"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"County","Claiborne",,"TN",,,,7.20266412940057,,,,99300,0.812182741116751,5.52603613177471,,36.7,0.166320166320166,0.03,205
"County","Cleveland",,"OK","Oklahoma City, OK","Oklahoma City, OK",,8.6964795432921,86.3934,4.2456,1.1582,137700,0.218340611353712,7.74647887323944,0.02920116194626,63.5,0.098045756539627,0.0306209242982705,89
"County","Coshocton",,"OH","Coshocton, OH","Coshocton, OH",,7.15509039010466,,,,93000,0.107642626480086,12.3188405797101,,0.5,0.170360110803324,0.0487804878048781,
"County","Del Norte",,"CA","Crescent City, CA","Crescent City, CA",,0.0570884871550904,,31.7185,6.9098,,,,,,0.294625082946251,0.045045045045045,102.5
"County","Deschutes",,"OR","Bend, OR","Bend, OR",,6.21313035204567,81.5741,6.4595,5.5793,268900,0.63622754491018,9.75510204081633,0.0115470435105987,49.3,0.118988322541369,0.0665116279069767,98
"County","Dougherty",,"GA","Albany, GA","Albany, GA",,1.32254995242626,64.1619,,,83100,-0.359712230215827,8.06241872561769,0.0294344163658242,15,0.279295417226452,0.0459647247461251,177
"County","Edgecombe",,"NC","Rocky Mount, NC","Rocky Mount, NC",,3.81541389153187,82.128,22.8037,10.3099,57600,0,15.4308617234469,0.0756076388888889,40.7,0.225110782865583,0.0761154855643045,153
"County","Edgefield",,"SC","Augusta, GA","Augusta-Richmond County, GA-SC",,4.75737392959087,90.572,16.7503,1.7038,,,,,,0.177479147358665,0.0496083550913838,118
"County","Effingham",,"GA","Savannah, GA","Savannah, GA",,4.31969552806851,72.1325,,,158200,0.317057704502219,11.9603680113234,0.016921618204804,15.6,0.256869009584665,0.0422885572139304,98
"County","Effingham",,"IL","Effingham, IL","Effingham, IL",,8.53472882968601,,,,119900,0.0834724540901502,4.07986111111111,,1.5,0.124798711755233,0.0161290322580645,
"County","El Dorado",,"CA","Sacramento, CA","Sacramento--Arden-Arcade--Roseville, CA",,8.46812559467174,80.238,6.781,3.3034,353300,0.512091038406828,6.25563909774436,0.0392187942258704,34.6,0.124483897605285,0.039469320066335,97
"County","Fairfield",,"CT","Stamford, CT","Bridgeport-Stamford-Norwalk, CT",,1.29400570884872,67.9484,5.2263,2.4349,387300,-0.283213182286303,1.30787339785509,-0.00415698424993549,38.7,0.145610091960936,0.104353497472689,119
"County","Fairfield",,"OH","Columbus, OH","Columbus, OH",,1.98858230256898,75.594,6.5431,6.8942,149900,0.401875418620228,2.9532967032967,0.0135690460306872,40.9,0.176404250704836,0.0457339562330956,99
"County","Frederick",,"MD","Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",,0.999048525214082,81.1105,8.7749,8.0837,280400,0.0713775874375446,3.62158167036216,-0.00111269614835952,53.4,0.189277588168373,0.0715001252191335,106
"County","Frederick",,"VA","Winchester, VA","Winchester, VA-WV",,7.09800190294957,74.4371,,,214100,0.70555032925682,6.57043305126929,,2.8,0.206240601503759,0.037550127597521,91.5
"County","Gilchrist",,"FL","Gainesville, FL","Gainesville, FL",,0.875356803044719,,,,107600,0.749063670411985,2.86806883365201,0.00632899628252792,76.2,0.2,0.0873015873015873,162
"County","Granville",,"NC",,,,1.96955280685062,66.4778,2.3809,,137600,0.0727272727272727,1.92592592592593,,1.6,0.163739266198283,0.0643623361144219,88
"County","Habersham",,"GA","Cornelia, GA","Cornelia, GA",,7.64985727878211,74.2396,,,109400,0.736648250460405,19.9561403508772,,16.1,0.218241042345277,0.0383795309168444,141.5
"County","Hampshire",,"MA","Springfield, MA","Springfield, MA",,7.76403425309229,,,1.6286,249700,0.644901249496171,4.82787573467674,0.0269122947537044,14.2,0.0816105023775067,0.0614312856238125,109
"County","Henderson",,"NC","Asheville, NC","Asheville, NC",,6.5651760228354,78.3072,5.6094,4.5587,176900,0.454287336740488,5.73819485953377,0.0190559638213681,22.7,0.120019606470135,0.0338389731621937,129
"County","Henderson",,"TN",,,,3.79638439581351,,,,86300,0.582750582750583,6.2807881773399,,27,0.20773381294964,0.038961038961039,109.5
"County","Hendricks",,"IN","Indianapolis, IN","Indianapolis-Carmel, IN",,5.20456707897241,,,,139200,0.288184438040346,1.23636363636364,0.0313433908045977,1.4,0.161879499810534,0.0419007490636704,104
"County","Highlands",,"FL","Sebring, FL","Sebring, FL",,0.0951474785918173,62.3854,,,82400,0,10.752688172043,,88.9,0.27754854368932,0.106252732837779,100
"County","Humphreys",,"TN",,,,3.14938154138915,,,,95700,0.104602510460251,6.09756097560976,,35.7,0.191757298225529,0.0238805970149254,115
"County","Hunterdon",,"NJ","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,4.54804947668887,,,,368400,0.135906496330525,6.41247833622184,0.022459283387622,15.6,0.0971363913308382,0.0981182795698925,130.5
"County","Jefferson",,"AL","Birmingham, AL","Birmingham-Hoover, AL",,4.62416745956232,66.1158,0.0349,,99200,0.506585612968592,-0.100704934541793,0.0245060483870967,9.6,0.235047839673749,0.0486627996509419,132
"County","Jefferson",,"CO","Denver, CO","Denver-Aurora, CO",,9.41008563273073,93.5864,4.0964,1.9316,289800,0.764951321279555,9.68962906888721,0.0442408557625948,44,0.0516663727737612,0.0166382252559727,56
"County","Jefferson",,"IN","Madison, IN","Madison, IN",,5.32825880114177,,,,91500,-0.109170305676856,7.90094339622642,,0.4,0.168180394613216,0.0484171322160149,
