"Date","RegionName","State","Metro","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2014-11-30,"Chesapeake City","VA","Virginia Beach",244,236400,0.00127064803049555,0.00211954217888936,0.0207253886010363,-0.00335015907774505,0.0149492553088169,"2006-08","2006-Q3",269700,-0.123470522803115,"2005-06"
2014-11-30,"Clay","MO","Kansas City",245,139000,0.00216294160057678,0,0.0435435435435435,-0.00635196087289069,-0.00955050032839244,"2007-07","2007-Q3",156300,-0.110684580934101,"2002-06"
2014-11-30,"Benton","AR","Fayetteville",246,135500,0.0037037037037037,0.011949215832711,0.0375191424196018,0.0109799153715171,0.00508396236678843,"2006-11","2006-Q4",148200,-0.0856950067476383,"2005-07"
2014-11-30,"Butte","CA","Chico",247,224400,0.00537634408602151,0.0186109850204267,0.0655270655270655,0.00552720094070813,-0.0123917011619065,"2006-04","2006-Q2",300400,-0.252996005326232,"2004-05"
2014-11-30,"Saratoga","NY","Albany",248,235200,0.00469884664673217,0.00814402057436777,0.0116129032258065,0.00641411590387864,0.0201300957953421,"2007-07","2007-Q3",235400,-0.000849617672047579,"2007-07"
2014-11-30,"Jefferson","MO","St. Louis",249,129400,-0.000772200772200772,-0.00308166409861325,0.0302547770700637,-0.0384189198536236,-0.00503543224994862,"2007-01","2007-Q1",157500,-0.178412698412698,"2004-07"
2014-11-30,"Niagara","NY","Buffalo",250,112200,0.00268096514745308,0.013550135501355,0.0437209302325581,0.0282734153756234,0.0237806660635143,"2014-11","2014-Q4",112200,0,"2014-11"
2014-11-30,"Barnstable","MA","Cape Cod",251,362400,0.00554938956714761,0.0179775280898876,0.0422778257118205,0.0130808392880086,-0.0088023385622843,"2005-10","2005-Q4",409300,-0.114585878328854,"2004-02"
2014-11-30,"Lackawanna","PA","Scranton",252,114400,0.000874890638670166,-0.002615518744551,-0.0691619202603743,-0.0214496695430199,0.0128372266690655,"2008-03","2008-Q1",133000,-0.13984962406015,"2005-08"
2014-11-30,"Cherokee","GA","Atlanta",253,181500,0.0072142064372919,0.0196629213483146,0.0645161290322581,0.0142537085669279,0.00686372078697262,"2006-11","2006-Q4",185500,-0.0215633423180593,"2006-07"
2014-11-30,"Warren","OH","Cincinnati",254,179000,0.00280112044817927,0.0095882684715172,0.044340723453909,0.0125241905965727,0.000954714726303374,"2006-12","2006-Q4",187000,-0.0427807486631016,"2005-02"
2014-11-30,"Linn","IA","Cedar Rapids",255,152300,0.003955174686882,0.0112881806108898,0.0642907058001398,0.0125396853802724,0.0104959545717858,"2014-11","2014-Q4",152300,0,"2014-11"
2014-11-30,"Yavapai","AZ","Prescott",256,231900,0.00476603119584055,0.0184453227931489,0.0746061167747915,0.0189725929786069,0.00797121089853681,"2006-08","2006-Q3",297100,-0.219454729047459,"2005-03"
2014-11-30,"Trumbull","OH","Youngstown",257,75900,0,-0.0026281208935611,0.0147058823529412,-0.00696662279232951,-0.0136697289267226,"2006-02","2006-Q1",90700,-0.163175303197354,"1999-08"
2014-11-30,"Dona Ana","NM","Las Cruces",258,136200,0.00294550810014728,0.000734753857457751,0.0248306997742664,-0.0432538005059467,0.0134214334833738,"2009-06","2009-Q2",177200,-0.2313769751693,"2006-04"
2014-11-30,"Washington","PA","Pittsburgh",259,133900,0.00828313253012048,0.0244835501147666,0.0763665594855305,0.0384122580733222,0.0309707463992943,"2014-11","2014-Q4",133900,0,"2014-11"
2014-11-30,"Arlington","VA","Washington",260,629400,0.00414805360561583,0.014179825974863,0.045514950166113,0.0413404149715066,0.0222043953480147,"2014-11","2014-Q4",629400,0,"2014-11"
2014-11-30,"Gaston","NC","Charlotte",261,98300,0.00408580183861083,0.00203873598369011,0.00717213114754098,-0.00948975810813735,-0.00151326946775487,"2008-02","2008-Q1",106700,-0.0787253983130272,"2007-01"
2014-11-30,"Richmond City","VA","Richmond",262,139500,-0.000716332378223496,-0.00143163922691482,0.0212298682284041,-0.00438613403793631,0.0202128993855357,"2008-02","2008-Q1",153400,-0.090612777053455,"2006-03"
2014-11-30,"Henry","GA","Atlanta",263,135300,0.00594795539033457,0.0265553869499241,0.165374677002584,0.0157997401134622,-0.00798924044212368,"2006-10","2006-Q4",159700,-0.15278647463995,"2001-04"
2014-11-30,"Jackson","OR","Medford",264,212900,0.00566839867737364,0.0220835333653385,0.0834605597964377,0.00887399220594332,-0.00617310491209755,"2006-05","2006-Q2",288300,-0.261533125216788,"2004-09"
2014-11-30,"Washington","AR","Fayetteville",265,151200,0.0106951871657754,0.0278721957851801,0.14027149321267,0.0280002096773428,0.0148319412872895,"2014-11","2014-Q4",151200,0,"2014-11"
2014-11-30,"New Hanover","NC","Wilmington",266,182700,0.00384615384615385,0.00995024875621891,0.0304568527918782,-0.0151585308189238,0.0152754609813961,"2006-10","2006-Q4",227300,-0.196216454025517,"2005-08"
2014-11-30,"Union","NC","Charlotte",267,180700,0.00110803324099723,0.0106263982102908,0.0623162845385068,0.0127598153647566,0.0117360170150314,"2007-08","2007-Q3",181200,-0.00275938189845475,"2007-07"
2014-11-30,"Whatcom","WA","Bellingham",268,276800,0.00180962721679334,0.00691160421971626,0.0476911430734292,0.00543430450859494,0.0183405278384401,"2007-08","2007-Q3",291600,-0.0507544581618656,"2005-11"
2014-11-30,"Champaign","IL","Champaign-Urbana",269,131100,0.00306044376434583,0.0100154083204931,0.0380047505938242,0.00076452688727513,0.00846670529703419,"2007-11","2007-Q4",133700,-0.0194465220643231,"2007-06"
2014-11-30,"Yolo","CA","Sacramento",270,339100,0.00892591490627789,0.0269533615990309,0.0680314960629921,0.0347197219133668,-0.0173108804540694,"2006-03","2006-Q1",469900,-0.278357097254735,"2004-03"
2014-11-30,"Broome","NY","Binghamton",271,102700,-0.00580832526621491,-0.0347744360902256,-0.10695652173913,-0.0109274678878475,0.0251650523255256,"2013-10","2013-Q4",115200,-0.108506944444444,"2012-09"
2014-11-30,"Richmond","GA","Augusta",272,77000,0.00260416666666667,0.00785340314136126,0.00260416666666667,-0.0247963989535448,-0.00615036549324455,"2007-12","2007-Q4",92000,-0.16304347826087,"2003-05"
2014-11-30,"Saint Louis","MN","Duluth",273,99800,-0.002997002997003,0,-0.0157790927021696,-0.0174813367868534,0.00326426034200011,"2007-02","2007-Q1",114100,-0.12532865907099,"2005-02"
2014-11-30,"Mohave","AZ","Lake Havasu City",274,159700,0.00820707070707071,0.0270096463022508,0.0775978407557355,0.0202049204640182,-0.0143315522598454,"2006-06","2006-Q2",240600,-0.336242726517041,"2004-06"
2014-11-30,"Saginaw","MI","Saginaw",275,67000,0.0029940119760479,0.00903614457831325,0.0213414634146341,-0.00872226294867617,-0.029725404464614,"2005-02","2005-Q1",91000,-0.263736263736264,"1997-11"
2014-11-30,"Elkhart","IN","Elkhart",276,109800,0.00273972602739726,-0.00272479564032698,0.0232991612301957,-0.00181160610466802,-0.00599085730353544,"2008-06","2008-Q2",132300,-0.170068027210884,"2003-09"
2014-11-30,"Sangamon","IL","Springfield",277,125300,0,-0.000797448165869219,0.0137540453074434,0.0115637675342382,0.0170599205385999,"2014-03","2014-Q1",127300,-0.0157109190887667,"2014-03"
2014-11-30,"Clermont","OH","Cincinnati",278,146300,0.00342935528120713,0.0124567474048443,0.0427655024946543,0.00513630583321545,-0.000748786692138292,"2006-10","2006-Q4",159600,-0.0833333333333333,"2004-03"
2014-11-30,"Yuma","AZ","Yuma",279,119600,0.00928270042194093,0.0301464254952627,0.0593445527015058,-0.02565936683731,0.000924415102640408,"2006-08","2006-Q3",178300,-0.329220415030847,"2004-12"
2014-11-30,"Racine","WI","Racine",280,174000,-0.00114810562571757,-0.00114810562571757,0.0247349823321555,-0.0158810858664757,-0.00770879997467344,"2006-03","2006-Q1",220300,-0.210167952791648,"2004-05"
2014-11-30,"Shelby","AL","Birmingham",281,180600,0.00277623542476402,0.0117647058823529,0.0617283950617284,-0.00022133689641235,0.00677988595090384,"2007-07","2007-Q3",183900,-0.0179445350734095,"2006-04"
2014-11-30,"Tuscaloosa","AL","Tuscaloosa",282,150100,0.00738255033557047,0.0224795640326975,0.102865540044085,0.0199252808870549,0.0146367771634051,"2014-11","2014-Q4",150100,0,"2014-11"
2014-11-30,"Kanawha","WV","Charleston",283,83200,0.00848484848484849,-0.00952380952380952,0.00848484848484849,-0.00427163224681615,0.0310180895214347,"2014-06","2014-Q2",87500,-0.0491428571428571,"2013-12"
2014-11-30,"Calcasieu","LA","Lake Charles",284,133600,0.000749063670411985,0.01906941266209,-0.00224047796863331,0.0235873751773144,0.032638393563601,"2013-09","2013-Q3",134300,-0.00521221146686523,"2013-08"
2014-11-30,"Clay","FL","Jacksonville",285,159600,0.0056710775047259,0.0191570881226054,0.0842391304347826,-0.00408480053182569,0,"2006-11","2006-Q4",209400,-0.237822349570201,"2004-11"
2014-11-30,"Saint Johns","FL","Jacksonville",286,253100,0.00356859635210151,0.0103792415169661,0.0493366500829187,0.0149504876681081,-0.00214747075690203,"2006-06","2006-Q2",335600,-0.245828367103695,"2004-10"
2014-11-30,"Litchfield","CT","Torrington",287,229000,0.00262697022767075,0.00174978127734033,0.0186832740213523,-0.0175518585743415,-0.0129190065178636,"2006-09","2006-Q3",294000,-0.22108843537415,"2003-11"
2014-11-30,"Muscogee","GA","Columbus",288,96800,-0.00206185567010309,-0.00206185567010309,-0.00819672131147541,-0.0123396333551892,0.00477163343501075,"2010-09","2010-Q3",104700,-0.0754536771728749,"2006-05"
2014-11-30,"Canyon","ID","Boise City",289,129200,0.00232738557020946,0.009375,0.120555073720729,-0.0053316062635903,0.0114474425931603,"2007-08","2007-Q3",172300,-0.250145095763204,"2006-01"
2014-11-30,"Anderson","SC","Anderson",290,110500,0.0109789569990851,0.0444234404536862,0.0897435897435897,0.00514638473719997,0.0206192343951868,"2014-11","2014-Q4",110500,0,"2014-11"
2014-11-30,"Peoria","IL","Peoria",291,99600,0,0.00201207243460765,-0.00200400801603206,-0.00974845018618276,0.00634008663055452,"2008-12","2008-Q4",106000,-0.060377358490566,"2007-01"
2014-11-30,"Hawaii","HI","Hilo",292,312000,0.00807754442649435,0.0273296015805071,0.188571428571429,0.0360239665693118,0.0171157361653693,"2006-06","2006-Q2",366900,-0.149632052330335,"2005-06"
2014-11-30,"Butler","PA","Pittsburgh",293,193400,0.00467532467532468,0.00992167101827676,0.100113765642776,0.0467514471514618,,"2008-11","2008-Q4",196000,-0.013265306122449,"2008-11"
2014-11-30,"Williamson","TN","Nashville",294,364400,0.00662983425414365,0.0207282913165266,0.103239479261278,0.0457256583446237,0.0386058915700775,"2014-11","2014-Q4",364400,0,"2014-11"
2014-11-30,"Ulster","NY","Kingston",295,188600,0.00586666666666667,0.0128893662728249,-0.00579862941486558,-0.0207062061883471,-0.0152371741435132,"2006-08","2006-Q3",246000,-0.233333333333333,"2004-01"
2014-11-30,"Baldwin","AL","Daphne",296,184400,0.00217391304347826,0.00381056069678824,-0.0889328063241107,0.0029544228743299,-0.0110637590891629,"2006-06","2006-Q2",254400,-0.275157232704403,"2004-07"
2014-11-30,"El Dorado","CA","Sacramento",297,353300,0.00512091038406828,0.0114514743773261,0.0625563909774436,0.0182840340629673,-0.0126091518558885,"2005-12","2005-Q4",475500,-0.256992639327024,"2004-05"
2014-11-30,"Livingston","MI","Detroit",298,211800,0.0100143061516452,0.0276564774381368,0.10025974025974,0.0555940166323459,-0.00803715112341619,"2005-12","2005-Q4",237100,-0.10670603121046,"2002-05"
2014-11-30,"Okaloosa","FL","Destin",299,177700,-0.000562429696287964,0.00395480225988701,0.0379672897196262,0.00329627519386522,-0.00687926747726952,"2005-11","2005-Q4",258000,-0.311240310077519,"2004-09"
2014-11-30,"Newport News City","VA","Virginia Beach",300,154600,0.00194426441996111,0.00194426441996111,0.0184453227931489,-0.0287750516837082,0.0116436385612619,"2007-07","2007-Q3",189900,-0.185887309110058,"2005-07"
2014-11-30,"Vanderburgh","IN","Evansville",301,112000,0.00178890876565295,0.000893655049151028,0.0313075506445672,0.00636994199702778,0.000447528150347543,"2006-01","2006-Q1",116000,-0.0344827586206897,"2005-01"
2014-11-30,"Hall","GA","Gainesville",302,147900,0.00749318801089918,0.0256588072122053,0.0899042004421518,-0.00067476444731529,-0.00160839784378541,"2007-07","2007-Q3",170800,-0.134074941451991,"2004-09"
2014-11-30,"Cabarrus","NC","Charlotte",303,151500,0.0033112582781457,0.00464190981432361,0.0691601976005646,0.0120401258142631,0.0148776876274528,"2014-11","2014-Q4",151500,0,"2014-11"
2014-11-30,"Shawnee","KS","Topeka",304,99000,0.00202429149797571,0.0050761421319797,0.0050761421319797,-0.0331891478496872,,"2008-08","2008-Q3",125900,-0.213661636219222,
2014-11-30,"Berkeley","SC","Charleston",305,149500,0.00268276324614353,0.0170068027210884,0.104951958610495,-0.00133244977109903,0.0119156479657725,"2007-01","2007-Q1",157400,-0.0501905972045743,"2006-03"
2014-11-30,"Onslow","NC","Jacksonville",306,130300,-0.00306044376434583,-0.0091254752851711,-0.0225056264066016,-0.0228977397180907,0.0199917781332133,"2010-06","2010-Q2",149500,-0.128428093645485,"2006-09"
2014-11-30,"Shasta","CA","Redding",307,206600,0.00535279805352798,0.0212555610479486,0.0777256129368805,0.00362080129144982,-0.0108869342377849,"2006-03","2006-Q1",283000,-0.269964664310954,"2004-06"
2014-11-30,"Outagamie","WI","Appleton",308,143600,0.00139470013947001,0.0105559465165376,0.0813253012048193,0.0107861044858326,0.0113297393048069,"2014-11","2014-Q4",143600,0,"2014-11"
2014-11-30,"Forsyth","GA","Atlanta",309,270300,0.00408618127786033,0.0134983127109111,0.0717684377478192,0.024405369985449,0.0135337906523103,"2014-11","2014-Q4",270300,0,"2014-11"
2014-11-30,"Benton","WA","Kennewick",310,210100,0.014975845410628,0.0339566929133858,0.166574125485841,0.0459882818540358,0.0379244654604254,"2014-11","2014-Q4",210100,0,"2014-11"
2014-11-30,"Imperial","CA","El Centro",311,157500,0.00446428571428571,0.0227272727272727,0.15553925165077,0.0297891932078327,-0.0150553868129637,"2006-09","2006-Q3",263000,-0.401140684410646,"2004-04"
2014-11-30,"Delaware","OH","Columbus",312,249400,0.0048348106365834,0.0109444669639238,0.0496632996632997,0.0145692440496563,0.00630807081102813,"2014-11","2014-Q4",249400,0,"2014-11"
2014-11-30,"Tippecanoe","IN","Lafayette",313,128900,0.00233281493001555,0.00389408099688474,0.0336808340016038,-0.0122589742942034,-0.00320124659395526,"2009-08","2009-Q3",138600,-0.06998556998557,"2004-06"
2014-11-30,"Hernando","FL","Tampa",314,109400,0.00459136822773186,0.0139017608897127,0.10393541876892,0.00239369338898654,-0.0302257789167926,"2006-06","2006-Q2",201200,-0.456262425447316,"2003-04"
2014-11-30,"Medina","OH","Cleveland",315,170500,0.00294117647058824,0.00768321513002364,0.0390006093845216,0.0126668892900239,-0.00128124734375745,"2006-04","2006-Q2",176700,-0.0350877192982456,"2004-07"
2014-11-30,"Montgomery","TN","Clarksville",316,136700,0.00440852314474651,0.0140949554896142,0.0348221044663134,0.0140320131518308,0.0300178622356557,"2014-11","2014-Q4",136700,0,"2014-11"
2014-11-30,"Muskegon","MI","Muskegon",317,86800,0.00813008130081301,0.028436018957346,0.0585365853658537,0.00875044723844898,-0.0131648570974229,"2007-01","2007-Q1",103200,-0.158914728682171,"2000-08"
2014-11-30,"Beaver","PA","Pittsburgh",318,123800,0.00242914979757085,0.0106122448979592,0.0975177304964539,0.0380781268884718,0.0217837941544383,"2014-11","2014-Q4",123800,0,"2014-11"
2014-11-30,"Monroe","PA","East Stroudsburg",319,126100,0.00318217979315831,0.00638467677573823,-0.00864779874213836,-0.0522388854177595,-0.0270581823238782,"2006-12","2006-Q4",200400,-0.370758483033932,"2002-08"
2014-11-30,"McLean","IL","Bloomington",320,145200,0.00276243093922652,0.0125523012552301,0.028328611898017,0.0018003163265099,0.0099597969665226,"2014-11","2014-Q4",145200,0,"2014-11"
2014-11-30,"Johnston","NC","Raleigh",321,145100,-0.00137646249139711,0,0.0334757834757835,0.0016622892730016,0.0108940557573562,"2007-04","2007-Q2",146000,-0.00616438356164384,"2007-02"
2014-11-30,"Bay","FL","Panama City",322,162600,0.00246609124537608,0.00931098696461825,0.0463320463320463,-0.00401033705088061,-0.0191573419140625,"2005-12","2005-Q4",249000,-0.346987951807229,"2004-05"
2014-11-30,"Pitt","NC","Greenville",323,108600,-0.00183823529411765,-0.00183823529411765,0.00277008310249307,-0.00632390393196525,0.00638826520597569,"2009-03","2009-Q1",116000,-0.0637931034482759,"2006-03"
2014-11-30,"Carroll","MD","Baltimore",324,298700,0.0016767270288397,0.00572390572390572,0.0499121265377856,0.00718268092523289,0.00264951976203287,"2006-04","2006-Q2",350300,-0.14730231230374,"2005-01"
2014-11-30,"Winnebago","WI","Oshkosh",325,139000,-0.0014367816091954,-0.00215362526920316,0.025830258302583,0.00290280646762509,0.00419594904140541,"2006-05","2006-Q2",141300,-0.016277423920736,"2006-01"
2014-11-30,"Kenosha","WI","Chicago",326,143000,0.00562587904360056,0.0141843971631206,0.0639880952380952,-0.0163673944364778,-0.0142081817641792,"2006-08","2006-Q3",176700,-0.190718732314658,"2002-12"
2014-11-30,"Kent","RI","Providence",327,182800,0.00605393505778756,0.00883002207505519,0.0374574347332577,-0.0174308351980449,-0.0289411010565257,"2005-08","2005-Q3",260400,-0.298003072196621,"2003-04"
2014-11-30,"Middlesex","CT","Hartford",328,252400,0.000396353547364249,0.00119000396667989,-0.0062992125984252,-0.015857089989286,-0.00571923181484391,"2006-10","2006-Q4",300800,-0.160904255319149,"2004-06"
2014-11-30,"Scott","IA","Davenport",329,142100,0.00140944326990839,0.00353107344632768,0.0208333333333333,0.0181153501664979,0.0161199858112611,"2014-11","2014-Q4",142100,0,"2014-11"
2014-11-30,"Porter","IN","Chicago",330,162800,0.00369913686806412,0.00184615384615385,0.00929944203347799,-0.0105888025787151,0.00655719060690174,"2008-07","2008-Q3",177300,-0.0817822899041173,"2005-12"
2014-11-30,"Saint Clair","MI","Detroit",331,122600,-0.00162866449511401,0.000816326530612245,0.0337268128161889,0.0395223214400346,-0.0199687568490399,"2005-08","2005-Q3",162900,-0.247391037446286,"2000-06"
2014-11-30,"Davidson","NC","Thomasville",332,108900,0.00740055504162812,0.0263901979264844,0.160980810234542,0.00770478185637824,0.0120572383214792,"2014-11","2014-Q4",108900,0,"2014-11"
2014-11-30,"Boone","MO","Columbia",333,138100,0.00217706821480406,0.00436363636363636,0.0525914634146341,-0.00215829351045582,0.00234718004440393,"2014-05","2014-Q2",140200,-0.0149786019971469,"2014-04"
2014-11-30,"Kent","DE","Dover",334,153300,0.0026160889470242,0.0026160889470242,0.0254180602006689,-0.0106124821446957,0.00962269374540203,"2007-06","2007-Q2",183400,-0.16412213740458,"2005-07"
2014-11-30,"Beaufort","SC","Hilton Head Island",335,263900,0.00380372765310004,0.0107238605898123,0.0594138900040145,-0.0138781292259623,0.00141296503886901,"2006-08","2006-Q3",347600,-0.240794016110472,"2005-01"
2014-11-30,"Greene","OH","Dayton",336,140500,0.00142551674982181,-0.000711237553342817,0.030058651026393,-0.000426500013029019,0.00296596413021621,"2004-02","2004-Q1",168800,-0.167654028436019,
2014-11-30,"Portage","OH","Akron",337,140100,0.00358166189111748,0.00936599423631124,0.043186895011169,0.00114597063457045,-0.00155689195960362,"2003-09","2003-Q3",153200,-0.085509138381201,"2003-01"
2014-11-30,"DeSoto","MS","Memphis",338,129300,0.00544323483670296,0.017309205350118,-0.0159817351598174,-0.00138632695905982,0.0111754491177725,"2010-03","2010-Q1",145200,-0.109504132231405,"2008-09"
2014-11-30,"Sumner","TN","Nashville",339,166700,0.00603500301750151,0.0189486552567237,0.0796632124352332,0.0227037921095243,0.0250990483146287,"2014-11","2014-Q4",166700,0,"2014-11"
2014-11-30,"Jackson","MI","Jackson",340,109700,0.00734618916437098,0.0271535580524345,0.125128205128205,0.0201205017062391,-0.0127343714374054,"2005-12","2005-Q4",129200,-0.150928792569659,"2001-11"
2014-11-30,"Aiken","SC","Augusta",341,82000,0.00861008610086101,0.025,-0.00485436893203883,0.00220969501409041,0.0169698128781275,"2011-09","2011-Q3",87500,-0.0628571428571429,"2010-06"
2014-11-30,"Charlotte","FL","Punta Gorda",342,165800,0.00851581508515815,0.034956304619226,0.176721078779276,0.0547660947916413,-0.0159898971422436,"2006-04","2006-Q2",248400,-0.332528180354267,"2004-03"
2014-11-30,"Kenton","KY","Cincinnati",343,127600,0.00156985871271586,0.0102929532858274,0.0323624595469256,0.00189156459507434,0.00375998651404563,"2007-03","2007-Q1",129400,-0.0139103554868624,"2006-06"
2014-11-30,"Iredell","NC","Statesville",344,140000,0,0.0101010101010101,0.0852713178294573,0.0100078800986498,0.0115592948986027,"2008-01","2008-Q1",140500,-0.00355871886120996,"2007-12"
2014-11-30,"Rensselaer","NY","Albany",345,162600,0.00308451573103023,0,-0.0151423379769836,-0.0112922595775063,0.016245054444753,"2008-09","2008-Q3",176100,-0.0766609880749574,"2006-03"
2014-11-30,"Pueblo","CO","Pueblo",346,109500,0.00274725274725275,0.00458715596330275,0.0120147874306839,-0.00697492987969617,-0.00660304202975692,"2007-04","2007-Q2",124600,-0.121187800963082,"2003-11"
2014-11-30,"Sarpy","NE","Omaha",347,167700,0.00419161676646707,0.0151331719128329,0.101116217990808,0.0313718148161752,0.018362946843778,"2014-11","2014-Q4",167700,0,"2014-11"
2014-11-30,"Hampshire","MA","Springfield",348,249700,0.00644901249496171,0.0166938110749186,0.0482787573467674,0.0124674981449584,0.00591482414584976,"2006-05","2006-Q2",256800,-0.0276479750778816,"2005-09"
2014-11-30,"Deschutes","OR","Bend",349,268900,0.0063622754491018,0.014334213504338,0.0975510204081633,0.047516133072373,0.0226698176361062,"2006-09","2006-Q3",346700,-0.224401499855783,"2005-10"
2014-11-30,"Wyandotte","KS","Kansas City",350,70800,0.00141442715700141,-0.00141043723554302,0.0427098674521355,-0.0489608985712533,-0.017533716981836,"2007-07","2007-Q3",98000,-0.277551020408163,"2001-12"
2014-11-30,"Cumberland","NJ","Vineland",351,132000,0.000758150113722517,0.00533130236100533,0.0602409638554217,-0.0241995330173885,0.00602849105724146,"2007-01","2007-Q1",168700,-0.217545939537641,"2005-03"
2014-11-30,"Sullivan","TN","Kingsport",352,119000,0.000841042893187553,0.00421940928270042,0.0136286201022147,0.00288189218056623,0.0251794652693851,"2014-11","2014-Q4",119000,0,"2014-11"
2014-11-30,"Berrien","MI","Niles",353,130900,0.00229709035222052,0.00537634408602151,0.0782537067545305,0.00323980872146801,0.0131225029521784,"2007-10","2007-Q4",132700,-0.0135644310474755,"2007-10"
2014-11-30,"Chittenden","VT","Burlington",354,263300,0.000379939209726444,-0.00227358848048503,0.0221273291925466,0.010097524856278,0.000571484537746914,"2005-11","2005-Q4",290300,-0.0930072338959697,"2004-12"
2014-11-30,"Bibb","GA","Macon",355,88800,0.0113895216400911,0.0289687137891078,0.216438356164384,0.00926084009872974,-0.0114119356417234,"2008-11","2008-Q4",116800,-0.23972602739726,"2001-10"
2014-11-30,"Maui","HI","Kahului",356,527400,0.00209006270188106,0.0024710131153773,0.0800737251689535,0.025945826157616,0.00178068354721805,"2006-05","2006-Q2",647300,-0.185230959369689,"2005-02"
2014-11-30,"Schenectady","NY","Albany",357,147000,-0.00203665987780041,-0.0107671601615074,-0.0328947368421053,-0.0177856878825907,0.00817936435292266,"2007-06","2007-Q2",169400,-0.132231404958678,"2005-09"
2014-11-30,"Catawba","NC","Hickory",358,104900,-0.000952380952380952,-0.0047438330170778,0.0595959595959596,-0.0158089046339158,0.0110316784372062,"2009-09","2009-Q3",115900,-0.094909404659189,"2008-05"
2014-11-30,"Centre","PA","State College",359,204100,0.00889767671774592,0.0282115869017632,0.123898678414097,0.0361441716078741,0.0280333528014125,"2014-11","2014-Q4",204100,0,"2014-11"
2014-11-30,"Kings","CA","Hanford",360,156300,0.00773694390715667,0.0202349869451697,0.0854166666666667,-0.00981312586890648,-0.00683740987645121,"2006-06","2006-Q2",226700,-0.310542567269519,"2004-09"
2014-11-30,"Tolland","CT","Hartford",361,224900,-0.000444444444444444,-0.000444444444444444,0.00267498885421311,-0.0122531439356888,-0.00412877295706204,"2007-04","2007-Q2",265100,-0.151640890230102,"2004-08"
2014-11-30,"Monroe","MI","Monroe",362,131200,0.0100076982294072,0.025,0.10530749789385,0.00732279515673162,-0.0144133200787043,"2005-11","2005-Q4",157100,-0.164863144493953,"2001-04"
2014-11-30,"Santa Rosa","FL","Pensacola",363,163300,0.00368776889981561,0.00554187192118227,0.0348542458808618,0.00560433609498179,0.00407004945179401,"2005-12","2005-Q4",205000,-0.203414634146341,"2005-01"
2014-11-30,"Alamance","NC","Burlington",364,121400,0.00165016501650165,0,0.0227464195450716,0.000825764957235631,0.000910639945482794,"2006-09","2006-Q3",125900,-0.0357426528991263,"2005-03"
2014-11-30,"Johnson","TX","Dallas-Fort Worth",365,123300,0.00570962479608483,0.0190082644628099,0.0863436123348018,0.00933962379454423,0.0122179716572857,"2014-11","2014-Q4",123300,0,"2014-11"
2014-11-30,"Madera","CA","Madera",366,190900,0.00845219228737454,0.021948608137045,0.134958382877527,0.0280991066797076,-0.0238423424710535,"2007-01","2007-Q1",322300,-0.407694694384114,"2004-02"
2014-11-30,"Cass","ND","Fargo",367,171800,0.00467836257309942,0.0123747790218032,0.0412121212121212,0.0332218302637042,0.0271710707537649,"2014-11","2014-Q4",171800,0,"2014-11"
2014-11-30,"Franklin","PA","Chambersburg",368,159600,0.00503778337531486,0.0178571428571429,0.0350194552529183,-0.0155392195562826,,"2009-08","2009-Q3",178200,-0.104377104377104,
2014-11-30,"Ellis","TX","Dallas-Fort Worth",369,122100,0.00246305418719212,0.0124378109452736,0.0608166811468288,0.0197967148638882,0.00496503882775534,"2007-12","2007-Q4",124200,-0.0169082125603865,"2006-12"
2014-11-30,"Sussex","NJ","New York",370,215600,-0.00092678405931418,0.00794763908368396,0.00747663551401869,-0.0305651988306656,-0.0218492428618989,"2007-06","2007-Q2",307200,-0.298177083333333,"2003-04"
2014-11-30,"Schuylkill","PA","Pottsville",371,69400,-0.00573065902578797,0,0.0547112462006079,0.00676333344260538,0.0156809397061117,"2014-10","2014-Q4",69800,-0.00573065902578797,"2014-08"
2014-11-30,"Yellowstone","MT","Billings",372,192900,0.0036420395421436,0.0046875,0.0046875,-0.0204552335132596,0.0274766368084554,"2009-09","2009-Q3",215000,-0.102790697674419,"2008-11"
2014-11-30,"Rock Island","IL","Davenport",373,93500,-0.00106837606837607,-0.00106837606837607,-0.00106837606837607,-0.00106610050570577,0.0102920055456361,"2010-06","2010-Q2",95200,-0.0178571428571429,"2009-10"
2014-11-30,"Washington","MD","Hagerstown",374,167800,0.002389486260454,0.00358851674641148,0.0281862745098039,-0.0162235950967502,-0.0100847716336472,"2006-05","2006-Q2",240600,-0.302576891105569,"2004-06"
2014-11-30,"Mesa","CO","Grand Junction",375,177200,0.00169587337478802,0.00624645088018171,0.00968660968660969,-0.0223477368609173,0.0129537730093641,"2008-04","2008-Q2",223500,-0.207158836689038,"2006-02"
2014-11-30,"Charles","MD","Washington",376,264200,-0.000378357926598562,0.00341815419673376,0.0744204961366409,-0.00819722204857665,-0.00681537786849207,"2006-12","2006-Q4",366300,-0.278733278733279,"2004-08"
2014-11-30,"Merrimack","NH","Concord",377,206500,0.00340136054421769,0.0097799511002445,0.0627895007720021,-0.000676590606129457,-0.00989905033053295,"2006-03","2006-Q1",246600,-0.162611516626115,"2004-03"
2014-11-30,"Martin","FL","Port St. Lucie",378,199800,0.00654911838790932,0.0204290091930541,0.105700055340343,0.0294620682392586,-0.0223994398936421,"2006-02","2006-Q1",311700,-0.358999037536092,"2004-01"
