"Date","RegionName","State","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2014-11-30,"Sturgis, MI","MI",504,948,0.0463576158940397,0.104895104895105,0.139423076923077,22058
2014-11-30,"Rio Grande City, TX","TX",505,1091,0.0148837209302326,0.00552995391705069,0.0440191387559809,9033
2014-11-30,"Fremont, OH","OH",506,992,-0.00601202404809619,-0.00700700700700701,0.0913091309130913,17206
2014-11-30,"Mount Vernon, OH","OH",507,1099,-0.00632911392405063,-0.00362647325475975,0.0536912751677852,12867
2014-11-30,"Lewiston, ID","ID",508,1049,0.00382775119617225,0.0204280155642023,0.0154888673765731,17491
2014-11-30,"Shelton, WA","WA",509,1107,0.0137362637362637,0.0307262569832402,0.0307262569832402,17890
2014-11-30,"Albemarle, NC","NC",510,946,0.00105820105820106,-0.00525762355415352,-0.00105596620908131,20860
2014-11-30,"Enid, OK","OK",511,1030,-0.000969932104752667,0.00389863547758285,0.0980810234541578,16185
2014-11-30,"Carbondale, IL","IL",512,1119,0.011754068716094,0.0418994413407821,-0.0394849785407725,10680
2014-11-30,"Georgetown, SC","SC",513,1266,0.00476190476190476,0,0.0201450443190975,25283
2014-11-30,"Laconia, NH","NH",514,1249,0.0154471544715447,0.0566835871404399,0.0154471544715447,30259
2014-11-30,"Batavia, NY","NY",515,1457,0.00621546961325967,0.0203081232492997,0.0188811188811189,14840
2014-11-30,"Columbus, MS","MS",516,1093,0.0129749768303985,0.0370018975332068,-0.0284444444444444,12501
2014-11-30,"Granbury, TX","TX",517,1445,-0.00482093663911846,0.024822695035461,0.024822695035461,16565
2014-11-30,"Edwards, CO","CO",518,2261,0.00667853962600178,0.0491879350348028,0.107790298873101,30113
2014-11-30,"Kinston, NC","NC",519,890,0.00112485939257593,0.0136674259681093,0.0194730813287514,10151
2014-11-30,"London, KY","KY",520,905,-0.0289699570815451,-0.0493697478991597,-0.0044004400440044,10857
2014-11-30,"Walla Walla, WA","WA",521,1278,0.00392772977219167,0.0167064439140811,0.0821337849280271,11498
2014-11-30,"Sterling, IL","IL",522,1139,-0.00175284837861525,0.0079646017699115,-0.0784789644012945,21230
2014-11-30,"Palestine, TX","TX",523,1166,-0.00511945392491468,0.00171821305841924,0.0806302131603336,7810
2014-11-30,"Dublin, GA","GA",524,913,-0.00327510917030568,-0.00218579234972678,0.0351473922902494,12458
2014-11-30,"Abbeville, LA","LA",525,1325,0.00990853658536585,0.03515625,0.0869565217391304,16116
2014-11-30,"Sanford, NC","NC",526,948,0.00851063829787234,0.00851063829787234,0.00851063829787234,15393
2014-11-30,"Fergus Falls, MN","MN",527,1257,-0.0172009382329945,-0.0375191424196018,0.0056,27880
2014-11-30,"Ardmore, OK","OK",528,899,0.0123873873873874,0.0333333333333333,0.0831325301204819,23170
2014-11-30,"Tiffin, OH","OH",529,904,-0.0022075055187638,-0.0141766630316249,0.0736342042755344,15150
2014-11-30,"Fairmont, WV","WV",530,954,0.0116648992576882,0.0236051502145923,-0.0103734439834025,18822
2014-11-30,"Crossville, TN","TN",531,849,-0.0184971098265896,-0.0104895104895105,0.0665829145728643,61885
2014-11-30,"Picayune, MS","MS",532,1117,-0.00799289520426288,-0.0123784261715296,0.0400372439478585,6656
2014-11-30,"Gloversville, NY","NY",533,1475,0.00408441116405718,0.0179434092477571,0.0293091416608514,14911
2014-11-30,"Phoenix Lake, CA","CA",534,1314,0.00305343511450382,0.00612557427258806,0.00921658986175115,19360
2014-11-30,"Gaffney, SC","SC",535,845,0,-0.0320733104238259,-0.145601617795753,3348
2014-11-30,"Carson City, NV","NV",536,1157,0.0131348511383538,0.0311942959001783,0.0683287165281625,13747
2014-11-30,"Calhoun, GA","GA",537,933,0.0130293159609121,0.0424581005586592,0.0343680709534368,13623
2014-11-30,"Milledgeville, GA","GA",538,1015,-0.00975609756097561,-0.0202702702702703,0.00894632206759443,8584
2014-11-30,"Waycross, GA","GA",539,921,-0.00539956803455724,-0.0170757737459979,0.0279017857142857,11376
2014-11-30,"Oil City, PA","PA",540,958,-0.00622406639004149,-0.0164271047227926,0.0148305084745763,13327
2014-11-30,"Jasper, IN","IN",541,1017,0.010934393638171,0.010934393638171,0.015984015984016,19294
2014-11-30,"Eagle Pass, TX","TX",542,1069,-0.00372786579683131,0.00659133709981168,0.120545073375262,11004
2014-11-30,"Harriman, TN","TN",543,1043,0.00481695568400771,0.00288461538461538,0.0255653883972468,16858
2014-11-30,"Muscatine, IA","IA",544,1074,0.00656044985941893,0.0326923076923077,0.135306553911205,13126
2014-11-30,"Ontario, OR","OR",545,969,-0.00818833162743091,0.0104275286757039,0.0601750547045952,13355
2014-11-30,"Carlsbad, NM","NM",546,1013,-0.00295275590551181,0.00595829195630586,-0.049718574108818,11141
2014-11-30,"Payson, AZ","AZ",547,1087,-0.000919117647058823,0.00834879406307978,0.113729508196721,18456
2014-11-30,"McComb, MS","MS",548,950,0.0138740661686233,0.00316789862724393,0.00742311770943796,6970
2014-11-30,"Rochelle, IL","IL",549,1319,-0.00677710843373494,0.00456968773800457,-0.0258493353028065,16332
2014-11-30,"Scottsboro, AL","AL",550,976,-0.0200803212851406,-0.024,0.00722394220846233,1522
2014-11-30,"Danville, KY","KY",551,907,0,0.00331858407079646,0.0377574370709382,12598
2014-11-30,"Alexander City, AL","AL",552,1111,-0.0053715308863026,0.0136861313868613,0.0220791168353266,14296
2014-11-30,"Natchez, MS","MS",553,1071,-0.0183318056828598,-0.0411817367949866,-0.0351351351351351,11399
2014-11-30,"Greenville, OH","OH",554,1015,-0.0116845180136319,-0.0183752417794971,0.0786397449521785,13173
2014-11-30,"Warrensburg, MO","MO",555,1077,0.0227920227920228,0.0673934588701685,0.180921052631579,10180
2014-11-30,"Fort Polk South, LA","LA",556,1260,-0.0133124510571652,-0.0140845070422535,0.0144927536231884,8589
2014-11-30,"Fort Leonard Wood, MO","MO",557,1079,-0.00277264325323475,-0.00185013876040703,-0.0146118721461187,3716
2014-11-30,"Glasgow, KY","KY",558,913,0.00109649122807018,0.00772626931567329,0.056712962962963,10651
2014-11-30,"Athens, TN","TN",559,953,0.00739957716701903,0.0116772823779193,0.0313852813852814,17304
2014-11-30,"Fernley, NV","NV",560,967,0.00207253886010363,0.0010351966873706,0.00624349635796046,13301
2014-11-30,"Mason City, IA","IA",561,978,-0.00911854103343465,-0.022,-0.0101214574898785,21465
2014-11-30,"Malone, NY","NY",562,1471,0.00684462696783025,0.0144827586206897,0.012388162422574,11391
2014-11-30,"Winona, MN","MN",563,1212,0.00664451827242525,0.012531328320802,0.0466321243523316,15861
2014-11-30,"Ocean Pines, MD","MD",564,1501,0.00468540829986613,0.016249153689912,0.016249153689912,53310
2014-11-30,"Platteville, WI","WI",565,1084,0.0037037037037037,0.0245746691871456,0.092741935483871,6193
2014-11-30,"Greenville, MS","MS",566,837,-0.0106382978723404,-0.0118063754427391,0.0120918984280532,13491
2014-11-30,"Boone, NC","NC",567,1242,0.0072992700729927,0.0105777054515867,0.00566801619433198,22601
2014-11-30,"Bartlesville, OK","OK",568,926,0.00108108108108108,0.00981461286804798,0.064367816091954,19954
2014-11-30,"Jacksonville, TX","TX",569,1168,0.000856898029134533,0.00950734658599827,0.0834879406307978,6753
2014-11-30,"Elko, NV","NV",570,1329,0.0060560181680545,0.0581210191082803,0.0920295809367297,6799
2014-11-30,"Rexburg, ID","ID",571,974,-0.00814663951120163,0.023109243697479,0.0350690754516472,12814
2014-11-30,"Douglas, GA","GA",572,921,0.00545851528384279,0.0143171806167401,0.0279017857142857,10518
2014-11-30,"St. Marys, GA","GA",573,1082,-0.00824931255728689,-0.010064043915828,0.0809190809190809,11888
2014-11-30,"Amsterdam, NY","NY",574,1515,-0.00655737704918033,-0.00525279054497702,0.0601819454163751,11063
2014-11-30,"Brigham City, UT","UT",575,1148,0.0123456790123457,0.0532110091743119,-0.0613246116107931,14254
2014-11-30,"Paris, TX","TX",576,1057,-0.00283018867924528,-0.00283018867924528,-0.0102996254681648,13170
2014-11-30,"Humboldt, TN","TN",577,818,-0.0191846522781775,-0.0203592814371257,0.0199501246882793,23933
2014-11-30,"Kerrville, TX","TX",578,1334,-0.00596125186289121,-0.000749063670411985,0.0405616224648986,10036
2014-11-30,"New Castle, IN","IN",579,795,-0.00749063670411985,-0.020935960591133,0.0218508997429306,15897
2014-11-30,"Sidney, OH","OH",580,1077,-0.00645756457564576,-0.00185356811862836,0.0845921450151057,12241
2014-11-30,"Cortland, NY","NY",581,1473,0,0.0137646249139711,0.0454222853087296,10526
2014-11-30,"Clinton, IA","IA",582,1015,-0.00392541707556428,0.00495049504950495,0.0357142857142857,17774
2014-11-30,"Del Rio, TX","TX",583,1126,-0.0114135206321334,-0.012280701754386,0.0703422053231939,8794
2014-11-30,"Vicksburg, MS","MS",584,1102,0.0137994480220791,0.0565675934803452,0.192640692640693,11382
2014-11-30,"Norfolk, NE","NE",585,981,0.0571120689655172,0.181927710843374,0.0283018867924528,11307
2014-11-30,"Washington, NC","NC",586,1113,0.00632911392405063,0.0248618784530387,0.142710472279261,2650
2014-11-30,"Corsicana, TX","TX",587,1136,-0.00525394045534151,0,0.0528266913809083,9191
2014-11-30,"Cadillac, MI","MI",588,848,0.0167865707434053,0.02291917973462,0.0354090354090354,16237
2014-11-30,"Kendallville, IN","IN",589,964,0.00416666666666667,-0.0020703933747412,-0.0193285859613428,13127
2014-11-30,"Nogales, AZ","AZ",590,985,0.00922131147540984,0.0196687370600414,0.0456475583864119,12451
2014-11-30,"Oxford, MS","MS",591,1308,-0.0060790273556231,-0.00984102952308857,0.0765432098765432,8717
2014-11-30,"Mount Vernon, IL","IL",592,1121,0.0341328413284133,0.082046332046332,-0.0218150087260035,12117
2014-11-30,"Bogalusa, LA","LA",593,1247,-0.00319744204636291,0.0138211382113821,-0.00160128102481986,9891
2014-11-30,"Plymouth, IN","IN",594,1091,0.000917431192660551,0.00645756457564576,0.00831792975970425,12466
2014-11-30,"Gardnerville Ranchos, NV","NV",595,1387,0.0124087591240876,0.0236162361623616,0.0381736526946108,18680
2014-11-30,"Tahlequah, OK","OK",596,968,-0.00513874614594039,-0.0232088799192735,0.157894736842105,13554
2014-11-30,"Madisonville, KY","KY",597,870,-0.0246636771300448,-0.0257558790593505,0.0175438596491228,11521
2014-11-30,"Canon City, CO","CO",598,1086,0.00929368029739777,0.0352716873212583,0.0362595419847328,14189
2014-11-30,"Culpeper, VA","VA",599,1379,0.00730460189919649,0.0169616519174041,0.0518688024408848,17486
2014-11-30,"Lewistown, PA","PA",600,1034,-0.0105263157894737,-0.0272812793979304,0.0486815415821501,7647
2014-11-30,"Ponca City, OK","OK",601,835,-0.00119617224880383,0.0121212121212121,0.00481347773766546,13260
2014-11-30,"Blytheville, AR","AR",602,832,-0.0348027842227378,-0.0314318975552969,0.0309789343246592,6964
2014-11-30,"Red Wing, MN","MN",603,1304,-0.00836501901140684,0.000767459708365311,0.025963808025177,15855
2014-11-30,"Cedar City, UT","UT",604,1124,0.0255474452554745,0.136501516683519,0.22707423580786,7969
2014-11-30,"Bedford, IN","IN",605,878,-0.00453514739229025,0,0.052757793764988,14605
2014-11-30,"Gillette, WY","WY",606,1175,-0.024896265560166,0.00945017182130584,-0.0516545601291364,6639
2014-11-30,"Oak Hill, WV","WV",607,865,0.034688995215311,-0.0269966254218223,-0.0302690582959641,15708
2014-11-30,"Wapakoneta, OH","OH",608,1018,0,0.00792079207920792,0.0637408568443051,14020
2014-11-30,"Huntingdon, PA","PA",609,1283,-0.018362662586075,-0.0272934040940106,0.112749349522984,5328
2014-11-30,"Bellefontaine, OH","OH",610,1062,-0.0157553290083411,-0.0202952029520295,0.110878661087866,15098
2014-11-30,"McAlester, OK","OK",611,873,-0.00456100342075257,-0.0102040816326531,0.0543478260869565,13881
2014-11-30,"Safford, AZ","AZ",612,985,0.00922131147540984,0.0249739854318418,0.0683297180043384,7657
2014-11-30,"Blackfoot, ID","ID",613,941,0.00857449088960343,0.0620767494356659,0.0967365967365967,8727
2014-11-30,"Moultrie, GA","GA",614,941,0.00426894343649947,0.019501625135428,0.0172972972972973,8171
2014-11-30,"Henderson, NC","NC",615,878,-0.015695067264574,-0.0330396475770925,-0.00113765642775882,4607
2014-11-30,"Coldwater, MI","MI",616,923,0.0548571428571429,0.100119189511323,0.100119189511323,15586
2014-11-30,"Harrison, AR","AR",617,877,0,-0.00566893424036281,0.00228571428571429,12848
2014-11-30,"Rolla, MO","MO",618,788,0.00127064803049555,0.0677506775067751,0.108298171589311,8309
2014-11-30,"Shelbyville, TN","TN",619,993,0.0101729399796541,0.0226570545829042,0.0620320855614973,13337
2014-11-30,"Duncan, OK","OK",620,810,-0.0157958687727825,-0.0391459074733096,-0.00613496932515337,17795
2014-11-30,"Pullman, WA","WA",621,1218,0.00412201154163232,0.0554592720970537,0.0348343245539507,6746
2014-11-30,"Thomasville, GA","GA",622,942,0.00212765957446809,-0.00317460317460317,-0.0532663316582914,12422
2014-11-30,"Bemidji, MN","MN",623,1238,-0.0174603174603175,-0.0454895913646877,-0.0127591706539075,8050
2014-11-30,"Mount Sterling, KY","KY",624,841,0,0.00960384153661465,0.020631067961165,2713
2014-11-30,"Pahrump, NV","NV",625,1135,0.0124888492417484,0.0206834532374101,0.0280797101449275,6854
2014-11-30,"Menomonie, WI","WI",626,1098,-0.00723327305605787,0.00826446280991736,-0.0291777188328912,12745
2014-11-30,"Selma, AL","AL",627,841,-0.00591016548463357,0.0169286577992745,0.0319018404907975,12249
2014-11-30,"Rock Springs, WY","WY",628,1280,0.00234925606891151,0.0372771474878444,-0.0206579954093343,10560
2014-11-30,"Bucyrus, OH","OH",629,801,-0.00496894409937888,-0.0171779141104294,0.0177890724269377,14436
2014-11-30,"Claremont, NH","NH",630,1292,-0.00920245398773006,-0.0174904942965779,-0.0506980161645849,17535
2014-11-30,"Bradford, PA","PA",631,1037,-0.0142585551330798,-0.0262910798122066,-0.0198487712665406,8133
2014-11-30,"Cornelia, GA","GA",632,988,0.00816326530612245,0.0238341968911917,0.0905077262693157,18555
2014-11-30,"Burley, ID","ID",633,957,-0.0051975051975052,0.0268240343347639,0.102534562211982,11458
2014-11-30,"Fort Madison, IA","IA",634,876,0.0478468899521531,0.020979020979021,-0.0288248337028825,12255
2014-11-30,"Greenwood, MS","MS",635,870,-0.0102389078498294,-0.0268456375838926,-0.043956043956044,8255
2014-11-30,"Big Rapids, MI","MI",636,848,0.0119331742243437,0.0167865707434053,0.0392156862745098,17702
2014-11-30,"Alma, MI","MI",637,797,0.00251572327044025,-0.00375,0.0350649350649351,11018
2014-11-30,"Durant, OK","OK",638,909,0.00110132158590308,0.0145089285714286,0.046029919447641,9920
2014-11-30,"Seymour, IN","IN",639,983,0.0134020618556701,0.0260960334029228,0.0650054171180932,11195
2014-11-30,"Willmar, MN","MN",640,1268,-0.0124610591900312,-0.0253651037663336,-0.0178156467854376,12313
2014-11-30,"Auburn, IN","IN",641,1010,0.00397614314115308,0.0120240480961924,0.0181451612903226,10421
2014-11-30,"Paragould, AR","AR",642,832,-0.00359281437125748,-0.00597371565113501,-0.0303030303030303,12345
2014-11-30,"Wilmington, OH","OH",643,988,0,0.00304568527918782,0.0345549738219895,19446
2014-11-30,"Lawrenceburg, TN","TN",644,896,0.00223713646532438,0.00223713646532438,0.0251716247139588,13218
2014-11-30,"Warren, PA","PA",645,1029,-0.0427906976744186,-0.0559633027522936,0.0157946692991115,11192
2014-11-30,"El Dorado, AR","AR",646,808,-0.00980392156862745,-0.0241545893719807,-0.0380952380952381,8567
2014-11-30,"Mountain Home, AR","AR",647,962,0.0147679324894515,0.0321888412017167,0.0190677966101695,12818
2014-11-30,"Cedartown, GA","GA",648,955,-0.00104602510460251,0.00844772967265047,0.0414394765539804,8935
2014-11-30,"El Campo, TX","TX",649,1229,0.014026402640264,0.0371308016877637,0.0752405949256343,11319
2014-11-30,"Montrose, CO","CO",650,1119,0.00901713255184851,-0.0158311345646438,-0.00356188780053428,11283
2014-11-30,"Minden, LA","LA",651,1184,-0.0358306188925081,-0.0595710881652105,-0.0239076669414674,9588
2014-11-30,"Ellensburg, WA","WA",652,1244,-0.00400320256204964,0.0024174053182917,0.0931458699472759,14030
2014-11-30,"Jacksonville, IL","IL",653,1056,0.0202898550724638,0.0393700787401575,-0.00189035916824197,12560
2014-11-30,"Alice, TX","TX",654,1146,-0.0213492741246798,-0.0536746490503716,0.00614574187884109,5094
2014-11-30,"Celina, OH","OH",655,1114,-0.0210896309314587,-0.0245183887915937,-0.0115350488021295,10513
2014-11-30,"La Follette, TN","TN",656,899,0.00222965440356745,0.00111358574610245,0.0309633027522936,13807
2014-11-30,"Marshalltown, IA","IA",657,997,0.00707070707070707,0.0236139630390144,0.00201005025125628,15845
2014-11-30,"West Plains, MO","MO",658,895,-0.0164835164835165,-0.0448239060832444,0.0455607476635514,8141
2014-11-30,"Tifton, GA","GA",659,1010,0.00297914597815293,0.00497512437810945,0.0222672064777328,7558
2014-11-30,"Urbana, OH","OH",660,1021,-0.0144787644787645,-0.0154291224686596,0.0635416666666667,11067
2014-11-30,"Cambridge, OH","OH",661,952,0.00421940928270042,-0.00833333333333333,0.0336590662323561,7852
2014-11-30,"Okeechobee, FL","FL",662,1203,-0.0016597510373444,0.00333611342785655,0.038860103626943,7306
2014-11-30,"Rockland, ME","ME",663,1268,0.0258899676375405,-0.0139968895800933,0.23828125,11652
2014-11-30,"Selinsgrove, PA","PA",664,1210,-0.00819672131147541,-0.028892455858748,-0.0210355987055016,8564
2014-11-30,"Natchitoches, LA","LA",665,1318,-0.0273062730627306,-0.0531609195402299,0.0611916264090177,6857
2014-11-30,"Centralia, IL","IL",666,1037,0.035964035964036,0.0813347236704901,0.0297914597815293,11861
2014-11-30,"Berlin, NH","NH",667,1107,-0.0124888492417484,-0.0506003430531732,-0.105815831987076,13305
2014-11-30,"Lock Haven, PA","PA",668,983,-0.0726415094339623,-0.1331569664903,-0.186258278145695,8156
2014-11-30,"Austin, MN","MN",669,1138,-0.013009540329575,0.00441306266548985,0.0488479262672811,12134
2014-11-30,"Clewiston, FL","FL",670,1126,0.00535714285714286,0.012589928057554,0.0582706766917293,5883
2014-11-30,"Pittsburg, KS","KS",671,803,-0.01230012300123,-0.01230012300123,0.0374677002583979,12435
2014-11-30,"Defiance, OH","OH",672,918,-0.00970873786407767,-0.0171306209850107,0.0503432494279176,8466
2014-11-30,"Logansport, IN","IN",673,742,-0.00402684563758389,0,0.005420054200542,11820
2014-11-30,"Pontiac, IL","IL",674,1171,-0.0109797297297297,-0.00678541136556404,-0.049512987012987,12653
2014-11-30,"Walterboro, SC","SC",675,1076,-0.0037037037037037,-0.0218181818181818,0.0218423551756885,8629
2014-11-30,"Houghton, MI","MI",676,816,-0.00244498777506112,-0.0168674698795181,0.0099009900990099,16110
2014-11-30,"Union City, TN","TN",677,822,-0.0132052821128451,-0.0120192307692308,0.0223880597014925,17342
2014-11-30,"Sault Ste. Marie, MI","MI",678,863,-0.0023121387283237,-0.0182025028441411,0.0335329341317365,14449
2014-11-30,"Vincennes, IN","IN",679,765,0.00657894736842105,0.0132450331125828,0.0254691689008043,13500
2014-11-30,"Gainesville, TX","TX",680,1196,0.00928270042194093,0.0213492741246798,0.0170068027210884,10218
2014-11-30,"Dyersburg, TN","TN",681,828,-0.018957345971564,-0.028169014084507,0.00242130750605327,16734
2014-11-30,"Crawfordsville, IN","IN",682,1011,-0.000988142292490119,0,0.0476683937823834,15098
2014-11-30,"Brownwood, TX","TX",683,945,0.0205183585313175,0.0282916213275299,0.0511679644048943,10223
2014-11-30,"Fort Dodge, IA","IA",684,821,0.0148331273176761,-0.0464576074332172,0.0353089533417402,12108
2014-11-30,"Hastings, NE","NE",685,1020,-0.00584795321637427,0.00790513833992095,0.0580912863070539,10204
2014-11-30,"Stephenville, TX","TX",686,1237,0.0139344262295082,0.0351464435146444,0.0663793103448276,5239
2014-11-30,"Americus, GA","GA",687,929,0,0.00215749730312837,-0.0010752688172043,5884
2014-11-30,"Easton, MD","MD",688,1770,0.00739897552646557,0.0213502596653203,0.0624249699879952,15902
2014-11-30,"Scottsbluff, NE","NE",689,984,0.0479233226837061,0.171428571428571,0.0456960680127524,8833
2014-11-30,"North Platte, NE","NE",690,1165,0.00171969045571797,0.0355555555555556,0.132167152575316,9009
2014-11-30,"Newberry, SC","SC",691,996,0.0418410041841004,0.0663811563169165,-0.0586011342155009,8698
2014-11-30,"Ada, OK","OK",692,826,-0.00721153846153846,-0.0259433962264151,-0.0190023752969121,10071
2014-11-30,"Moscow, ID","ID",693,1074,-0.0227479526842584,-0.0333033303330333,-0.0137741046831956,8386
2014-11-30,"Murray, KY","KY",694,963,0.0158227848101266,0.0299465240641711,0.0570801317233809,6397
2014-11-30,"Huntington, IN","IN",695,833,-0.00119904076738609,-0.0130331753554502,-0.0211515863689777,11065
2014-11-30,"Escanaba, MI","MI",696,797,-0.00375,-0.0160493827160494,-0.0220858895705521,21245
2014-11-30,"Canton, IL","IL",697,1054,0.0203291384317522,0.0466732869910626,0.0223084384093113,9352
2014-11-30,"Corinth, MS","MS",698,1072,-0.00924214417744917,-0.031616982836495,0.0520117762512267,7369
2014-11-30,"Astoria, OR","OR",699,1359,0.00443458980044346,0.0256603773584906,0.0802861685214626,14879
2014-11-30,"Peru, IN","IN",700,733,-0.00136239782016349,0.0027359781121751,-0.0121293800539084,9284
2014-11-30,"Coshocton, OH","OH",701,875,0.00344036697247706,-0.0124153498871332,0.0233918128654971,7728
2014-11-30,"Monroe, WI","WI",702,1195,0.000837520938023451,0.0135708227311281,0.104436229205176,13598
2014-11-30,"Newton, IA","IA",703,1038,0.0146627565982405,0.0359281437125748,0.0226600985221675,11593
2014-11-30,"Garden City, KS","KS",704,1116,0.0072202166064982,0.0352504638218924,0.129554655870445,7956
2014-11-30,"Bay City, TX","TX",705,1321,0.00532724505327245,0.0216550657385924,0.124255319148936,10986
2014-11-30,"Fremont, NE","NE",706,1055,0.0144230769230769,0.0721544715447155,0.0252672497570457,9584
2014-11-30,"Hutchinson, MN","MN",707,1246,-0.0173501577287066,-0.0280811232449298,0.0366056572379368,10543
2014-11-30,"Batesville, AR","AR",708,868,-0.00229885057471264,-0.0068649885583524,0.010477299185099,7810
2014-11-30,"Owatonna, MN","MN",709,1264,-0.014809041309431,-0.0231839258114374,0.0394736842105263,10750
2014-11-30,"Emporia, KS","KS",710,801,-0.0243605359317905,-0.0475624256837099,0.0637450199203187,9393
2014-11-30,"Vidalia, GA","GA",711,944,0.00639658848614072,0.00106044538706257,-0.0625620655412115,6203
2014-11-30,"Winfield, KS","KS",712,763,-0.0103761348897536,-0.0129366106080207,0.0269179004037685,11239
2014-11-30,"Laramie, WY","WY",713,1245,-0.0103338632750397,-0.004,-0.0356312935708753,9732
2014-11-30,"Plainview, TX","TX",714,971,0.0199579831932773,0.0407288317256163,0.0221052631578947,9442
2014-11-30,"Laurinburg, NC","NC",715,833,-0.00119904076738609,-0.0142011834319527,-0.0268691588785047,7894
2014-11-30,"Alexandria, MN","MN",716,1269,-0.0109119251753702,-0.0283307810107198,-0.013986013986014,10713
2014-11-30,"Newport, TN","TN",717,879,-0.00113636363636364,-0.00677966101694915,0.0173611111111111,12943
2014-11-30,"De Ridder, LA","LA",718,1232,0.00244100895036615,0.00735895339329518,-0.0128205128205128,7274
2014-11-30,"Corbin, KY","KY",719,877,-0.0123873873873874,-0.0320088300220751,0.0813810110974106,4705
2014-11-30,"Ottumwa, IA","IA",720,942,0.0205850487540628,0.0608108108108108,0.104337631887456,11834
2014-11-30,"Lebanon, MO","MO",721,864,-0.00575373993095512,0.00699300699300699,0.0434782608695652,6204
2014-11-30,"Coffeyville, KS","KS",722,737,-0.0120643431635389,-0.0212483399734396,0.0278940027894003,12034
2014-11-30,"Seneca Falls, NY","NY",723,1422,0.000703729767769177,0.0092264017033357,0.023021582733813,6665
2014-11-30,"Sulphur Springs, TX","TX",724,1319,0.0138355111452729,0.0336990595611285,0.0418641390205371,6049
2014-11-30,"Martin, TN","TN",725,871,0.00114942528735632,0.00810185185185185,0.0235017626321974,11641
2014-11-30,"Big Spring, TX","TX",726,1052,0.0283479960899316,0.0541082164328657,0.15986769570011,9641
2014-11-30,"Susanville, CA","CA",727,1147,0.00525854513584575,0.0231935771632471,0.00262237762237762,8076
2014-11-30,"Brookhaven, MS","MS",728,984,0.0228690228690229,0.00101729399796541,-0.015015015015015,7675
2014-11-30,"Arcadia, FL","FL",729,1201,-0.00907590759075908,0.00250417362270451,0.0507436570428696,6192
2014-11-30,"Taylorville, IL","IL",730,1057,-0.000945179584120983,0.0372914622178607,-0.0176579925650558,11360
2014-11-30,"Decatur, IN","IN",731,960,0.00840336134453781,0.0223642172523962,0.0491803278688525,8814
2014-11-30,"Effingham, IL","IL",732,1196,-0.00499168053244592,-0.014827018121911,-0.00829187396351575,6280
2014-11-30,"Valley, AL","AL",733,818,0.00245098039215686,0.00738916256157635,0.079155672823219,7165
2014-11-30,"Butte, MT","MT",734,786,0.0194552529182879,0.0141935483870968,-0.0248138957816377,11257
2014-11-30,"Angola, IN","IN",735,1069,0.000936329588014981,0.0103969754253308,-0.0101851851851852,8579
2014-11-30,"Cleveland, MS","MS",736,1059,0.0321637426900585,0.0872689938398357,0.0056980056980057,4160
2014-11-30,"Kill Devil Hills, NC","NC",737,1363,0.00294334069168506,0.0179238237490665,0.00368188512518409,10613
2014-11-30,"Bonham, TX","TX",738,1104,0.00821917808219178,0.0279329608938547,0.0269767441860465,9178
2014-11-30,"Dodge City, KS","KS",739,925,0.012035010940919,0.00872410032715376,0.117149758454106,7922
2014-11-30,"Brenham, TX","TX",740,1368,0.0021978021978022,0.0201342281879195,0.104116222760291,7644
2014-11-30,"Frankfort, IN","IN",741,837,0.0072202166064982,0.0194884287454324,0.0232273838630807,11444
2014-11-30,"Chester, SC","SC",742,936,-0.0105708245243129,-0.050709939148073,-0.078740157480315,2431
2014-11-30,"Brevard, NC","NC",743,1222,0,-0.00488599348534202,-0.00731112916328188,14660
2014-11-30,"Taos, NM","NM",744,1225,0.00906095551894563,0.0174418604651163,-0.0858208955223881,13646
2014-11-30,"Troy, AL","AL",745,948,-0.00836820083682008,0.00211416490486258,-0.0286885245901639,5245
2014-11-30,"Wabash, IN","IN",746,850,0.00950118764845606,0.0278113663845224,0.0585305105853051,10028
2014-11-30,"Cambridge, MD","MD",747,1344,0.00448430493273543,0.012810851544838,0.0658207771609833,13766
2014-11-30,"Vernal, UT","UT",748,1256,0.017004048582996,0.0510460251046025,0.0572390572390572,8424
2014-11-30,"Kingsville, TX","TX",749,1088,0.0149253731343284,0.0371782650142993,0.0945674044265594,5416
2014-11-30,"Madison, IN","IN",750,938,0.00106723585912487,-0.00950369588173178,-0.00845665961945032,8450
2014-11-30,"Mount Pleasant, TX","TX",751,1255,-0.00159108989657916,0.00480384307445957,0.0475792988313856,6523
2014-11-30,"Paris, TN","TN",752,890,0.00112485939257593,0.00451467268623025,0.0277136258660508,11216
2014-11-30,"Columbus, NE","NE",753,1118,0.0191431175934366,0.0886075949367088,0.0597156398104265,10641
2014-11-30,"Dillon, SC","SC",754,875,-0.00793650793650794,-0.0550755939524838,-0.117053481331988,5903
2014-11-30,"Brookings, SD","SD",755,1327,0.00759301442672741,0.063301282051282,0.124576271186441,6315
2014-11-30,"Kennett, MO","MO",756,771,0.0252659574468085,0.0198412698412698,-0.0128040973111396,10624
2014-11-30,"St. Marys, PA","PA",757,1109,-0.0211827007943513,-0.0364900086880973,0.0249537892791128,9712
2014-11-30,"Beeville, TX","TX",758,1147,0.0168439716312057,0.0351985559566787,0.0851466414380322,3936
2014-11-30,"Washington, IN","IN",759,843,0.00118764845605701,0.00716845878136201,0.0280487804878049,8883
