"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2014-11-30,"McKinley","NM","Albuquerque","Bernalillo","Albuquerque",3471,1025,-0.0357478833490122,-0.0535549399815328,0.00490196078431373,975
2014-11-30,"Conway","FL","Orlando","Orange","Orlando",3472,882,-0.00338983050847458,0.00455580865603645,0.05,589
2014-11-30,"Indian Creek","CO","Denver","Denver","Denver",3473,1512,0.00132450331125828,0.024390243902439,0.153318077803204,1708
2014-11-30,"Georgian Heights","OH","Columbus","Franklin","Columbus",3474,903,0.0078125,0.0123318385650224,0.0427251732101617,725
2014-11-30,"West Albany","OH","Columbus","Franklin","Columbus",3475,1361,0.0074019245003701,0.00368731563421829,0.0365575019040366,1902
2014-11-30,"Sagepointe","CA","Bakersfield","Kern","Bakersfield",3476,1341,0.0275862068965517,0.0205479452054795,-0.023306627822287,574
2014-11-30,"Wilbur II","NJ","Trenton","Mercer","Trenton",3477,1206,-0.000828500414250207,0.010896898575021,0.011744966442953,917
2014-11-30,"Blenman-Elm","AZ","Tucson","Pima","Tucson",3478,1162,0.00693240901213172,-0.00428449014567267,0.0237885462555066,1136
2014-11-30,"Helderberg","NY","Albany","Albany","Albany",3479,1440,0.00278551532033426,0.0112359550561798,0.0300429184549356,823
2014-11-30,"Laurelwood","CA","San Francisco","San Mateo","San Mateo",3480,4733,-0.000211237853823405,0.00616496598639456,0.205552725420275,952
2014-11-30,"Coral Ridge Isles","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",3481,2345,0.00213675213675214,0.0120845921450151,0.054880791722897,1121
2014-11-30,"Bluff Acres","WI","Madison","Dane","Town of Madison",3482,1331,-0.0140740740740741,0.00680786686838124,0.134697357203751,929
2014-11-30,"El Dorado - Oates Prairie","TX","Houston","Harris","Houston",3483,1221,0,0.0124378109452736,0.098021582733813,716
2014-11-30,"South Los Altos","NM","Albuquerque","Bernalillo","Albuquerque",3484,998,-0.0403846153846154,-0.0655430711610487,-0.002,1038
2014-11-30,"Los Prados","CA","San Francisco","San Mateo","San Mateo",3485,2998,0.0023403543965229,0.0131801284217641,0.0925655976676385,466
2014-11-30,"Alessandro Heights","CA","Riverside","Riverside","Riverside",3486,2919,0.00655172413793103,0.000685635927322592,-0.027972027972028,888
2014-11-30,"Woodbine","TN","Nashville","Davidson","Nashville",3487,1141,0.0288548241659152,0.0794701986754967,0.187304890738814,951
2014-11-30,"Sunset Road","NC","Charlotte","Mecklenburg","Charlotte",3488,1089,0.000919117647058823,-0.00183318056828598,0.011142061281337,1596
2014-11-30,"Greater South","NE","Lincoln","Lancaster","Lincoln",3489,1114,0.0081447963800905,0.0353159851301115,0.0650095602294455,1494
2014-11-30,"Oakridge","TX","Dallas-Fort Worth","Dallas","Garland",3490,1647,-0.00242277407631738,0.0210787352758834,0.0965379494007989,1025
2014-11-30,"Long View","WI","Milwaukee","Milwaukee","Milwaukee",3491,1035,0.00290697674418605,0.0217176702862784,0.00387972841901067,788
2014-11-30,"Fry Springs","VA","Charlottesville","Charlottesville City","Charlottesville",3492,1369,0.0178438661710037,0.040273556231003,0.0148257968865827,1096
2014-11-30,"Bluff Park","CA","Los Angeles","Los Angeles","Long Beach",3493,2182,-0.018001800180018,-0.0175596578117965,0.0115901715345387,727
2014-11-30,"Capitol Park","IA","Des Moines","Polk","Des Moines",3494,1009,-0.00786627335299902,0.00198609731876862,0.0849462365591398,681
2014-11-30,"Browncroft","NY","Rochester","Monroe","Rochester",3495,1338,-0.00594353640416048,-0.00962250185048113,0.0453125,1117
2014-11-30,"Brentwood","DC","Washington","District of Columbia","Washington",3496,1960,-0.00101936799184506,0.00102145045965271,-0.019019019019019,512
2014-11-30,"Wellshire","CO","Denver","Denver","Denver",3497,2793,-0.000357909806728704,0.027972027972028,0.144203195411717,1404
2014-11-30,"Dellcrest Area","TX","San Antonio","Bexar","San Antonio",3498,980,0,-0.00101936799184506,0.0436634717784878,1144
2014-11-30,"Hampton Woods","CA","Bakersfield","Kern","Bakersfield",3499,1730,0.0087463556851312,0.0152582159624413,0.00815850815850816,1181
2014-11-30,"Camelot 1","TX","San Antonio","Bexar","San Antonio",3500,1100,0,0.014760147601476,0.0826771653543307,961
2014-11-30,"Hidden Hills","FL","Jacksonville","Duval","Jacksonville",3501,1203,0.0050125313283208,0.000831946755407654,0.0177664974619289,1339
2014-11-30,"Northwest","WA","Portland","Clark","Vancouver",3502,1501,0.0141891891891892,0.0323246217331499,0.0266757865937072,1176
2014-11-30,"Boise","OR","Portland","Multnomah","Portland",3503,1758,0.000569151963574274,0.0126728110599078,0.0865265760197775,912
2014-11-30,"Miracle Manor","AZ","Tucson","Pima","Tucson",3504,783,0.0103225806451613,0.0103225806451613,-0.0273291925465838,486
2014-11-30,"Friedrich Wilderness Park","TX","San Antonio","Bexar","San Antonio",3505,1943,0.00206291903042806,0.00309757356737222,0.0114523685580427,996
2014-11-30,"Turtle Ridge","CA","Los Angeles","Orange","Irvine",3506,3584,-0.0121278941565601,-0.0196936542669584,-0.00830105146651909,1373
2014-11-30,"Concordia","NJ","New York","Middlesex","Monroe Township",3507,1753,0.0132947976878613,0.0323910482921084,0.0360520094562648,1760
2014-11-30,"Minnehaha","WA","Spokane","Spokane","Spokane",3508,868,0.00115340253748558,0.00579374275782155,-0.00115074798619102,1356
2014-11-30,"Hale","MN","Minneapolis-St Paul","Hennepin","Minneapolis",3509,1761,0.0132336018411968,0.0346650998824912,0.0407801418439716,1203
2014-11-30,"Colonialtown North","FL","Orlando","Orange","Orlando",3510,1353,-0.0138483965014577,-0.00733675715333823,0.0488372093023256,1299
2014-11-30,"North Park","CA","Riverside","San Bernardino","San Bernardino",3511,1587,0.00825921219822109,0.0101845957988542,0.0153550863723608,1236
2014-11-30,"Pepperwood","AZ","Phoenix","Maricopa","Tempe",3512,1165,0.00604490500863558,0.00431034482758621,0.0562103354487761,1094
2014-11-30,"Mechanicsville","GA","Atlanta","Fulton","Atlanta",3513,905,0.00110619469026549,-0.0173724212812161,-0.083080040526849,650
2014-11-30,"United Amigos","AZ","Phoenix","Maricopa","Mesa",3514,1053,-0.0018957345971564,0.0203488372093023,0.0777891504605936,760
2014-11-30,"Amtrak","CA","Riverside","San Bernardino","San Bernardino",3515,1185,0.0119555935098207,0.033129904097646,0.0242005185825411,429
2014-11-30,"Colonial Heights","AL","Mobile","Mobile","Mobile",3516,862,-0.00691244239631336,-0.0148571428571429,0.00818713450292398,1248
2014-11-30,"Upper East","CA","Santa Barbara","Santa Barbara","Santa Barbara",3517,3702,0.0395956192080876,0.0897851045039741,0.11405356605477,714
2014-11-30,"Wilshire Village","TX","San Antonio","Bexar","San Antonio",3518,1083,0.00370713623725672,0,0.0939393939393939,644
2014-11-30,"Claremont","AL","Mobile","Mobile","Mobile",3519,1090,-0.00274473924977127,0.00368324125230203,0.0312204351939451,931
2014-11-30,"Tierra Oeste","NM","Albuquerque","Bernalillo","Albuquerque",3520,1171,-0.037797863599014,-0.049512987012987,0.00687876182287188,861
2014-11-30,"Lincoln Place","PA","Pittsburgh","Allegheny","Pittsburgh",3521,905,-0.00658616904500549,-0.0173724212812161,0.0450346420323326,1470
2014-11-30,"Los Jardines","TX","San Antonio","Bexar","San Antonio",3522,833,0.0036144578313253,0.00603864734299517,0.0309405940594059,797
2014-11-30,"Brookfield Village","CA","San Francisco","Alameda","Oakland",3523,1754,0.00746697300402068,0.0209545983701979,0.112238427393786,961
2014-11-30,"Eastside","MI","Kalamazoo","Kalamazoo","Kalamazoo",3524,819,0.0111111111111111,0.027603513174404,0.0473145780051151,759
2014-11-30,"Ericsson","MN","Minneapolis-St Paul","Hennepin","Minneapolis",3525,1506,0.00132978723404255,0.00266311584553928,0.00803212851405622,1226
2014-11-30,"Westfield","MD","Baltimore","Baltimore City","Baltimore",3526,1395,-0.00143163922691482,-0.0120396600566572,0.000717360114777619,1186
2014-11-30,"Eastgate","WA","Seattle","King","Bellevue",3527,2177,0.0032258064516129,0.0139729855612483,0.111281265952016,1748
2014-11-30,"Wayland","RI","Providence","Providence","Providence",3528,2023,0.0374358974358974,0.135241301907969,0.306847545219638,512
2014-11-30,"Leisure World","AZ","Phoenix","Maricopa","Mesa",3529,1330,0.000752445447705041,0.021505376344086,0.127118644067797,2671
2014-11-30,"Forest Ridge-Quail Hollow","OH","Dayton","Montgomery","Dayton",3530,1335,0.00225225225225225,0.0175304878048781,0.0269230769230769,1046
2014-11-30,"English Avenue","GA","Atlanta","Fulton","Atlanta",3531,896,0.00223713646532438,-0.0164654226125137,-0.0518518518518519,710
2014-11-30,"Eight Mile Wyoming","MI","Detroit","Wayne","Detroit",3532,748,-0.00266666666666667,0.00268096514745308,0.013550135501355,1547
2014-11-30,"Holiday Park","CA","Stockton","San Joaquin","Stockton",3533,1203,0.0151898734177215,0.038860103626943,0.0828082808280828,1170
2014-11-30,"Your Neighborhood Group","TN","Nashville","Davidson","Nashville",3534,1343,0.00674662668665667,0.0197418375094913,0.0684168655529037,845
2014-11-30,"East Isles","MN","Minneapolis-St Paul","Hennepin","Minneapolis",3535,1783,0.00394144144144144,0.00734463276836158,-0.0197910940076965,910
2014-11-30,"Mead","KS","Wichita","Sedgwick","Wichita",3536,720,0,0.00558659217877095,0.0140845070422535,1212
2014-11-30,"Lakewood","FL","Tampa","Pinellas","Saint Petersburg",3537,1348,-0.000741289844329133,0.00822737471952132,0.0490272373540856,1739
2014-11-30,"West View","GA","Atlanta","Fulton","Atlanta",3538,914,0.0043956043956044,-0.00109289617486339,0,1126
2014-11-30,"Mckinley","MN","Minneapolis-St Paul","Hennepin","Minneapolis",3539,1195,-0.0107615894039735,-0.0172697368421053,0.00843881856540084,913
2014-11-30,"Sunnyside","NY","New York","Richmond","New York",3540,2165,0.00417439703153989,0.0388675623800384,0.00277906438165818,655
2014-11-30,"Historic Kenwood","FL","Tampa","Pinellas","Saint Petersburg",3541,1255,0.0104669887278583,0.0253267973856209,0.0590717299578059,1065
2014-11-30,"Richmond Heights","FL","Orlando","Orange","Orlando",3542,921,0.0143171806167401,0.0244716351501669,0.00876232201533406,1168
2014-11-30,"Ortega Farms","FL","Jacksonville","Duval","Jacksonville",3543,1032,0.00486854917234664,0.00291545189504373,-0.00482160077145612,847
2014-11-30,"Sunset Heights","TX","El Paso","El Paso","El Paso",3544,1076,-0.0055452865064695,-0.0209281164695177,0.0306513409961686,432
2014-11-30,"Heritage East","NM","Albuquerque","Bernalillo","Albuquerque",3545,1473,-0.0302830809743252,-0.0127345844504021,0.0300699300699301,1217
2014-11-30,"Highlandtown","MD","Baltimore","Baltimore City","Baltimore",3546,1384,-0.0121341898643826,-0.0260380014074595,0.028996282527881,1206
2014-11-30,"Hillcrest","OH","Dayton","Montgomery","Dayton",3547,706,0.0114613180515759,0.0114613180515759,0.0158273381294964,1129
2014-11-30,"DeBaliviere Place","MO","St. Louis","Saint Louis City","Saint Louis",3548,1146,0.00174825174825175,0.0070298769771529,0.0720299345182413,1023
2014-11-30,"Pineapple Park - Ibis","FL","Miami-Fort Lauderdale","Palm Beach","West Palm Beach",3549,2973,-0.00601805416248746,-0.0175148711169861,-0.042512077294686,1758
2014-11-30,"Potomac Yard-Potomac Greens","VA","Washington","Alexandria City","Alexandria",3550,3796,0.0079660116834838,0.0512323456106342,0.114831130690162,533
2014-11-30,"Pleasantville Area","TX","Houston","Harris","Houston",3551,1089,0.0158582089552239,0.0441035474592522,0.0686947988223749,1236
2014-11-30,"Russell","OR","Portland","Multnomah","Portland",3552,1428,0.0113314447592068,0.019271948608137,0.0664675130694548,1213
2014-11-30,"Mccormick","KS","Wichita","Sedgwick","Wichita",3553,652,-0.00609756097560976,-0.0076103500761035,0.0139968895800933,1019
2014-11-30,"Skyland","CO","Denver","Denver","Denver",3554,1788,0.0211307824100514,0.0407450523864959,0.138853503184713,1148
2014-11-30,"Heartside","MI","Grand Rapids","Kent","Grand Rapids",3555,1360,0.0485736314572089,0.126760563380282,0.271028037383178,774
2014-11-30,"Ingram Hills","TX","San Antonio","Bexar","San Antonio",3556,1091,0.00183654729109275,0.0148837209302326,0.0866533864541833,641
2014-11-30,"Gray's Lake","IA","Des Moines","Polk","Des Moines",3557,1129,-0.00265017667844523,0.00534283170080142,0.0731939163498099,1242
2014-11-30,"Westhill","AL","Mobile","Mobile","Mobile",3558,1021,-0.0106589147286822,-0.0106589147286822,0.032355915065723,854
2014-11-30,"United Westwood","TX","San Antonio","Bexar","San Antonio",3559,843,0.00118764845605701,-0.00236686390532544,0.0120048019207683,885
2014-11-30,"Terra Vista","CA","Bakersfield","Kern","Bakersfield",3560,1762,0.016733987305251,0.0401416765053129,0.0196759259259259,880
2014-11-30,"Yorktown","VA","Washington","Arlington","Arlington",3561,3312,-0.00240963855421687,-0.0154577883472057,-0.0413892908827786,1074
2014-11-30,"Lakemont","GA","Augusta","Richmond","Augusta",3562,890,0.00338218714768884,0.0241657077100115,0.0289017341040462,1282
2014-11-30,"Center Hill","GA","Atlanta","Fulton","Atlanta",3563,877,-0.00340909090909091,0.00114155251141553,0.00458190148911798,1036
2014-11-30,"Kingsway West","MO","St. Louis","Saint Louis City","Saint Louis",3564,697,-0.0155367231638418,-0.0292479108635097,-0.037292817679558,649
2014-11-30,"Keewaydin","MN","Minneapolis-St Paul","Hennepin","Minneapolis",3565,1535,0.00261267145656434,-0.00195058517555267,0.0158835208471211,1346
2014-11-30,"Park Farms","MO","Kansas City","Jackson","Kansas City",3566,899,0.0123873873873874,0.0135287485907554,0.0123873873873874,884
2014-11-30,"Hamilton Heights","MO","St. Louis","Saint Louis City","Saint Louis",3567,696,-0.0224719101123596,-0.04,-0.072,548
2014-11-30,"Parker Ridge","FL","Miami-Fort Lauderdale","Palm Beach","West Palm Beach",3568,1366,0.000732600732600733,-0.00364697301239971,0.013353115727003,829
2014-11-30,"Lyon's Gate","AZ","Phoenix","Maricopa","Gilbert",3569,1326,0.00683371298405467,0.0184331797235023,0.0886699507389163,1683
2014-11-30,"Longs Creek","TX","San Antonio","Bexar","San Antonio",3570,1378,0.0102639296187683,0.0222551928783383,0.0608160123171671,1496
2014-11-30,"Merced Heights","CA","San Francisco","San Francisco","San Francisco",3571,3398,-0.00351906158357771,0.0188905547226387,0.185211021974189,987
2014-11-30,"Park Place","AL","Mobile","Mobile","Mobile",3572,909,-0.0010989010989011,0.00110132158590308,0.0271186440677966,1206
2014-11-30,"The Traditions","AZ","Phoenix","Maricopa","Chandler",3573,1320,-0.000757002271006813,0.0045662100456621,0.0451306413301663,1081
2014-11-30,"Pen Lucy","MD","Baltimore","Baltimore City","Baltimore",3574,1276,-0.0116189000774593,-0.0274390243902439,-0.0123839009287926,848
2014-11-30,"Lackawanna","FL","Jacksonville","Duval","Jacksonville",3575,764,-0.00907911802853437,-0.0129198966408269,-0.0116429495472186,1067
2014-11-30,"Lower Riviera","CA","Santa Barbara","Santa Barbara","Santa Barbara",3576,3685,0.0412545916925685,0.0528571428571429,0.0631852279284478,903
2014-11-30,"Alegre Community","AZ","Phoenix","Maricopa","Tempe",3577,1000,0.0050251256281407,0.0245901639344262,0.0626992561105207,592
2014-11-30,"Warren","OH","Youngstown","Mahoning","Youngstown",3578,549,-0.00181818181818182,0.0242537313432836,0.139004149377593,1471
2014-11-30,"Lynn Knoll","CO","Denver","Arapahoe","Aurora",3579,1545,0.0177865612648221,0.0362173038229376,0.099644128113879,702
2014-11-30,"Singing Arrow","NM","Albuquerque","Bernalillo","Albuquerque",3580,1113,-0.035528596187175,-0.0454545454545455,0.0620229007633588,566
2014-11-30,"Bennington","WA","Portland","Clark","Vancouver",3581,1679,0.0169594185342217,0.0300613496932515,0.0480649188514357,541
2014-11-30,"Tijeras Arroyo","NM","Albuquerque","Bernalillo","Albuquerque",3582,1335,-0.0241228070175439,-0.03470715835141,-0.0118430792005922,734
2014-11-30,"Randolph","VA","Richmond","Richmond City","Richmond",3583,1149,-0.00691443388072601,0.000871080139372822,0.0268096514745308,925
2014-11-30,"Coliseum","CA","San Francisco","Alameda","Oakland",3584,1755,0.0150375939849624,0.0317460317460317,0.119974473516273,410
2014-11-30,"Harrison","MN","Minneapolis-St Paul","Hennepin","Minneapolis",3585,1265,-0.00315208825847124,0.00158353127474268,-0.00236593059936909,421
2014-11-30,"Fountain of the Sun","AZ","Phoenix","Maricopa","Mesa",3586,1172,-0.000852514919011083,0.013840830449827,0.152409046214356,1944
2014-11-30,"Douglas Acres","IA","Des Moines","Polk","Des Moines",3587,1121,-0.00178094390026714,0.000892857142857143,0.0717017208413002,803
2014-11-30,"Tarpon River","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",3588,1807,0.00780814277746793,0.00612472160356347,0.0451127819548872,1443
2014-11-30,"Ravenswood Manor","IL","Chicago","Cook","Chicago",3589,2257,-0.016557734204793,-0.0304982817869416,0.110728346456693,541
2014-11-30,"North of Grand","IA","Des Moines","Polk","Des Moines",3590,1176,-0.00254452926208651,0.000851063829787234,0.077910174152154,830
2014-11-30,"City Park","CO","Denver","Denver","Denver",3591,2313,0.0207413945278023,0.0480289986406887,0.128843338213763,886
2014-11-30,"Lakewide","CA","San Francisco","Alameda","Oakland",3592,2314,-0.000431965442764579,0.0381336922386721,0.186058431573552,540
2014-11-30,"Parkwood Ranch","AZ","Phoenix","Maricopa","Mesa",3593,1212,0.00165289256198347,0.0150753768844221,0.074468085106383,1378
2014-11-30,"Soulard","MO","St. Louis","Saint Louis City","Saint Louis",3594,1249,0.0154471544715447,0.0246103363412633,-0.0234558248631744,602
2014-11-30,"Orchard Ridge Community","WI","Madison","Dane","Town of Madison",3595,1456,-0.00137174211248285,0.00900900900900901,0.0857568978374347,911
2014-11-30,"Sendera Ranch","TX","Dallas-Fort Worth","Tarrant","Fort Worth",3596,1389,0.00506512301013025,0.0153508771929825,0.0451467268623025,2084
2014-11-30,"Chinatown","CA","San Francisco","Alameda","Oakland",3597,2190,-0.005901044030867,0.0138888888888889,0.205947136563877,936
2014-11-30,"Panama Park","FL","Jacksonville","Duval","Jacksonville",3598,781,-0.00509554140127389,-0.0138888888888889,-0.00888324873096447,1155
2014-11-30,"Mount Vernon","OH","Columbus","Franklin","Columbus",3599,678,0.00444444444444444,-0.00147275405007364,-0.0102189781021898,638
2014-11-30,"La Playa","CA","San Diego","San Diego","San Diego",3600,4289,-0.00786490862826741,-0.00763535400277649,0.0888550393500889,1142
2014-11-30,"Sailboat Bend","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",3601,2164,-0.000923361034164358,0.00371057513914657,0.0581907090464548,784
2014-11-30,"East Mesa","CA","Santa Barbara","Santa Barbara","Santa Barbara",3602,3584,0.0225392296718973,0.0870488322717622,0.0795180722891566,1185
2014-11-30,"Reservoir","RI","Providence","Providence","Providence",3603,1391,-0.00713775874375446,0.0265682656826568,0.16304347826087,447
2014-11-30,"Touro","LA","New Orleans","Orleans","New Orleans",3604,2509,-0.112172682236376,-0.170029771749917,-0.0153061224489796,457
2014-11-30,"Park Estates","CA","Los Angeles","Los Angeles","Long Beach",3605,2924,0.00102704553235193,-0.00476514635806671,0.0191704426629488,904
2014-11-30,"Cleveland","MN","Minneapolis-St Paul","Hennepin","Minneapolis",3606,1250,-0.000799360511590727,-0.00398406374501992,0.0229132569558101,1152
2014-11-30,"Baltimore","AL","Mobile","Mobile","Mobile",3607,688,-0.00578034682080925,-0.00721500721500722,-0.0457697642163662,1070
2014-11-30,"Jacksonville Heights West","FL","Jacksonville","Duval","Jacksonville",3608,1209,0.00415282392026578,0.00165700082850041,0.0151133501259446,762
2014-11-30,"Highland Park","CO","Denver","Arapahoe","Aurora",3609,1535,0.0219707057256991,0.0357624831309042,0.10431654676259,961
2014-11-30,"Esther Short","WA","Portland","Clark","Vancouver",3610,1125,-0.0293356341673857,-0.0808823529411765,-0.051433389544688,449
2014-11-30,"Foxboro","OH","Columbus","Franklin","Columbus",3611,1275,-0.00778210116731518,-0.00855365474339036,0.0340632603406326,552
2014-11-30,"Five Oaks","OH","Dayton","Montgomery","Dayton",3612,706,0.00857142857142857,0.0172910662824208,0.0336749633967789,688
2014-11-30,"Ribault","FL","Jacksonville","Duval","Jacksonville",3613,864,0.00348432055749129,0.0140845070422535,-0.00460829493087558,1109
2014-11-30,"Beechwood","OH","Columbus","Franklin","Columbus",3614,892,0.00904977375565611,0.0171037628278221,0.0444964871194379,1134
2014-11-30,"Fishkorn","MI","Detroit","Wayne","Detroit",3615,749,-0.00398936170212766,0.00267737617135207,0.0246238030095759,1705
2014-11-30,"Live Oaks Square","FL","Tampa","Hillsborough","Tampa",3616,991,0.00405268490374873,-0.00301810865191147,-0.0350535540408958,793
2014-11-30,"River Terrace","DC","Washington","District of Columbia","Washington",3617,1618,0.00935745477230193,0.0234029095509171,0.0351887396033269,955
2014-11-30,"Cottage Grove","OH","Youngstown","Mahoning","Youngstown",3618,556,0.0036101083032491,0.0411985018726592,0.153526970954357,1172
2014-11-30,"Capital View-Stiff","AR","Little Rock","Pulaski","Little Rock",3619,951,-0.00105042016806723,-0.0295918367346939,0.0247844827586207,1034
2014-11-30,"Country Club","CO","Denver","Denver","Denver",3620,3487,-0.0319267073847862,-0.0459644322845417,0.0243830787309048,1225
2014-11-30,"Ravendale","MI","Detroit","Wayne","Detroit",3621,732,-0.0134770889487871,-0.0213903743315508,0.0096551724137931,1600
2014-11-30,"East Baltimore Midway","MD","Baltimore","Baltimore City","Baltimore",3622,1199,0.0118143459915612,0.00841042893187553,0.00502933780385583,1618
2014-11-30,"The Hills of Park North","TX","San Antonio","Bexar","San Antonio",3623,1089,-0.00819672131147541,-0.00547945205479452,0.0718503937007874,596
2014-11-30,"Southeast Hillsdale","CA","San Francisco","San Mateo","San Mateo",3624,3984,0.00529901589704769,0.0191864927091328,0.152444315880822,947
2014-11-30,"Enderly Park","NC","Charlotte","Mecklenburg","Charlotte",3625,837,0.00239520958083832,0.00843373493975904,0.0568181818181818,1067
2014-11-30,"Embudo Canyon","NM","Albuquerque","Bernalillo","Albuquerque",3626,1244,-0.0518292682926829,-0.0688622754491018,-0.021243115656963,1240
2014-11-30,"Clifton","NY","New York","Richmond","New York",3627,2113,0.00811068702290076,0.0373097692685322,-0.0240184757505774,402
2014-11-30,"Pheasant Run","CA","Bakersfield","Kern","Bakersfield",3628,1494,0.011509817197021,0.0163265306122449,-0.0158102766798419,707
2014-11-30,"Lake Success","NY","New York","Nassau","Great Neck",3629,4912,-0.0302073050345508,-0.0370515585179377,-0.0467688725014555,841
2014-11-30,"Prospect Park","IA","Des Moines","Polk","Des Moines",3630,1042,-0.00287081339712919,-0.0104463437796771,0.0493454179254783,589
2014-11-30,"Colonial Manor","CA","Sacramento","Sacramento","Sacramento",3631,1243,-0.000803858520900322,0.00974817221770918,0.052497883149873,802
2014-11-30,"Winston Park","FL","Tampa","Pinellas","Saint Petersburg",3632,908,0.00776914539400666,0.028312570781427,0.0179372197309417,1279
2014-11-30,"East Hills","PA","Pittsburgh","Allegheny","Pittsburgh",3633,875,-0.0277777777777778,-0.0299334811529933,0.0318396226415094,918
2014-11-30,"Navco","AL","Mobile","Mobile","Mobile",3634,754,-0.00264550264550265,0,0.0148048452220727,1106
2014-11-30,"King Irving","IA","Des Moines","Polk","Des Moines",3635,1019,-0.00778967867575463,0.00295275590551181,0.110021786492375,698
2014-11-30,"Adamsville","GA","Atlanta","Fulton","Atlanta",3636,908,0.00665188470066519,0.00776914539400666,0.0145251396648045,532
2014-11-30,"Wakefield","DC","Washington","District of Columbia","Washington",3637,2796,-0.00107181136120043,-0.0227193289059769,-0.0210084033613445,888
2014-11-30,"Glen Elder","CA","Sacramento","Sacramento","Sacramento",3638,1123,-0.00266429840142096,0.00989208633093525,0.0475746268656716,803
2014-11-30,"Bryn Mawr","MN","Minneapolis-St Paul","Hennepin","Minneapolis",3639,1908,-0.00625,-0.0078003120124805,-0.0129332643559234,1120
2014-11-30,"Spring Creek Neighborhood Alliance","TX","San Antonio","Bexar","San Antonio",3640,1252,-0.00239043824701195,-0.00159489633173844,0.033003300330033,1154
2014-11-30,"Wendover-Sedgewood","NC","Charlotte","Mecklenburg","Charlotte",3641,2173,-0.0211711711711712,-0.00458085203847916,0.0533204071740184,831
2014-11-30,"Four Corners","TN","Nashville","Davidson","Nashville",3642,1289,0.00860719874804382,0.0213946117274168,0.0471161657189277,484
2014-11-30,"San Marco","FL","Jacksonville","Duval","Jacksonville",3643,1340,0.000746825989544436,-0.00371747211895911,-0.00593471810089021,905
2014-11-30,"Factoria","WA","Seattle","King","Bellevue",3644,1690,0.00595238095238095,0.0248635536688902,0.0743801652892562,698
2014-11-30,"Sunland Village East","AZ","Phoenix","Maricopa","Mesa",3645,1291,0.00232919254658385,0.0221694378463975,0.0987234042553192,2415
2014-11-30,"Northwest Harwinton","CT","Torrington","Litchfield","Harwinton",3646,1501,0.00805910006715917,-0.0234222511385817,0.0996336996336996,1334
2014-11-30,"Lake Forest Hills","FL","Jacksonville","Duval","Jacksonville",3647,929,0.00759219088937093,0.0265193370165746,0.022002200220022,1076
2014-11-30,"Artisan","CA","Bakersfield","Kern","Bakersfield",3648,1719,0.0147579693034238,0.0311937612477504,0.0105820105820106,531
2014-11-30,"Fairlawn","DC","Washington","District of Columbia","Washington",3649,1822,0.00441014332965821,0.008859357696567,-0.0375066032752245,866
2014-11-30,"North Town Fork Creek","MO","Kansas City","Jackson","Kansas City",3650,671,0.00599700149925038,0.0323076923076923,0.0151285930408472,1287
2014-11-30,"The Palisades","DC","Washington","District of Columbia","Washington",3651,3750,0.0115996762881036,0.0179153094462541,0.069594980034227,774
2014-11-30,"Indian Village","NE","Lincoln","Lancaster","Lincoln",3652,1022,-0.0163618864292589,-0.0238777459407832,0.0634755463059313,1217
2014-11-30,"New Scotland","NY","Albany","Albany","Albany",3653,1487,0.00677048070412999,0.0198902606310014,0.00202156334231806,613
2014-11-30,"Stockdale West","CA","Bakersfield","Kern","Bakersfield",3654,1628,0.0118085767557489,0.00555898702903027,-0.0133333333333333,1491
2014-11-30,"Westwood","PA","Pittsburgh","Allegheny","Pittsburgh",3655,1038,-0.0216776625824694,-0.0179754020813623,0.0745341614906832,1140
2014-11-30,"Highlands Douglas","KY","Louisville/Jefferson County","Jefferson","Louisville",3656,1640,-0.0126429861529199,-0.020310633213859,-0.00726392251815981,1121
2014-11-30,"Historic Inner East","OH","Dayton","Montgomery","Dayton",3657,647,-0.00766871165644172,-0.0167173252279635,0.0109375,892
2014-11-30,"Durrs Homeowners","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",3658,1278,0.00156739811912226,-0.0108359133126935,0.00709219858156028,410
2014-11-30,"Harriet Creek Ranch","TX","Dallas-Fort Worth","Tarrant","Fort Worth",3659,1389,0.00144196106705119,0.014609203798393,0.0365671641791045,985
2014-11-30,"Clearwater Beach Association","FL","Tampa","Pinellas","Clearwater",3660,2113,0.00907354345749761,0.0352768250857423,0.133583690987124,3350
2014-11-30,"SBIC","MD","Baltimore","Baltimore City","Baltimore",3661,1785,0.0107587768969422,0.0147811256395679,0.043859649122807,1643
2014-11-30,"Southwest Quadrant","VA","Washington","Alexandria City","Alexandria",3662,2723,-0.0130482058716926,-0.0151898734177215,0.027159562429272,984
2014-11-30,"Monica Park","TX","Dallas-Fort Worth","Dallas","Garland",3663,1019,0.0139303482587065,0.0303336703741153,0.0921757770632369,797
2014-11-30,"Truxton Circle","DC","Washington","District of Columbia","Washington",3664,2716,0.0100409074005206,-0.00366837857666911,0.0048094709581946,679
2014-11-30,"Terrell Heights","TX","San Antonio","Bexar","San Antonio",3665,1393,0.0123546511627907,0.0182748538011696,0.0601217656012177,1039
