"RegionName","State","Metro","CountyName","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11"
"Panama City","FL","Panama City","Bay",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.588235294118,,,,,,,,,,,,,154,,158.1026,,157.7206,,,,164,,,,,,,,,,,,,,186.052303860523,191.8394,212.9833,223.2062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aventura","FL","Miami-Fort Lauderdale","Miami-Dade",,76.4724,88.2107,93.3564,83.8844,97.0357,98.9681,97.0529,86.0898,79.8758,75.4149,77.016,74.678,80.6379,84.3448,83.9934,79.1015,93.2461,103.3223,98.8427,97.634,93.169,91.3765,92.1121,93.0197,93.0501,87.6207,89.6503,91.4084,97.7033,91.0067,89.5301,80.2976,79.2601,79.3586,84.7928,93.8986,95.2096,90.9071,93.5011,88.0781,94.6378,98.7563,97.8543,86.4085,83.7879,91.9069,109.5332,108.0952,104.4448,101.1856,98.0938,94.1202,98.7325,104.5549,103.2799,97.557,99.5175,97.06,94.8414,100.5911,104.8008,108.4705,110.5729,111.1428,111.6426,109.9565,113.5139,111.3624,117.3195,124.5372,132.1245,135.1353,130.8463,134.3495,137.9886,136.7702,132.8911,135.9934,149.1591,156.6224,157.7014,156.0549,158.0985,162.1234,163.0767,163.569,163.0341,164.8982,168.652,173.8287,177.0624,174.3977,184.2362,189.1817,195.9362,207.8718,217.2608,215.7193,209.8717,214.8571,220.5842,224.4557,233.9879,241.2254,246.8198,247.4333,245.8579,257.023,265.3773,269.259,273.6946,282.5718,297.6728,301.3211,297.3898,296.9582,293.5359,310.1957,310.2737,310.7478,309.8059,305.8578,307.457,328.5501,322.7937,305.2925,318.0876,329.3032,322.5751,341.7697,332.559,314.3916,293.915,294.1884,285.3257,287.4752,289.8993,282.002,263.92,269.1315,261.4578,250.7066,238.5197,235.893,230.1553,210.3584,213.4172,220.0755,231.9975,218.8782,217.3975,206.9998,211.1028,188.1067,178.9371,172.1317,181.6143,192.2893,197.2784,177.9211,184.9208,186.9815,189.4,181.1601,168.8174,163.0627,154.0694,173.1179,184.7486,184.6989,199.9405,176.2486,167.6903,160.7931,159.5831,165.4794,163.1828,168.6599,172.2548,169.4368,170.5448,166.8863,166.6179,173.0018,178.881,169.123,169.0892,170.2518,150.1339,143.6594,158.6421,174.341,172.4425,168.808,176.6102,188.7572,193.5245,191.4388,188.5119,199.0344,205.3578,210.1095,200.4146,199.8674,213.4807,215.6156,207.5122,206.8712,221.4811,231.6588,236.5054,232.653,227.8017,212.8054,209.6275,231.8416,233.4677,226.2799,232.1975,249.419,245.7587,248.6035,240.6395
"Plymouth Township","MI","Detroit","Wayne",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.880192655027,,,,,,,,154.611811546118,,,,,,,238.320060105184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.8034321372855,97.7506,,,,,,,,,,,,,,,,,105.287146763902,,,,,,,,,115.384615384615,
"Huber Heights","OH","Dayton","Montgomery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.428927680798,,,,,,,93.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oakville","MO","St. Louis","Saint Louis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8789878987899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mt Laurel Township","NJ","Philadelphia","Burlington",74.6472,73.8524,,67.8858,66.6703,65.2463,68.1363,71.7496,,69.269,70.1962,71.9633,71.5216,70.411,71.6211,71.5512,70.7557,70.8553,71.0357,,68.4186,69.8541,69.7794,70.6136,71.1306,72.429,72.1316,72.5755,72.0869,73.6874,74.6103,70.0663,69.9098,69.7508,71.0694,73.3268,72.8819,73.9612,73.9207,72.7793,73.1494,72.0383,71.8756,72.6989,75.2809,73.6945,71.8131,72.2671,73.6771,73.7488,74.5577,73.9551,73.519,73.7824,,,,,,76.0658914728682,,,75.7042253521127,,76.6674,78.7269,,80.1568,,,,,76.4855687606112,,82.4239,82.2674,86.8042,91.4732,89.2167,,96.3402,97.4486,97.8701,,97.0588,,104.2735,,109.4218,,118.4994,,,113.996478873239,114.6128,121.3184,124.1314,124.9019,127.3459,127.1067,130.3315,130.9826,131.4599,132.6355,134.8238,134.0961,136.1237,139.1738,141.542,140.1791,145.3509,148.4885,151.4907,153.4662,152.4932,153.3171,156.3546,155.3396,158.6918,162.3223,161.3795,161.6126,159.8315,159.1996,160.7501,161.0091,157.706,156.0199,153.377,152.9095,155.2916,160.7791,158.3806,161.7644,158.8267,158.4488,159.4838,157.4423,151.88,149.3958,156.7482,153.3764,148.2537,147.6984,147.5989,149.8474,152.6447,153.0833,155.3237,152.2849,150.0161,149.861,149.9979,152.5177,,138.0106,132.4047,135.0817,138.9312,142.9142,139.559,138.9789,140.6455,146.2487,145.6696,142.4177,,148.8963,146.5746,141.5304,138.5991,136.1748,135.388,140.1744,,128.613569321534,,128.0147,,122.2313,131.8871,133.6388,134.0733,,138.757,,,,121.610915492958,,,,106.837606837607,110.7708,116.2948,119.0465,113.6502,112.4344,115.2131,,,112.226816302422,105.7226,108.022,111.2502,109.9993,109.3284,114.7162,115.7109,112.6225,115.0703,118.6846,,,110.615079365079,,111.7097,111.1858,112.213,113.4534,118.8089,115.819,112.4873,114.7614
"Lynnwood","WA","Seattle","Snohomish",,,,,,77.5444264943457,,,,,,,,94.7712418300654,82.861,86.8676,89.1075,,,74.7011952191235,,2322.2967,,,87.4439461883408,85.3793,87.5625,86.1718,94.0783,93.173,88.9667,86.3469,84.0411,,83.7659,88.3135,,,113.5476,97.8027,,96.7286,,93.7432,,94.6632,103.5837,95.4938,97.9822,104.9603,102.722,107.3052,111.4416,113.4052,111.5572,112.4598,,,104.378818737271,109.2806,114.782,,114.21,109.6084,108.277,107.5836,,,124.48132780083,,121.302,118.2451,,118.9608,,,124.378109452736,,112.6109,,,,,133.189655172414,127.5392,129.4666,,126.8616,131.5107,,130.7482,139.4781,,133.5832,118.4851,123.6895,121.1621,,132.4256,143.8516,142.625,131.7267,122.0839,115.5037,,121.2849,125.3656,132.7918,150.0714,144.8725,141.43,151.2585,148.1444,144.2091,152.135,154.6903,145.6818,157.3738,158.2614,158.0303,163.2275,171.3609,181.893,184.5572,195.7042,189.2648,,188.789,,,205.704488778055,211.8894,211.1394,204.5043,206.7634,212.7726,215.0016,210.4929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.570435881238,121.7712,121.1619,,144.1336,113.929,129.376,,,,,148.376259798432,,151.8914,137.9181,142.9342,,,,,122.363465160075,146.3078,147.4169,163.0212,170.8561,167.3474,,157.9131,
"Hallandale","FL","Miami-Fort Lauderdale","Broward",56.2139,58.4825,58.0968,57.101,54.7214,56.4836,61.4346,62.017,57.4842,56.4225,54.67,56.6951,58.0412,56.3182,54.9629,56.5974,55.7085,59.035,61.2826,59.322,54.0877,57.2218,58.6563,57.3263,55.8999,56.6038,56.5822,57.6137,57.2147,57.8996,60.4042,60.1259,61.0452,62.889,62.4336,60.0884,59.8983,59.1745,61.9158,61.8547,62.774,63.6508,64.068,65.2547,66.1621,64.3632,66.5569,65.692,66.1798,65.1482,66.4327,66.73,68.3159,71.2246,72.3658,76.501,76.1102,75.5007,74.3836,75.4686,77.0416,80.7687,85.1131,90.1017,93.8736,94.4631,91.33,92.1208,92.5123,93.6996,92.9206,93.7089,96.2529,94.9325,95.188,102.99,107.9827,111.4931,108.1918,114.2143,113.3967,113.9934,116.9027,115.8488,116.922,116.7925,122.9776,124.3952,126.2718,130.5683,127.7402,129.1873,132.5969,137.7245,135.0551,140.6044,144.7116,148.2695,154.5631,156.2411,165.2831,174.7194,177.8507,172.4838,181.6042,190.6859,191.0649,200.1838,208.4601,214.6866,215.4204,226.9135,227.9766,225.6197,227.7815,229.348,238.9338,237.0709,226.6298,237.9025,246.2066,260.6028,247.3192,257.3465,238.9285,227.0171,240.7291,236.2725,231.837,229.8377,216.553,205.6133,202.7281,197.1177,200.3037,196.1516,196.0705,197.2371,192.6472,176.9118,169.9504,174.4299,175.3479,180.7932,165.1716,158.0103,167.569,166.1726,152.4222,136.4008,141.4398,134.6747,140.1461,134.5947,131.9842,125.3549,131.9554,140.7335,132.4696,115.7328,116.125,120.9392,120.8549,113.1353,124.0148,131.0703,118.7998,118.4189,112.1255,134.3189,138.088,136.4743,119.1161,108.3111,120.9051,122.5633,122.7357,116.3219,112.5072,116.1894,120.3537,120.8669,119.7794,118.0678,123.5424,113.4936,103.8783,109.0222,109.4235,110.3258,113.3949,129.8984,121.5264,117.086,122.0369,131.7427,126.7501,130.8486,135.7692,139.9875,139.5304,139.7082,144.7016,139.2837,132.9639,139.4039,145.0185,154.1544,156.2526,149.4631,153.3782,163.7472,159.4753,160.5049,166.7188,171.8844,166.3394,158.9936,159.3659,163.814,166.1342,170.8028,166.0923,169.2889
"Arcadia","FL","Arcadia","De Soto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.4516129032258,,,,,,,,,,,64.4009216589862,,,,,,,,60.6435643564356,,,,,,,,,62.2403560830861,,,68.9169139465875,,,,,68.9169139465875,,,68.9169139465875,,,,,69.6150696150696,,,70.3605980650836,72.6528,,,,,,,,,,89.1861761426979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.6855895196507,,,,,,,,,,,,65.0735294117647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.6428571428571,,,,,,,
"Kailua Kona","HI","Hilo","Hawaii",,,,,,,,,,,,,,,,,,,,173.553719008264,,,,159.128978224456,,,167.828106852497,,155.164,152.6004,,,149.514563106796,,,,169.090909090909,,194.0516,172.1446,,,,153.846153846154,,156.3821,131.7031,149.8801,,133.7146,156.5976,179.5593,199.3818,182.6631,168.0612,172.7635,190.0365,199.2371,175.6223,177.7069,180.1074,183.1546,183.8778,168.6855,171.3048,184.3779,199.3315,188.2676,196.2973,205.3783,218.4091,213.5941,205.4561,205.0336,215.353,224.7845,223.6381,214.0186,208.4065,211.7228,217.9658,223.8783,228.8914,234.9564,238.9042,241.5465,239.7634,238.719,242.072,240.0903,246.8246,262.5415,286.0262,288.6956,289.6986,284.2662,296.2346,311.1427,304.54,301.789,314.5652,336.5413,351.2886,365.2615,380.4841,390.8481,386.465,395.7649,416.1744,431.1256,422.2819,423.6781,421.1382,435.0872,429.958,438.1576,411.3578,433.559,463.923,461.1917,441.8417,426.9101,421.0634,396.3457,390.6198,397.408,372.5336,342.3579,354.5111,362.9866,379.5078,409.6074,416.1155,423.2438,441.7045,387.5075,327.7269,314.326,315.0341,359.6071,372.4277,371.6164,367.3745,370.7017,379.4142,365.4904,354.205,341.084,325.5552,,306.6725,,301.9712,,,273.105128205128,289.2543,298.4024,294.3156,281.3578,267.2168,,283.5733,273.0592,275.1067,266.4696,256.5256,242.569,248.3744,247.5335,232.1719,235.0659,239.5655,235.9917,,248.2806,238.1084,223.5828,225.5636,217.5138,,247.4873,250.6973,211.1524,216.3397,275.9722,256.1141,227.5583,223.8816,,209.8583,233.117,223.9654,213.4664,227.2546,211.5563,218.1803,222.1393,212.3873,192.2359,209.9081,225.1818,230.1937,254.2136,260.2116,247.8372,240.727,258.7598,267.6872,262.1336,246.6191,260.6195,272.5645,275.091,261.5788,270.1619,282.9013,289.717,293.276,299.3152,282.4264,288.253,295.7251,
"Hanover Park","IL","Chicago","Du Page",,,,,,,,,,,,,,88.1728045325779,,81.4623,,79.514,78.2376,,,,,,93.4844192634561,93.6563,89.9214,84.1605,84.8771,85.197,87.2301,,88.4803,86.8288,,82.9321,86.9388,89.5642,88.9719,88.1729,90.1024,90.5722,90.9772,86.2106,90.0103,,,,87.5420875420875,91.711,94.7472,97.1235,97.7233,97.5138,95.4474,98.2478,97.3525,98.5967,,102.1556,,105.9415,106.0084,111.3497,108.5519,108.3735,111.8153,115.446,116.2181,,,121.057118499574,,117.7278,117.8555,121.0051,123.2119,124.7638,124.1515,,125.6048,126.9119,,,132.034632034632,,143.0201,140.9079,134.6771,133.1511,133.8566,138.3522,136.2021,131.5557,,130.8365,132.3427,136.8774,137.7885,142.1673,139.9584,138.8767,137.4093,140.4259,133.9785,129.578,139.3893,142.6175,144.8734,144.5815,144.6052,137.508,,140.167,151.5192,149.4581,148.8272,150.5958,,,,146.153846153846,151.8297,157.7041,156.9718,153.2999,151.6911,152.0788,,,,,,146.443514644351,156.2755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.670673076923,
"Torrington","CT","Torrington","Litchfield",,,,,,,,,,,,,,,,,,61.1872146118721,,,,,,,,,,,,,,,,,,,,63.0824372759857,64.3738,,58.8989,61.7801,63.2185,63.9135,64.4299,,,67.0886075949367,,68.425,69.3469,67.5302,67.6388,69.9231,67.6178,68.9524,66.9797,71.1532,,,71.1340206185567,74.1006,74.2224,,71.1892,71.9135,,66.1608,74.7215,,,,77.1604938271605,81.0799,84.517,84.3005,,83.9674,85.6322,86.6226,,89.8207,,91.9517,95.6335,89.4626,88.6227,87.17,88.5913,91.2426,92.7451,91.5831,,,,91.1764705882353,98.9577,103.4588,99.4978,101.7079,103.2693,,,95.4738330975955,98.0056,102.3994,,108.8329,100.7583,,109.3838,113.6301,116.1658,115.6666,115.6816,,117.4289,,,118.75,,,,118.687707641196,119.9498,121.3918,121.5916,,,,,132.947976878613,,123.5797,,124.8323,124.1585,121.1667,,,,,,,,,,,,,,,,,,,,,,,,,,117.408906882591,,,,,,,89.2156862745098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moorpark","CA","Ventura","Ventura",,,,,118.870728083209,,119.4212,119.1937,,119.263,,121.2758,118.7859,117.2991,,110.0922,114.769,118.9334,118.5019,120.2858,124.4766,126.8463,125.3335,122.4494,,119.0855,113.94,108.1578,109.5588,112.5438,112.7245,,,,123.076923076923,123.0769,125.682,121.094,,119.2793,117.4946,122.2162,124.763,,124.5934,,126.2975,133.6308,,131.3099,138.2055,135.8656,143.1968,139.0608,136.9818,134.5164,,,159.203980099503,147.7262,150.6069,154.2304,155.3714,154.9274,158.2019,160.1989,,165.1058,163.1389,,,164.739884393064,173.6077,173.557,173.9823,183.122,186.0529,189.9907,191.3156,201.2514,203.911,,205.4753,203.9116,216.3443,223.1645,226.9145,223.4187,242.1342,242.4666,238.9175,,240.1822,254.7549,262.3992,268.3575,278.6587,274.6458,295.7322,310.3046,,,,,283.444816053512,,302.249,294.5568,305.1329,312.122,330.5931,338.4431,338.1864,336.5636,344.6668,348.4869,,,,346.706290242694,,345.7538,350.6194,348.6569,343.4232,,,,,282.970550576184,,,,,,,,,,,,,,,261.839207048458,,,,,266.244493392071,,,245.814732142857,,,,,,,,,,,248.348017621145,244.3468,,,241.648898365316,,198.9384,212.6547,,,,,,225.597931480284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.607843137255,,
"Lacey","WA","Olympia","Thurston",,,,,,,,,,,,,,,,,,,,,,,,,,,,998.263888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Long Beach","NY","New York","Nassau",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.114427860697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Montclair","CA","Riverside","San Bernardino",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.6525821596244,,,,,,,,105.47263681592,,,,,,,106.628242074928,,,,,,,,131.160572337043,,,,,,,,,,,,,,,,189.189189189189,,,,,,,,,,,,,239.700374531835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oakley","CA","San Francisco","Contra Costa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0960698689956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Temple Hills","MD","Washington","Prince Georges",,,,,,,,,,,,,84.9377123442809,,,,,,,,70.5492424242424,,,,,,,,,,,,76.8229166666667,,,,71.0227272727273,,68.617,,72.4863,,,,,,,82.9416282642089,83.1166,,,,,,,,,,,75.6493506493507,,,65.9574468085106,,,,84.5959595959596,,,,,,75.6493506493507,81.1305,79.3498,,81.6626,81.7479,80.2717,77.7234,,77.9706,,79.02,79.8655,84.8604,83.7031,77.4962,,,84.280303030303,76.5145,,95.329,89.0402,87.5024,94.3537,,92.3933,89.9942,93.3631,97.0998,99.7159,105.1373,110.393,118.099,112.6273,115.0518,116.5419,123.4646,124.4996,124.8557,127.2602,126.6579,130.851,141.5274,148.3302,,125.4652,135.1931,143.7574,141.8008,147.5601,149.1966,151.5214,160.1734,158.4302,153.019,151.1041,169.8246,169.219,178.5005,,164.9781,184.5849,,,,,162.405303030303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Braintree","MA","Boston","Norfolk",123.424983027834,,,127.551020408163,123.4329,,122.4207,,,,,,,125.325238508239,124.0027,116.1676,,117.7916,117.3695,,113.5654,,,,,101.989795918367,,112.0565,,117.8732,,,,132.315521628499,,148.6921,144.0912,131.4033,128.8139,130.9899,145.0992,,151.215,142.3907,,,,,,,,,,,,,178.68778280543,,,,,,183.299389002037,179.7215,,,,,,,,,,,,203.568827385288,197.5479,216.6739,,,,,,,,239.103362391034,,,226.12551159618,,,238.608458390177,,,,,208,,229.6672,232.3097,240.944,248.21,,250.913,,,,,272.641509433962,249.7899,239.0889,,,275.862068965517,,,,,,,,,,,,,,,252.140818268316,,,,,242.839352428394,,237.813,236.9582,237.9136,249.734,,,,,,209.452201933405,,,,236.409966024915,,,,,,,,,,,,,226.027397260274,216.8706,,,,,,,,,,,,,,,,,,,,,,216.302367941712,,,,,,,,,215.741789354473,225.3169,217.9578,224.741,,217.7466,,,,,,,,221.694667640614,221.2988,232.3988,,,,,,,,,,246.993127147766,233.5582,232.1694,,,
"San Juan Capistrano","CA","Los Angeles","Orange",71.9063545150502,75.5131,91.8135,,75.981,,,,,77.5635407537248,,96.4367,81.7154,,95.8123,104.6792,93.7642,81.3103,94.1897,113.6513,98.3714,,,146.871686108165,,118.5469,119.7046,122.9654,131.3543,112.9831,101.8834,126.3233,115.8227,,94.2107,101.9955,97.4966,121.2203,137.2286,126.0636,112.5522,100.5526,114.6666,111.4836,110.6501,,118.0998,111.5677,110.5365,111.1293,115.2562,119.7787,123.9797,127.2568,129.4673,128.0806,132.0429,135.3078,139.455,142.6789,141.8986,144.9446,150.4474,151.7712,153.9576,152.4636,154.1579,160.2774,163.4985,164.8388,163.7592,173.9026,179.7893,180.1581,201.5248,190.8277,186.4385,185.6679,184.698,191.166,194.2482,,,212.557603686636,221.2136,220.7268,231.1325,226.7156,232.691,232.4751,242.5116,250.8095,256.4425,259.8325,255.5575,260.6735,266.1142,295.4205,317.3317,333.5311,346.8582,344.6603,344.5348,346.4182,338.7283,351.5382,344.0717,341.3621,347.4664,351.786,362.4514,380.6913,378.3254,391.8356,405.3389,417.8431,399.8076,390.1022,,418.1953,423.8575,427.7717,418.3749,386.1069,403.8185,,425.5372,,,,,377.197958026092,,,,,,,,,,,,,,,,,,317.982456140351,,,,,,,159.112825458052,,161.4383,152.0084,,162.5469,,161.9575,,,164.590747330961,152.064,147.4014,,160.4494,152.5993,,,,162.138475021911,,,,161.059413027917,,,,,,149.880095923261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wildwood","MO","St. Louis","Saint Louis",,,,,,,,,,,,,,,,,,,,,,,,,72.6744186046512,,,,,,,,,,,,,74.7480620155039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.20281124498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hot Springs","AR","Hot Springs","Garland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.91796875,,,66.2894098625707,,,,,,,,62.3624358033749,,,,,,60.5590062111801,,,,,,,,75.6484149855908,75.0111,,113.3612,,,,,,,,78.8126919140225,,75.1507,,88.658,93.6147,,103.9448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.984962406015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2394366197183,,,,81.0666666666667,,,,,,,,,,,,,,,
"Claremont","CA","Los Angeles","Los Angeles",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.652591170825,,,,110.911270983213,111.6169,116.4882,119.8392,,125.098,112.6611,,,,,125.424576271186,,125.4528,,,,,,,,127.442650807137,,,,,,,,,,,,,,,155.064556962025,,,147.058823529412,,,,,,,,,,,,,208.747514910537,,,,,,,,,263.160183066362,262.5195,,,,,271.653582554517,,269.1493,,,,,310.282866043614,,305.2648,,,,,307.101727447217,,,,,,,331.727985524729,,,,,,,,320.338983050848,,293.8563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.487889273356,,,,,,,,,,,,,
"Ewing","NJ","Trenton","Mercer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.125954198473,,,,,,,140.328244274809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.337285902503,,154.5078,150.959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trumbull","CT","Stamford","Fairfield",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.6726572528883,102.4565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"West Chicago","IL","Chicago","Du Page",,,,,,,,,,,,,,,,,,,,,,,,,,,,94.1036331149494,,,,98.2312065698042,,99.4063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
