"RegionName","State","Metro","CountyName","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11"
"Bloomington","IN","Bloomington","Monroe",,,,,,,,0.739910313901345,0.712237093690248,0.71197960917587,0.775201612903225,0.838709677419354,0.799623706491063,0.833333333333333,0.829637096774193,0.822368421052631,0.804398148148148,0.822368421052631,0.819881053525913,1.01449275362319,0.97,0.96774193548387,0.916666666666666,1.01351351351351,0.975,1,1.00160256410256,1.04,1.07258064516129,1.02627257799672,1,0.986635220125786,0.957055214723926,0.994809688581314,0.975073313782991,0.972622478386167,0.994809688581314,0.968468468468468,0.919642857142857,0.9375,0.918918918918918,0.944,0.916666666666666,0.916666666666666,0.968992248062015,0.96551724137931,1.00251414204902,0.989583333333333,0.990802675585284,0.944444444444444,0.989583333333333,0.992063492063492,0.995,1.015625,1.07142857142857,1.07142857142857,1.11179740580605,1.13051470588235
"Abilene","TX","Abilene","Taylor",0.567307692307692,0.572344322344322,0.562770562770562,0.58411214953271,0.625,0.607142857142857,0.654761904761904,0.671140939597315,0.658333333333333,0.594117647058823,0.654761904761904,0.638506876227897,0.640368852459016,0.663346613545816,0.654761904761904,0.653391412570006,0.658653846153846,0.663801337153772,0.661375661375661,0.667412378821774,0.65625,0.65497737556561,0.646123260437375,0.632490013315579,0.640161725067385,0.65,0.664814814814814,0.667842741935483,0.684210526315789,0.6725768321513,0.686813186813186,0.672075149444918,0.679347826086956,0.66826923076923,0.673828125,0.664621676891615,0.670103092783505,0.72599531615925,0.725490196078431,0.704787234042553,0.703441295546558,0.698239222829386,0.705882352941176,0.689655172413793,0.683823529411764,0.666666666666666,0.682261208576998,0.685654008438818,0.693456614509246,0.683333333333333,0.714285714285714,0.678,0.711899791231732,0.700684931506849,0.700684931506849,0.708778173190984,0.668647845468053,0.686813186813186
"Sterling Heights","MI","Detroit","Macomb",0.859464627151051,0.859464627151051,0.859464627151051,0.87890625,0.871212121212121,0.81845238095238,0.839622641509433,0.848484848484848,0.85,0.846715328467153,0.856,0.854700854700854,0.856,0.857142857142857,0.8125,0.809128630705394,0.87890625,0.846560846560846,0.833333333333333,0.826446280991735,0.833333333333333,0.831353919239904,0.83625730994152,0.846613545816733,0.843023255813953,0.844051446945337,0.857142857142857,0.840833333333333,0.855324074074074,0.856443719412724,0.864553314121037,0.878638110928061,0.88,0.907514450867052,0.892857142857142,0.870742358078602,0.873655913978494,0.884244372990353,0.88276836158192,0.884244372990353,0.881057268722466,0.870195794053662,0.901525658807212,0.912863070539419,0.878594249201277,0.884244372990353,0.875796178343949,0.884244372990353,0.910931174089068,0.903614457831325,0.924437299035369,0.914634146341463,0.922367409684857,0.924437299035369,0.964630225080385,0.950118764845605,0.930996714129244,0.921474358974358
"Gainesville","GA","Gainesville","Hall",,0.760286225402504,0.665631240292877,0.832702498107494,,0.676691729323308,0.6125,0.617283950617283,0.659493231516834,0.614285714285714,0.634430727023319,0.6625,0.733608436497019,0.759577278731836,0.79646017699115,0.783944810285355,0.69888178913738,0.684764991896272,0.68259385665529,0.640290519877675,0.671641791044776,0.670050761421319,0.666932907348242,0.669642857142857,0.685279187817258,0.694888178913738,0.686900958466453,0.67754424778761,0.690894568690095,0.695130557515878,0.687919463087248,0.69888178913738,0.689484126984126,0.707142857142857,0.69888178913738,0.708870356330553,0.710659898477157,0.722543352601156,0.722843450479233,0.734618916437098,0.751269035532994,0.707872928176795,0.698659139026111,0.714285714285714,0.706307490144546,0.713418336369156,0.689881734559789,0.661057692307692,0.651663405088062,0.670755078574166,0.70754716981132,0.694444444444444,0.670765790944661,0.678977272727272,0.709219858156028,0.742403314917127,0.722733245729303,0.756920415224913
"New Haven","CT","New Haven","New Haven",1.07558139534884,1.04643557880968,1.01851851851852,1,1.04678362573099,1.1,1.25,1.18700265251989,1.196,1.16666666666667,1.13333333333333,1.1,1.1,1.16666666666667,1.11434108527132,1.16707616707617,1.18296529968454,1.16686114352392,1.13157894736842,1.08636363636364,1.15830115830116,1.2022630834512,1.22222222222222,1.2987012987013,1.2962962962963,1.3029315960912,1.29411764705882,1.29166666666667,1.29411764705882,1.23255813953488,1.15044247787611,1.12862547288777,1.125,1.14795918367347,1.16279069767442,1.16279069767442,1.16279069767442,1.0519801980198,1.26613704071499,1.26613704071499,1.18865740740741,1.15625,1.13636363636364,1.1,1.0625,1.08636363636364,1.04166666666667,1.03750997605746,1.05555555555555,1.05555555555555,1.15942028985507,1.24124761298536,1.18686868686869,1.16666666666667,1.125,1.13333333333333,1.13293051359517,1.17352941176471
"Flint","MI","Flint","Genesee",,,,,,,0.597560975609756,0.577777777777777,0.597560975609756,0.597560975609756,0.577777777777777,0.568181818181818,0.586264656616415,0.577777777777777,0.543478260869565,0.54,0.528262017960908,0.5125284738041,0.350877192982456,0.415224913494809,0.385802469135802,0.359712230215827,0.361491628614916,0.359712230215827,0.388475234703787,0.383254716981132,0.421779141104294,0.424929178470254,0.4203216374269,0.454545454545454,0.44090909090909,0.408878504672897,0.454545454545454,0.483304042179261,0.513373597929249,0.553636363636363,0.486486486486486,0.47008547008547,0.5,0.454545454545454,0.5,0.470238095238095,0.482174167153711,0.34375,0.448613376835236,0.454545454545454,0.386115444617784,0.412465627864344,0.419287211740041,0.457875457875457,0.453367875647668,0.421779141104294,0.464285714285714,0.408011869436201,0.39828431372549,0.438943894389438,0.382965686274509,0.36525974025974
"Olathe","KS","Kansas City","Johnson",,,,,,,0.838268792710706,0.833333333333333,0.833333333333333,0.859453993933265,0.89561855670103,0.876923076923076,0.876923076923076,0.87593984962406,0.806451612903225,0.823260073260073,0.833333333333333,0.869845360824742,0.873521850899742,0.851636037651277,0.851636037651277,0.837837837837837,0.796666666666666,0.837837837837837,0.827814569536423,0.833333333333333,0.849056603773584,0.833333333333333,0.83955223880597,0.818989071038251,0.84707980383415,0.846153846153846,0.875,0.855654761904761,0.863333333333333,0.840579710144927,0.863636363636363,0.885093167701863,0.909090909090909,0.96774193548387,0.987564008778346,0.925744992672203,0.915809768637532,0.976890756302521,0.915809768637532,0.883128295254833,0.887777777777777,0.888888888888888,0.875,0.884562841530054,0.91540404040404,0.935294117647058,1.00349040139616,0.952380952380952,0.95561035758323,0.951877313590692,0.94816414686825,0.966405890473999
"Cary","NC","Raleigh","Wake",0.665796344647519,0.67024128686327,0.674119241192411,0.680112570356472,0.681990881458966,0.692352259559675,0.756756756756756,0.754279959718026,0.758620689655172,0.761764705882352,0.75575221238938,0.754310344827586,0.758620689655172,0.754509803921568,0.694444444444444,0.714285714285714,0.712520593080724,0.709411430196189,0.709876543209876,0.694251274918868,0.720244716351501,0.775784753363228,0.731981981981981,0.750577367205542,0.767898383371824,0.790993071593533,0.80896860986547,0.807174887892376,0.778839088905216,0.78781512605042,0.801539491298527,0.812457684495599,0.823878984332793,0.837591240875912,0.844850646455639,0.845514950166112,0.867543859649122,0.796080832823025,0.806451612903225,0.811870100783874,0.817307692307692,0.817941952506596,0.817307692307692,0.809164733178654,0.794117647058823,0.787037037037037,0.792533659730722,0.81081081081081,0.821917808219178,0.823529411764705,0.84505988023952,0.822494261667941,0.824628916987355,0.851121076233183,0.871327254305977,0.856481481481481,0.845341018251681,0.866495507060333
"Victorville","CA","Riverside","San Bernardino",0.686567164179104,0.651818553330608,0.65398335315101,0.665399239543726,0.660611065235342,0.59880239520958,0.662681912681912,0.712244897959183,0.738724727838258,0.675508945095619,0.712244897959183,0.709459459459459,0.676870748299319,0.681299885974914,0.672297297297297,0.672297297297297,0.662442396313364,0.655339805825242,0.652173913043478,0.641094420600858,0.649350649350649,0.660951327433628,0.654878847413228,0.668151447661469,0.657482780212899,0.659771754636233,0.690448791714614,0.659090909090909,0.662878787878787,0.656470588235294,0.657677490368739,0.652282990466633,0.651189127972819,0.651577503429355,0.659090909090909,0.667378537106246,0.670307845084409,0.637931034482758,0.643245917862444,0.637135922330097,0.646687697160883,0.647138964577656,0.649350649350649,0.646437994722955,0.641783029001074,0.648907103825136,0.633333333333333,0.636471284783895,0.656324582338902,0.656018254420992,0.65710872162485,0.651178010471204,0.677139761646803,0.679851668726823,0.663972286374133,0.6658946149392,0.662878787878787,0.675260896255371
"McAllen","TX","McAllen","Hidalgo",,,,,,,0.883704489218805,0.9,0.934984520123839,0.934984520123839,0.9,0.9,,,,,,,,0.657894736842105,0.734024179620034,0.772727272727272,0.719769673704414,0.715174129353233,0.722446236559139,0.727272727272727,0.681818181818181,0.775193798449612,0.802384227418615,0.804828973843058,0.829646017699115,0.829646017699115,0.750625521267723,0.772727272727272,0.700431034482758,0.727201257861635,0.714285714285714,0.698529411764705,0.71103526734926,0.705052878965922,0.714285714285714,0.714285714285714,0.727201257861635,0.714285714285714,0.709471443774388,0.651324359531046,0.758853288364249,0.758853288364249,0.735294117647058,0.72072072072072,0.824175824175824,0.78125,0.835421888053467,0.835421888053467,0.840527033166742,0.826446280991735,0.8145106091718,0.856697819314641
"Simi Valley","CA","Ventura","Ventura",1.43333333333333,1.381861575179,1.33422281521014,1.29831808793154,1.29831808793154,1.34375,1.60056390977444,1.55662393162393,1.55662393162393,1.60056390977444,1.56084656084656,1.52949745083758,1.48365384615385,1.56084656084656,1.46666666666667,1.46666666666667,1.34250764525994,1.36129506990434,1.46666666666667,1.46666666666667,1.46333333333333,1.53623188405797,1.46666666666667,1.46333333333333,1.58314350797267,1.5695067264574,1.54211150652432,1.45985401459854,1.45272727272727,1.50227790432802,1.5566037735849,1.55586987270155,1.55586987270155,1.61904761904762,1.60231316725979,1.50093808630394,1.5008576329331,1.48005148005148,1.48975791433892,1.4743049705139,1.46404744255004,1.4618138424821,1.4957264957265,1.44230769230769,1.46276595744681,1.53727664818238,1.50478796169631,1.50434782608696,1.53963414634146,1.50375939849624,1.58333333333333,1.49584487534626,1.49126544524925,1.5,1.54285714285714,1.54905335628227,1.54416306361952,1.56806842480399
"Conroe","TX","Houston","Montgomery",,,0.815523059617547,,0.70194384449244,0.752256770310932,0.822075782537067,0.822075782537067,0.822075782537067,0.848484848484848,0.814327485380116,0.830564784053156,0.863636363636363,0.857142857142857,0.759345794392523,0.759631036353771,0.757462686567164,0.769230769230769,0.712121212121212,0.655021834061135,0.684150513112884,0.702987697715289,0.693612774451097,0.709534368070953,0.969425801640566,1.00579290369298,1.04659685863874,1.07063492063492,0.959427207637231,1.01539589442815,1.17017208413002,1.19711129991504,0.972779369627507,1.11529126213592,1.11845102505695,1.02840236686391,0.955631399317406,0.95,1.01493651979089,1.03206782159971,0.95,1.02602523659306,0.999145299145299,0.983248361252731,0.983248361252731,0.951474785918173,0.918884664131812,0.912741876597298,0.879396984924623,0.918283963227783,0.958378970427163,0.937436932391523,0.922356828193832,0.937436932391523,0.952793834296724,0.947026486756621,0.954172366621067,0.955373406193078
"Billings","MT","Billings","Yellowstone",,,,,,,,,,,,,,,,,,,,,,,,0.843108504398826,0.843108504398826,0.843108504398826,0.879807692307692,0.879807692307692,0.837862318840579,0.868055555555555,0.91358024691358,0.91358024691358,0.879807692307692,0.91358024691358,0.91358024691358,0.916422287390029,,,,,,,0.721153846153846,,,0.778267254038179,0.735294117647058,0.703828828828828,0.928171641791044,0.890410958904109,0.879807692307692,0.896739130434782,0.906456953642384,0.9375,0.908687943262411,0.868055555555555,0.9,0.841874084919472
"Miramar","FL","Miami-Fort Lauderdale","Broward",1.0077519379845,1.03092783505155,1.025,1.06112054329372,1.08121699773699,1.06639839034205,1.09387430389817,1.09634551495017,1.09387430389817,1.09848484848485,1.06312292358804,1.06241699867198,1.06666666666667,1.06666666666667,1.0689990281827,1.07849011384062,1.07003891050584,1.07142857142857,1.08516483516484,1.08695652173913,1.08748187530208,1.09814687714482,1.06126386878919,1.07266435986159,1.07692307692308,1.07449856733524,1.08108108108108,1.11875,1.11031518624642,1.10344827586207,1.08924806746311,1.11647555823778,1.15952213633169,1.15952213633169,1.16120218579235,1.1551724137931,1.17365269461078,1.15998066698888,1.16806136680614,1.16806136680614,1.15189873417721,1.1600237953599,1.15919629057187,1.16906474820144,1.16640746500778,1.15952213633169,1.15523465703971,1.17102396514161,1.17079889807163,1.17591721542803,1.18997025074373,1.18811881188119,1.20264582080577,1.20886501007387,1.2206020696143,1.21500264131009,1.21822033898305,1.22463261021693
"Concord","CA","San Francisco","Contra Costa",,,,,,,1.40243902439024,1.40243902439024,1.41065830721003,1.40625,1.35249366018597,1.34375,1.37061403508772,1.38461538461538,1.31578947368421,1.30347593582888,1.31111111111111,1.30384615384615,1.32592592592593,1.28900949796472,1.33185349611543,1.35795454545454,1.34263715110683,1.36363636363636,1.34883720930233,1.42857142857143,1.42146410803127,1.53631284916201,1.42146410803127,1.4207650273224,1.55516431924883,1.56482861400894,1.61637931034483,1.5916149068323,1.58643326039387,1.56741573033708,1.64298401420959,1.4821272885789,1.69178082191781,1.51048088779285,1.49425287356322,1.48079306071871,1.5,1.53964588144727,1.55555555555555,1.59362549800797,1.59090909090909,1.55582922824302,1.59259259259259,1.56385751520417,1.57258064516129,1.61616161616162,1.57632743362832,1.63259668508287,1.63568773234201,1.63280116110305,1.6358024691358,1.70250896057348
"Thornton","CO","Denver","Adams",,,,,,,0.9,0.891978609625668,0.891959798994974,0.883820384889522,0.883820384889522,0.884279475982532,0.876184032476319,0.875202593192868,0.873655913978494,0.883002207505518,0.857142857142857,0.910338517840805,0.91533180778032,0.901741293532338,0.869794412229836,0.867007672634271,0.889789303079416,0.905141202027516,0.96095238095238,0.953333333333333,0.97047619047619,0.940860215053763,0.957603686635944,0.989523809523809,1.00498132004981,1.00380952380952,1.01245330012453,1.0291734197731,1.03793466807165,1.04666666666667,1.04247104247104,1.04503464203233,1.06893106893107,1.04887218045113,1.04625550660793,1.0820895522388,1.06578947368421,1.04166666666667,1.06578947368421,1.1037527593819,1.11510791366906,1.1027713625866,1.12859712230216,1.18392070484581,1.20610687022901,1.18622448979592,1.21527777777778,1.26470588235294,1.28358208955224,1.27242744063324,1.25484496124031,1.234375
"Elizabeth","NJ","New York","Union",,,,,,,1.59949622166247,1.59420289855072,1.59420289855072,1.59949622166247,1.59949622166247,1.50093808630394,1.48514851485148,1.48514851485148,,1.196,0.944444444444444,0.7992,0.9,,1.08333333333333,0.918390804597701,0.933333333333333,,1.22631578947368,1.34615384615385,1.34615384615385,1.375,1.37647058823529,1.375,1.37647058823529,1.39146567717996,1.39146567717996,1.43089430894309,1.50943396226415,1.5,1.43089430894309,,1.68055555555555,1.46761133603239,1.4575,1.43089430894309,1.22755417956656,1.23076923076923,1.375,1.4575,1.35,1.38695652173913,1.38695652173913,1.38384615384615,1.3,1.36666666666667,1.19798234552333,1.08695652173913,1.225,1.30555555555555,1.35294117647059,1.16666666666667
"East Los Angeles","CA","Los Angeles","Los Angeles",,,,,,,,,,,,,,,,,,,,1.29807692307692,1.29807692307692,,,,,,,1.05882352941176,1.31818181818182,1.31818181818182,0.892473118279569,1.14285714285714,0.939306358381502,1.30057803468208,1.25,1.08695652173913,1.41666666666667,1.30494505494505,1.25,1.43564356435643,1.3497150997151,1.34042553191489,1.43564356435643,1.42516682554814,1.41369047619048,1.40221402214022,1.35,1.47368421052632,1.21875,1.35714285714286,1.38461538461538,1.375,1.35,1.35714285714286,1.5,1.41369047619048,1.35714285714286,
"Cypress","TX","Houston","Harris",,,,,,0.670540902995082,0.916230366492146,0.913513513513513,0.886516853932584,0.884641180415828,0.840787119856887,0.767527675276752,0.768911055694098,0.768911055694098,0.681818181818181,0.706214689265536,0.674061433447098,0.708616780045351,0.72289156626506,0.727091633466135,0.808856088560885,0.797325102880658,0.780089153046062,0.788163716814159,0.817095588235294,0.82520325203252,0.82520325203252,0.801094177413051,0.846153846153846,0.813304721030042,0.864457831325301,0.899887514060742,0.899728997289972,0.914522821576763,0.876322751322751,0.892488954344624,0.981117824773413,0.742115027829313,0.857142857142857,0.887311446317657,0.913793103448275,0.954230235783633,0.844897959183673,0.84090909090909,0.850340136054421,0.876054510058403,0.974738675958188,0.874431619447359,1.01586102719033,0.995975855130784,0.846405228758169,0.823293172690763,0.833333333333333,0.833333333333333,0.829646017699115,0.814332247557003,0.814332247557003,0.823610157858613
"Hartford","CT","Hartford","Hartford",1.04166666666667,1.03571428571428,1.03571428571428,1.11111111111111,1.12876254180602,1.13636363636364,1.18181818181818,1.15384615384615,1.15384615384615,1.13240418118467,1.04545454545454,1.05286738351254,1.03333333333333,1.03333333333333,0.929487179487179,0.9375,0.9375,0.916666666666666,0.875,0.857142857142857,0.85,0.852941176470588,0.875,0.88235294117647,0.892857142857142,0.915384615384615,0.9,0.860420650095602,0.85,0.875,0.895833333333333,0.893617021276595,0.916666666666666,0.84,0.916666666666666,0.916666666666666,0.915384615384615,0.957290132547864,1,1.07142857142857,1.09090909090909,0.989345509893455,1,1.03,1,0.944444444444444,0.904392764857881,1.0625,0.928571428571428,0.886363636363636,0.9375,0.916666666666666,0.928571428571428,1,1.01941747572816,0.966666666666666,0.972222222222222,1.01388888888889
"Bellevue","WA","Seattle","King",1.09677419354839,1.09,1.09677419354839,1.14705882352941,1.13701236917222,1.09677419354839,1.3743842364532,1.42127071823204,1.42127071823204,1.42127071823204,1.44622093023256,1.43520140105079,1.46606334841629,1.48790746582545,1.2125468164794,1.20192307692308,1.19666666666667,1.21168305378832,1.23639960435213,1.28378378378378,1.28378378378378,1.44827586206897,1.42857142857143,1.578125,1.52466367713004,1.47857142857143,1.49545454545454,1.53712296983759,1.62779156327543,1.62248995983936,1.66872682323857,1.67578659370725,1.69821673525377,1.6966696669667,1.74223602484472,1.75,1.80451127819549,1.73557692307692,1.82650392327812,1.7943848059455,1.76923076923077,1.75,1.76923076923077,1.66666666666667,1.7,1.72413793103448,1.75438596491228,1.79932735426009,1.86705202312139,1.85904255319149,1.94568690095847,1.99784017278618,1.9740099009901,1.92857142857143,1.84954751131222,1.83295964125561,1.80224867724868,1.94457013574661
"Coral Springs","FL","Miami-Fort Lauderdale","Broward",1,1.06741573033708,1.04257167680278,1.03862212943632,1.04166666666667,1.02272727272727,1.05804480651731,1.04166666666667,1.04310344827586,1.03043110735418,1.03746397694524,1.02941176470588,1.01270168211466,1.02010201020102,1.03646833013436,1.04166666666667,1.05263157894737,1.0498687664042,1.04247104247104,1.03846153846154,1.04206138688897,1.0536398467433,1.0367298578199,1.05882352941176,1.06048703849175,1.07784431137724,1.07628398791541,1.07361963190184,1.07879924953096,1.08932461873638,1.09659090909091,1.11227336122734,1.13333333333333,1.11576011157601,1.1,1.1,1.104,1.0992275698158,1.10450297366185,1.10450297366185,1.1203007518797,1.10213078618663,1.09304932735426,1.09018830525273,1.09090909090909,1.0880829015544,1.10107284020327,1.10826939471441,1.11287758346582,1.12724493695071,1.13207547169811,1.15384615384615,1.14896988906498,1.14942528735632,1.15384615384615,1.14942528735632,1.14942528735632,1.15079365079365
"Santa Fe","NM","Santa Fe","Santa Fe",,,,,,,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.956022944550669,0.9248322147651,0.92,0.923076923076923,0.919540229885057,0.829711576451995,0.910714285714285,,0.91743119266055,0.962365591397849,0.856269113149847,0.961538461538461,0.940660822656776,0.916666666666666,0.926730379380249,1.05,0.972222222222222,1.0270979020979,0.962962962962962,0.944444444444444,0.928571428571428,0.9125,1,1,1,1,0.912150598973188,0.960698689956331,0.998,0.974358974358974,1,1.02260495156082,1.03461538461538,1,0.968616815187911,0.970149253731343,0.925,0.932835820895522,0.892857142857142,0.980392156862745,0.998036649214659,1.08333333333333,1.02631578947368,1.04166666666667,1.04166666666667,1.13571428571429,1.125,1.05157894736842
"Lake Charles","LA","Lake Charles","Calcasieu",,,,,,,0.949855351976856,0.949855351976856,0.949855351976856,0.949855351976856,0.928167877320419,0.928167877320419,0.926791277258566,0.896618985695708,,,,,,,,,,,,0.657894736842105,,,,0.657894736842105,0.693840579710144,,0.73126142595978,0.7225,0.73126142595978,0.71875,0.675,0.605263157894736,0.695278969957081,0.73578947368421,0.73578947368421,0.73578947368421,0.939860139860139,0.75,0.704705882352941,0.720649895178197,0.725,0.71578947368421,0.675675675675675,0.789473684210526,1,0.80541237113402,0.823529411764705,0.944444444444444,0.991666666666666,0.991666666666666,0.8,0.887311446317657
"Stamford","CT","Stamford","Fairfield",1.49501661129568,1.50776453593355,1.52740341419587,1.65876777251185,1.69385194479297,1.68539325842697,1.94805194805195,1.92692692692693,1.97495183044316,1.88260869565217,1.87656380316931,1.875,1.91740412979351,1.95659432387312,2.00700700700701,2.10589651022864,1.9644527595884,1.80265654648956,1.77777777777778,1.77272727272727,1.77777777777778,1.75860792299148,1.74148606811146,1.77777777777778,1.89125295508274,2.08835341365462,2.05714285714286,2.00378071833648,1.97263901147396,1.96129707112971,1.90869565217391,1.89979123173278,2.02453987730061,2.07317073170732,2.16129032258065,2.17741935483871,2.0736629667003,1.83333333333333,1.92090395480226,1.89967105263158,2,2.20048899755501,2.17647058823529,1.95833333333333,1.93040386080772,1.91823899371069,1.91804407713499,1.98979591836735,2.05607476635514,2.06803355079217,2.16571428571429,2.07920792079208,2.07600281491907,2.11428571428571,2.21739130434783,2.08415841584158,2.07222222222222,2.05555555555555
"Queen Creek","AZ","Phoenix","Pinal",0.52145411203814,0.52145411203814,0.535287081339712,0.530694205393,0.520471894517696,0.523255813953488,0.533428165007112,0.530705079605761,0.528131634819532,0.524691358024691,0.496594778660612,0.5,0.518018018018018,0.518018018018018,0.529925187032418,0.523026315789473,0.519376747902516,0.510835913312693,0.512707722385141,0.508823529411764,0.509857239972807,0.504052684903748,0.500600720865038,0.500314663310258,0.503941441441441,0.510204081632653,0.491209927611168,0.497642744892613,0.511432009626955,0.521472392638036,0.52038626609442,0.518018018018018,0.516078838174273,0.510054844606946,0.510551395507147,0.506493506493506,0.506134969325153,0.52145411203814,0.518672199170124,0.520291363163371,0.504295853567426,0.509868421052631,0.508432539682539,0.49477871705619,0.494791666666666,0.499629903774981,0.500279485746226,0.498949579831932,0.507775119617224,0.510385756676557,0.529725609756097,0.525339925834363,0.546016483516483,0.536249251048532,0.526556776556776,0.530842230130486,0.529340592861464,0.519779208831646
"Waco","TX","Waco","McLennan",,,,,,,0.913559322033898,0.913559322033898,0.913559322033898,0.913559322033898,0.905995558845299,0.905995558845299,0.908955223880597,0.905995558845299,0.642857142857142,0.651041666666666,,0.734265734265734,0.713315217391304,0.745341614906832,0.833333333333333,0.848214285714285,0.833333333333333,0.745341614906832,0.780608052588331,0.766456266907123,0.744514106583072,0.744514106583072,0.744514106583072,0.744514106583072,0.713315217391304,0.713315217391304,0.744514106583072,0.780608052588331,0.740318906605922,0.703125,0.744514106583072,0.744514106583072,0.744514106583072,0.737009544008483,0.72560975609756,0.744514106583072,0.734843845682792,0.73474001507159,0.724020442930153,0.723404255319148,0.697969543147208,0.733333333333333,0.780608052588331,0.760869565217391,0.8125,0.761455525606469,0.733333333333333,0.744514106583072,0.714285714285714,0.722222222222222,0.7421875,0.716145833333333
"Joliet","IL","Chicago","Will",,,,,,,,0.99502487562189,0.916230366492146,0.86,0.86,0.862068965517241,0.909090909090909,0.966666666666666,1.01925254813137,1.01925254813137,0.98076923076923,0.934314835787089,0.944444444444444,0.944444444444444,0.940228341168569,0.892857142857142,0.86060606060606,0.879629629629629,0.956477732793522,0.967592592592592,0.972222222222222,0.974226804123711,0.920781893004115,0.9375,0.909624413145539,0.909624413145539,0.925,0.912213740458015,0.943917851500789,0.944444444444444,0.916411042944785,0.937172774869109,0.935672514619883,0.949094046591889,0.905870445344129,0.945945945945945,0.951986754966887,0.97560975609756,0.935693641618497,0.970588235294117,0.973639455782312,0.96294466403162,0.964506172839506,0.953947368421052,0.986005089058524,0.995238095238095,0.996659242761692,0.985953538627768,0.996376811594202,0.984567901234567,0.969746083198271,0.997340425531914
"Carrollton","TX","Dallas-Fort Worth","Denton",,0.745341614906832,0.761124121779859,,,,0.889447236180904,0.871916508538899,0.860655737704918,0.866336633663366,0.868852459016393,0.870253164556962,0.875603864734299,0.864864864864864,0.83859649122807,0.858652575957727,0.843373493975903,0.843915343915343,0.845855550169655,0.83076923076923,0.873846153846153,0.911971830985915,0.915032679738562,0.93621197252208,0.931666666666666,0.929113924050632,0.941926345609065,0.959595959595959,0.977031802120141,0.981024667931688,0.970394736842105,0.966249319542732,0.977973568281938,0.98,0.981132075471698,0.993783993783993,0.99,0.922201138519924,1,0.997356828193832,0.99181446111869,0.956260251503553,0.968802698145025,0.927070457354758,0.955378486055776,0.966249319542732,0.980975029726516,0.976,0.960219478737997,0.983597594313832,1.03827227993439,1.03448275862069,1.03913043478261,1.02158273381295,1.04318181818182,1.05544651619234,1.05193075898801,0.999018645731108
"Vallejo","CA","Vallejo","Solano",1.02564102564103,0.909090909090909,0.995833333333333,1.01540216771249,0.995833333333333,1.08932461873638,1.18973561430793,1.18973561430793,1.20944309927361,1.1623246492986,1.1,1.0958904109589,1.09375,1.11111111111111,1.09444444444444,1.1,1.08761329305136,1.07071428571429,1.07020547945205,1.05698529411765,1.0625,1.09375,1.07047279214987,1.04166666666667,1.0625,1.06275303643725,1.11842105263158,1.12403100775194,1.09779338014042,1.08648413733159,1.08233369683751,1.09669811320755,1.11166007905138,1.11498257839721,1.13636363636364,1.15384615384615,1.11764705882353,1.08888888888889,1.11185983827493,1.11430625449317,1.12467866323907,1.15340909090909,1.11336032388664,1.11336032388664,1.11430625449317,1.125,1.14107883817427,1.15,1.13636363636364,1.14942528735632,1.13074204946996,1.11328125,1.18961788031723,1.18623080733036,1.21200607902736,1.22007131940907,1.21666666666667,1.22699386503067
"Frederick","MD","Washington","Frederick",0.869565217391304,0.922619047619047,0.961538461538461,0.916666666666666,0.933988764044943,0.935251798561151,1.05263157894737,1.01739130434783,1.08306188925081,1.03849765258216,1.02094240837696,1.02094240837696,1.02430555555555,1.04166666666667,0.880281690140845,0.915080527086383,0.922266139657444,0.922619047619047,0.926640926640926,0.906976744186046,1.00757575757576,1.0875,1.05857445306987,1.09333333333333,1.08306188925081,1.10379746835443,1.11787439613527,1.125,1.15868544600939,1.10929319371728,1.075,1.04408352668213,1.07384615384615,1.10421052631579,1.1094674556213,1.1139896373057,1.07023809523809,1.02941176470588,1.05072463768116,1.07142857142857,1.07647058823529,1.14358974358974,1.08947368421053,1.05113636363636,1.0443864229765,1.04435483870968,1.04435483870968,1.04961832061069,1.02848101265823,1.06596942880129,1.15740740740741,1.04828462515883,1.01508120649652,1.14527027027027,1.15537848605578,1.16071428571428,1.12784090909091,1.12784090909091
