"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2014-11-30,"Rutledge","TN","Morristown","Grainger",6537,916,0.00881057268722467,0.00881057268722467,0.0280583613916947,2339
2014-11-30,"East Coventry Township","PA","Philadelphia","Chester",6538,1765,-0.00786958965711074,0.00857142857142857,0.0126219162363741,1966
2014-11-30,"Silvis","IL","Davenport","Rock Island",6539,880,0.0256410256410256,0.111111111111111,-0.0200445434298441,2444
2014-11-30,"Laie","HI","Honolulu","Honolulu",6540,2443,0.00742268041237113,0.0111754966887417,0.0413469735720375,823
2014-11-30,"Lineville","AL",,"Clay",6541,943,-0.00317124735729387,0.0339912280701754,0.112028301886792,1315
2014-11-30,"Tolleson","AZ","Phoenix","Maricopa",6542,928,0.00869565217391304,0.0197802197802198,0.0438695163104612,1353
2014-11-30,"Union City","TN","Union City","Obion",6543,831,-0.00716845878136201,-0.00359712230215827,0.0374531835205993,4331
2014-11-30,"Ohatchee","AL","Anniston","Calhoun",6544,817,-0.0192076830732293,-0.0619977037887486,-0.0972375690607735,1503
2014-11-30,"Spring Township","PA","State College","Centre",6545,1246,0.0121852152721365,-0.00399680255795364,-0.0142405063291139,1308
2014-11-30,"Town of Granville","NY","Glens Falls","Washington",6546,1692,0.00415430267062315,0.00475059382422803,-0.0402722631877482,1735
2014-11-30,"Miami","AZ","Payson","Gila",6547,879,-0.00113636363636364,0.0150115473441109,0.192672998643148,1392
2014-11-30,"Elkhorn","WI","Whitewater","Walworth",6548,1205,-0.00659521846661171,0.00500417014178482,0.0607394366197183,2814
2014-11-30,"Peotone","IL","Chicago","Will",6549,1639,0.000610500610500611,0.00490496627835684,0.0199128811449907,1820
2014-11-30,"Chisago City","MN","Minneapolis-St Paul","Chisago",6550,1424,-0.0124826629680999,-0.021978021978022,0.00707213578500707,2302
2014-11-30,"East Donegal Township","PA","Lancaster","Lancaster",6551,1217,0.00247116968698517,0.0313559322033898,0.0564236111111111,1078
2014-11-30,"Stonybrook-Wilshire","PA","York","York",6552,1457,0.00206327372764787,-0.050814332247557,-0.0514322916666667,2029
2014-11-30,"Waldron","AR",,"Scott",6553,742,0.0067842605156038,0.0164383561643836,0,2067
2014-11-30,"Springfield Township","PA","Philadelphia","Montgomery",6554,2000,-0.00299102691924227,-0.0229604298974108,-0.00546991546494281,1837
2014-11-30,"Ely","NV",,"White Pine",6555,919,0,-0.00325379609544469,-0.0118279569892473,1366
2014-11-30,"Okanogan","WA",,"Okanogan",6556,1130,-0.0131004366812227,-0.0292096219931271,0.018018018018018,1488
2014-11-30,"East Glenville","NY","Albany","Schenectady",6557,1653,-0.0078031212484994,-0.0445086705202312,-0.0253537735849057,2117
2014-11-30,"Fowler","CA","Fresno","Fresno",6558,1225,-0.00244299674267101,0.025963149078727,0.00657354149548069,1568
2014-11-30,"Baldwin","WI","Minneapolis-St Paul","Saint Croix",6559,1158,-0.0445544554455446,-0.0683829444891392,0.0498640072529465,1930
2014-11-30,"Genoa","IL","Chicago","De Kalb",6560,1448,0.0409777138749101,0.135686274509804,0.20265780730897,2157
2014-11-30,"Sardinia","OH","Cincinnati","Brown",6561,1048,-0.00945179584120983,-0.00945179584120983,0.0522088353413655,1303
2014-11-30,"Northridge","OH","Dayton","Montgomery",6562,650,0,-0.00763358778625954,-0.0151515151515152,2597
2014-11-30,"Dunkirk","MD","Washington","Calvert",6563,2044,0.0118811881188119,0.0143920595533499,-0.0780333784393324,2348
2014-11-30,"Humboldt","IA",,"Humboldt",6564,916,0.0143964562569214,0.00881057268722467,0.133663366336634,2054
2014-11-30,"Swanzey","NH","Keene","Cheshire",6565,1353,-0.00514705882352941,-0.00294767870302137,-0.0591098748261474,1927
2014-11-30,"Tappahannock","VA",,"Essex",6566,1309,-0.0135644310474755,-0.0500725689404935,-0.112542372881356,1542
2014-11-30,"White Bluff","TN","Nashville","Dickson",6567,977,0.00102459016393443,0.0124352331606218,0.0654307524536532,2919
2014-11-30,"Jarrettsville","MD","Baltimore","Harford",6568,1887,-0.029320987654321,-0.0857558139534884,-0.0616608652411735,2465
2014-11-30,"Nitro","WV","Charleston","Kanawha",6569,940,0.0363836824696803,0.0502793296089385,-0.153153153153153,4141
2014-11-30,"Clairton","PA","Pittsburgh","Allegheny",6570,773,-0.023989898989899,-0.0409429280397022,0.0403768506056527,3333
2014-11-30,"Fall Creek","WI","Eau Claire","Eau Claire",6571,1101,0.000909090909090909,0.00273224043715847,-0.0125560538116592,1351
2014-11-30,"Uwchlan Township","PA","Philadelphia","Chester",6572,2466,-0.00363636363636364,-0.0194831013916501,0.0378787878787879,2573
2014-11-30,"West View","PA","Pittsburgh","Allegheny",6573,1110,-0.00537634408602151,-0.0062667860340197,-0.0106951871657754,2194
2014-11-30,"Krum","TX","Dallas-Fort Worth","Denton",6574,1374,0.00585651537335286,0.0177777777777778,0.0361990950226244,1899
2014-11-30,"Cobleskill","NY","Albany","Schoharie",6575,1521,0.000657894736842105,0.0173913043478261,0.0304878048780488,1141
2014-11-30,"Carolina Beach","NC","Wilmington","New Hanover",6576,1320,0.0177332305319969,0.038552321007081,0.0653753026634383,6638
2014-11-30,"Somerset","WI","Minneapolis-St Paul","Saint Croix",6577,1212,-0.0501567398119122,-0.0662557781201849,-0.0170316301703163,2078
2014-11-30,"Russellville","AL",,"Franklin",6578,927,-0.0221518987341772,-0.0159235668789809,0.0842105263157895,1009
2014-11-30,"Tappan","NY","New York","Rockland",6579,2559,-0.00350467289719626,0.00195771339075959,-0.0564159292035398,2089
2014-11-30,"Solvay","NY","Syracuse","Onondaga",6580,1200,-0.0163934426229508,0.0830324909747293,0.244813278008299,1564
2014-11-30,"Hartford","AL","Dothan","Geneva",6581,951,-0.00418848167539267,0.0247844827586207,0.130796670630202,1174
2014-11-30,"Calvert City","KY",,"Marshall",6582,848,0,0.0143540669856459,-0.0428893905191874,1311
2014-11-30,"Page","AZ","Flagstaff","Coconino",6583,1472,0.0293706293706294,0.124522536287242,0.107599699021821,737
2014-11-30,"Pink Hill","NC",,"Duplin",6584,841,-0.00237247924080664,-0.00237247924080664,-0.00237247924080664,990
2014-11-30,"Gainesboro","TN","Cookeville","Jackson",6585,840,-0.004739336492891,-0.0129259694477086,0.023142509135201,2854
2014-11-30,"Chapel Hill","TN","Lewisburg","Marshall",6586,1093,0.00830258302583026,0.0282220131702728,0.0694716242661448,2108
2014-11-30,"Delmar","MD","Salisbury","Wicomico",6587,1225,-0.00970088924818108,-0.0120967741935484,0.0174418604651163,2470
2014-11-30,"South Hill","NY","Ithaca","Tompkins",6588,1736,0.0187793427230047,0.0457831325301205,0.035799522673031,668
2014-11-30,"Upper Hanover Township","PA","Philadelphia","Montgomery",6589,1746,0.00402530189764232,0.00287191269385411,0.0511739915713426,2277
2014-11-30,"Leakesville","MS",,"Greene",6590,1003,0.00905432595573441,0.0070281124497992,-0.0626168224299065,668
2014-11-30,"Bogue Chitto","MS","Brookhaven","Lincoln",6591,990,0.0237849017580145,0.0112359550561798,-0.0416263310745402,1399
2014-11-30,"Appling","GA","Augusta","Columbia",6592,1291,0,0.0189423835832676,0.0651815181518152,1777
2014-11-30,"Windham","CT","Willimantic","Windham",6593,1389,-0.0162889518413598,-0.0204513399153738,0.0213235294117647,1467
2014-11-30,"Westmere","NY","Albany","Albany",6594,1541,0.0151515151515152,0.0723729993041058,0.00521852576647097,1765
2014-11-30,"Feasterville Trevose","PA","Philadelphia","Bucks",6595,1678,0.00841346153846154,0.0237949969493594,0.016969696969697,1789
2014-11-30,"Lakes","AK","Anchorage","Matanuska Susitna",6596,1712,-0.0132564841498559,-0.0052295177222545,-0.000583771161704612,1468
2014-11-30,"Clifton Heights","PA","Philadelphia","Delaware",6597,1237,0.0032441200324412,-0.00241935483870968,0.0164338537387017,2202
2014-11-30,"Cedar Hills","UT","Provo","Utah",6598,1636,-0.00183038438071995,0.0117501546072975,0.0393900889453621,2291
2014-11-30,"Mentone","CA","Riverside","San Bernardino",6599,1467,0.00136518771331058,-0.00542372881355932,-0.00136147038801906,2331
2014-11-30,"Springfield Township","PA","York","York",6600,1460,-0.010840108401084,-0.0706556333545512,-0.0519480519480519,1642
2014-11-30,"Blountstown","FL",,"Calhoun",6601,936,0.00645161290322581,0.012987012987013,0.00537056928034372,1447
2014-11-30,"Frankfort Square","IL","Chicago","Will",6602,1686,0.00416914830256105,0.00118764845605701,-0.0105633802816901,2519
2014-11-30,"Atkinson","NH","Boston","Rockingham",6603,1962,-0.00859019706922688,0.00770416024653313,0.0936454849498328,3411
2014-11-30,"Jacksboro","TX",,"Jack",6604,1077,0.0237642585551331,0.0335892514395393,0.012218045112782,1285
2014-11-30,"Rice","MN","St. Cloud","Benton",6605,1241,-0.03198127925117,-0.0297107114933542,0.0290215588723051,1954
2014-11-30,"West Point","GA","LaGrange","Troup",6606,1097,-0.00272727272727273,-0.0214094558429973,0.00827205882352941,836
2014-11-30,"Colby","KS",,"Thomas",6607,983,0.00717213114754098,0.0314795383001049,0.0661605206073753,2066
2014-11-30,"Phil Campbell","AL",,"Franklin",6608,890,-0.00335946248600224,-0.00558659217877095,0.0709987966305656,424
2014-11-30,"Bloomingdale","NJ","New York","Passaic",6609,1793,-0.0234204793028322,-0.0234204793028322,0.0640949554896142,2447
2014-11-30,"Peshtigo","WI","Marinette","Marinette",6610,905,-0.00330396475770925,-0.0362087326943557,-0.124758220502901,1556
2014-11-30,"Corry","PA","Erie","Erie",6611,999,-0.0118694362017804,0.0537974683544304,0.105088495575221,1799
2014-11-30,"Greenwood","MO","Kansas City","Jackson",6612,1240,0.0281923714759536,0.0231023102310231,0.0446503791069924,2154
2014-11-30,"Liberty","IN",,"Union",6613,896,-0.00333704115684093,0.00561167227833894,0.0641330166270784,1729
2014-11-30,"East Rochester","NY","Rochester","Monroe",6614,1260,-0.00943396226415094,0.00961538461538462,0.111111111111111,1886
2014-11-30,"Bedminster","PA","Philadelphia","Bucks",6615,1998,0.0235655737704918,0.054353562005277,0.0173116089613035,2314
2014-11-30,"Science Hill","KY","Somerset","Pulaski",6616,932,-0.0301768990634755,-0.0450819672131148,0.0990566037735849,1226
2014-11-30,"Summit Township","PA","Erie","Erie",6617,1297,0.0277337559429477,0.122943722943723,0.0359424920127796,1743
2014-11-30,"Hart","MI",,"Oceana",6618,822,0.0275,0.0313676286072773,0.0262172284644195,2017
2014-11-30,"Palmhurst","TX","McAllen","Hidalgo",6619,1445,0.0516739446870451,0.0586080586080586,-0.0405046480743692,980
2014-11-30,"Kalama","WA","Longview","Cowlitz",6620,1381,0.0169366715758468,0.0672333848531685,0.0541984732824427,1757
2014-11-30,"Van Buren","NY","Syracuse","Onondaga",6621,1472,0.0158730158730159,0.0454545454545455,0.0351617440225035,1641
2014-11-30,"Dawson Springs","KY","Madisonville","Hopkins",6622,820,-0.0261282660332542,-0.0552995391705069,-0.0144230769230769,1520
2014-11-30,"Oneida Township","MI","Lansing","Eaton",6623,1063,0.0250723240115718,-0.00093984962406015,0.0683417085427136,1486
2014-11-30,"Demorest","GA","Cornelia","Habersham",6624,962,0.0126315789473684,0.0288770053475936,0.0833333333333333,3207
2014-11-30,"Holly Hill","SC","Orangeburg","Orangeburg",6625,925,-0.0128068303094984,-0.0503080082135524,-0.107142857142857,1324
2014-11-30,"Monticello","IA","Cedar Rapids","Jones",6626,1079,0.00372093023255814,0.0246913580246914,0.0475728155339806,2124
2014-11-30,"Pelican Rapids","MN","Fergus Falls","Otter Tail",6627,1296,-0.0196671709531014,-0.031390134529148,0.0245059288537549,3121
2014-11-30,"Tecumseh","MI","Adrian","Lenawee",6628,1016,0.0304259634888438,0.0605427974947808,0.155858930602958,2526
2014-11-30,"Saint Paris","OH","Urbana","Champaign",6629,990,-0.0168818272095333,-0.028459273797841,0.0476190476190476,1554
2014-11-30,"Perham","MN","Fergus Falls","Otter Tail",6630,1274,-0.022256331542594,-0.0384905660377358,0.00552486187845304,2726
2014-11-30,"Jay","FL","Pensacola","Santa Rosa",6631,900,-0.00332225913621262,-0.0099009900990099,-0.0131578947368421,1592
2014-11-30,"Lemmon Valley-Golden Valley","NV","Reno","Washoe",6632,1263,0.00158604282315623,0.00317712470214456,0.0369458128078818,1914
2014-11-30,"Fort Wright","KY","Cincinnati","Kenton",6633,1428,-0.0225872689938398,-0.0344827586206897,0.124409448818898,1722
2014-11-30,"Malvern","AR",,"Hot Spring",6634,753,-0.00659630606860158,-0.0105124835742444,0.0650636492220651,2401
2014-11-30,"Larkspur","CA","San Francisco","Marin",6635,4866,-0.00936482084690554,-0.0297108673978066,0.142790042273368,2177
2014-11-30,"Pleasant Garden","NC","Greensboro","Guilford",6636,984,0.00305810397553517,-0.0286278381046397,-0.0305418719211823,2772
2014-11-30,"Belle Haven","VA","Washington","Fairfax",6637,1943,-0.00358974358974359,0.000514933058702369,-0.00051440329218107,3146
2014-11-30,"Latta","SC","Dillon","Dillon",6638,882,-0.00898876404494382,-0.0516129032258065,-0.0774058577405858,865
2014-11-30,"Millersville","PA","Lancaster","Lancaster",6639,1139,0.00175901495162709,0.02152466367713,0.0335753176043557,2168
2014-11-30,"Town of Corinth","NY","Albany","Saratoga",6640,1657,0.00852099817407182,-0.034944670937682,0.0608194622279129,1527
2014-11-30,"Neillsville","WI",,"Clark",6641,949,0.0106496272630458,0.0405701754385965,0.0315217391304348,2038
2014-11-30,"Dallas","GA","Atlanta","Paulding",6642,955,0.00738396624472574,0.0170394036208733,0.0369163952225842,2992
2014-11-30,"Heathsville","VA",,"Northumberland",6643,1657,-0.0142772159428911,-0.01778304682869,0.0395232120451694,1143
2014-11-30,"Wolcottville","IN",,"Lagrange",6644,1094,0.0120259019426457,0.0120259019426457,-0.0223413762287757,2899
2014-11-30,"Lake Alfred","FL","Lakeland","Polk",6645,996,0.0121951219512195,0.0184049079754601,0.0407523510971787,1459
2014-11-30,"Irvington","NY","New York","Westchester",6646,4567,-0.0193257461885334,-0.0311837081035214,0.0973089860643921,1448
2014-11-30,"Shamong","NJ","Philadelphia","Burlington",6647,2031,-0.0221473278767453,-0.0601573345673299,-0.0258992805755396,2027
2014-11-30,"Prospect Park","PA","Philadelphia","Delaware",6648,1359,0.00443458980044346,0.00517751479289941,0.0272108843537415,1848
2014-11-30,"Johnsonville","SC","Florence","Florence",6649,974,-0.00510725229826353,0.0552546045503792,0.0428265524625268,1445
2014-11-30,"Clendenin","WV","Charleston","Kanawha",6650,902,0.0100783874580067,-0.0564853556485356,-0.240101095197978,2570
2014-11-30,"Palacios","TX","Bay City","Matagorda",6651,1257,0.0056,0.0112630732099759,0.110424028268551,2098
2014-11-30,"Spring Lake Park","MN","Minneapolis-St Paul","Anoka",6652,1442,0.0112201963534362,0.0147783251231527,0.0126404494382022,2016
2014-11-30,"Belford","NJ","New York","Monmouth",6653,2149,-0.00555298472929199,0.007029053420806,0.0272466539196941,2302
2014-11-30,"Cave Junction","OR","Grants Pass","Josephine",6654,938,0.00535905680600214,0.0399113082039911,0.139732685297691,2465
2014-11-30,"Killingworth","CT","Hartford","Middlesex",6655,1942,0.0491626148028093,0.104664391353811,-0.02997002997003,2104
2014-11-30,"Rescue","CA","Sacramento","El Dorado",6656,2400,-0.00579950289975145,0.00628930817610063,0.0327022375215146,1163
2014-11-30,"Brooksville","KY","Cincinnati","Bracken",6657,885,0.00454029511918275,0.0160734787600459,0.0523186682520808,799
2014-11-30,"Cowpens","SC","Spartanburg","Spartanburg",6658,803,-0.00741656365883807,-0.00741656365883807,0.0910326086956522,1565
2014-11-30,"Dennis Township","NJ","Ocean City","Cape May",6659,1571,-0.0373774509803922,-0.0507552870090634,0.0315167432698621,3543
2014-11-30,"Kincheloe","MI","Sault Ste. Marie","Chippewa",6660,799,-0.0123609394313968,-0.0373493975903614,0.0444444444444444,534
2014-11-30,"Cottleville","MO","St. Louis","Saint Charles",6661,1732,0.00814901047729918,0.0140515222482436,0.0164319248826291,1178
2014-11-30,"Bayville","NY","New York","Nassau",6662,2817,0.00571224562656194,0.0281021897810219,0.0702887537993921,2228
2014-11-30,"Eubank","KY","Somerset","Pulaski",6663,890,-0.0251916757940854,-0.0336590662323561,0.0658682634730539,1470
2014-11-30,"Kewaunee","WI","Green Bay","Kewaunee",6664,903,0,-0.0414012738853503,-0.100597609561753,2298
2014-11-30,"Union Springs","AL",,"Bullock",6665,826,0.0097799511002445,0.0248138957816377,0.0442477876106195,1082
2014-11-30,"Town of Newport","NH","Claremont","Sullivan",6666,1238,0.00161812297734628,-0.0096,-0.0312989045383412,2744
2014-11-30,"Belcamp","MD","Baltimore","Harford",6667,1474,-0.002031144211239,-0.0013550135501355,0.0365682137834037,2417
2014-11-30,"Brockport","NY","Rochester","Monroe",6668,1267,0.0176706827309237,0.0234248788368336,0.0567139282735613,1214
2014-11-30,"Colbert","GA","Athens","Madison",6669,984,0.00923076923076923,0.025,0.0271398747390397,1628
2014-11-30,"Kentfield","CA","San Francisco","Marin",6670,6472,-0.0102462150175868,-0.00918554807103491,0.172251403731208,2103
2014-11-30,"Groveland","MA","Boston","Essex",6671,1962,-0.000509424350483953,0.0144777662874871,0.0525751072961373,2005
2014-11-30,"Pardeeville","WI","Madison","Columbia",6672,1125,-0.00881057268722467,-0.0122914837576822,0.0563380281690141,3035
2014-11-30,"Moraine","OH","Dayton","Montgomery",6673,763,0.00792602377807133,0.0186915887850467,0.0186915887850467,1770
2014-11-30,"South Highpoint","FL","Tampa","Pinellas",6674,1144,0.00704225352112676,0.025089605734767,0.0721649484536082,622
2014-11-30,"Cherokee","IA",,"Cherokee",6675,881,-0.0254424778761062,-0.0547210300429185,0.112373737373737,2233
2014-11-30,"Normandy Park","WA","Seattle","King",6676,2271,0.00620292423571112,0.0179291797400269,0.0666979802724284,2156
2014-11-30,"Palm Springs North","FL","Miami-Fort Lauderdale","Miami-Dade",6677,2094,0.00335409678965022,0.0115942028985507,0.0565085771947528,1554
2014-11-30,"Town of Mayfield","NY","Gloversville","Fulton",6678,1528,0.0125911199469848,0.0324324324324324,0.0152823920265781,1903
2014-11-30,"Tortolita","AZ","Tucson","Pima",6679,1506,-0.0111621799080762,-0.0111621799080762,0.0168804861580014,1372
2014-11-30,"Jacksonville","OR","Medford","Jackson",6680,1572,0.0122343850611719,0.00640204865556978,0.0369393139841689,1091
2014-11-30,"Cle Elum","WA","Ellensburg","Kittitas",6681,1220,-0.00570497147514263,0.00164203612479475,0.113138686131387,4493
2014-11-30,"Nyack","NY","New York","Rockland",6682,2387,0.0153126329221608,0.0288793103448276,-0.0336032388663968,769
2014-11-30,"Hiawatha","IA","Cedar Rapids","Linn",6683,1068,-0.0326086956521739,-0.0246575342465753,0.0368932038834951,1449
2014-11-30,"Lakeland South","WA","Seattle","King",6684,1717,0.00585823081429408,0.0147754137115839,0.0456760048721072,2165
2014-11-30,"Van Alstyne","TX","Sherman","Grayson",6685,1287,0.00233644859813084,0.0102040816326531,-0.0153022188217292,1974
2014-11-30,"Tulia","TX",,"Swisher",6686,957,0.0180851063829787,0.0436205016357688,0.0777027027027027,1907
2014-11-30,"Terrace Heights","WA","Yakima","Yakima",6687,1139,0.0382862351868733,0.0625,-0.0363790186125212,2338
2014-11-30,"East Lake-Orient Park","FL","Tampa","Hillsborough",6688,995,0.00505050505050505,-0.00200601805416249,-0.0264187866927593,1857
2014-11-30,"Covedale","OH","Cincinnati","Hamilton",6689,1047,0.0028735632183908,0.0174927113702624,0.0501504513540622,2541
2014-11-30,"Allendale","NJ","New York","Bergen",6690,3122,-0.00414673046251994,0.00872374798061389,0.0724836825833047,2148
2014-11-30,"Forest Hills","PA","Pittsburgh","Allegheny",6691,1118,-0.00445235975066785,-0.00178571428571429,0.0698564593301435,2772
2014-11-30,"Gas City","IN","Marion","Grant",6692,732,-0.0094722598105548,-0.0174496644295302,0.00273972602739726,2349
2014-11-30,"Ithaca","MI","Alma","Gratiot",6693,804,0.00374531835205993,-0.00495049504950495,0.0307692307692308,1751
2014-11-30,"Munford","AL","Talladega","Talladega",6694,945,-0.00526315789473684,-0.00943396226415094,0.0824742268041237,1014
2014-11-30,"Town of Topsfield","MA","Boston","Essex",6695,2572,0.0137958218368151,-0.0130468150422103,0.00625978090766823,1926
2014-11-30,"Etowah","TN","Athens","McMinn",6696,852,-0.00234192037470726,-0.0058343057176196,0.0240384615384615,2751
2014-11-30,"Gunplain Township","MI","Allegan","Allegan",6697,1070,-0.0101757631822387,0.00753295668549906,0.0885045778229908,1887
2014-11-30,"Winnie","TX","Houston","Chambers",6698,1294,0.0109375,0.0156985871271586,0.0667765869744435,1506
2014-11-30,"Mount Vernon","TX",,"Franklin",6699,1347,-0.0051698670605613,0.000742942050520059,-0.00883002207505519,1278
2014-11-30,"Saint John","MO","St. Louis","Saint Louis",6700,813,-0.0121506682867558,-0.0181159420289855,-0.00489596083231334,2856
2014-11-30,"Gosport","IN","Bloomington","Owen",6701,986,0.00407331975560081,0.00101522842639594,0.0196483971044467,1415
2014-11-30,"Town of Little Falls","NY","Utica","Herkimer",6702,1358,-0.00875912408759124,-0.0102040816326531,0.0233609645817634,1561
2014-11-30,"Heber","CA","El Centro","Imperial",6703,1407,-0.0309917355371901,0.0391432791728213,0.0255102040816327,975
2014-11-30,"Olivette","MO","St. Louis","Saint Louis",6704,1613,0.0202403542061986,0.0660938532716457,0.0453661697990927,2886
2014-11-30,"Summit","WI","Milwaukee","Waukesha",6705,2000,-0.0444338270425227,-0.0476190476190476,-0.0579368817710787,2132
2014-11-30,"Everman","TX","Dallas-Fort Worth","Tarrant",6706,1063,0.00853889943074004,0.0320388349514563,0.0310378273520854,1784
2014-11-30,"Orofino","ID",,"Clearwater",6707,1075,-0.00185701021355617,0.0141509433962264,0.148504273504274,1102
2014-11-30,"Myakka City","FL","Sarasota","Manatee",6708,1958,-0.00910931174089069,0.0124095139607032,0.0108415074858028,1554
2014-11-30,"Roeland Park","KS","Kansas City","Johnson",6709,1218,-0.000820344544708778,-0.00408830744071954,0.00412201154163232,2801
2014-11-30,"Kimberly","WI","Appleton","Outagamie",6710,994,0.00100704934541793,-0.029296875,-0.00200803212851406,1383
2014-11-30,"West Glens Falls","NY","Glens Falls","Warren",6711,1686,0.00716845878136201,0.00897666068222621,-0.00881834215167548,2033
2014-11-30,"Garden Home-Whitford","OR","Portland","Washington",6712,1690,0.0125823846614739,0.0292326431181486,0.0542732376793512,2372
2014-11-30,"Parkville","PA","York","York",6713,1120,-0.000892060660124889,-0.00267141585040071,0.0351201478743068,2297
2014-11-30,"Town of Homer","NY","Cortland","Cortland",6714,1511,0.00398671096345515,0.023019634394042,0.0449515905947441,1826
2014-11-30,"Raymond","WA",,"Pacific",6715,988,-0.00403225806451613,0.00610997963340122,0.0466101694915254,1392
2014-11-30,"Quincy","PA","Chambersburg","Franklin",6716,1050,0.0174418604651163,0.0649087221095335,0.0670731707317073,1266
2014-11-30,"Stockbridge","MI","Lansing","Ingham",6717,1023,-0.0439252336448598,-0.0733695652173913,-0.0367231638418079,1993
2014-11-30,"West Hanover Township","PA","Harrisburg","Dauphin",6718,1315,0.00689127105666156,0.00612088752869166,0.0115384615384615,1925
2014-11-30,"White Pigeon","MI","Sturgis","Saint Joseph",6719,974,0.0450643776824034,0.101809954751131,0.136522753792299,2387
2014-11-30,"Town of Wolfeboro","NH",,"Carroll",6720,1474,0.0307692307692308,0.0589080459770115,-0.0166777851901268,3957
2014-11-30,"Franklin","PA","Oil City","Venango",6721,921,-0.00108459869848156,-0.0118025751072961,0.00326797385620915,1653
2014-11-30,"East Bernstadt","KY","London","Laurel",6722,860,-0.0326209223847019,-0.0631808278867102,-0.0114942528735632,881
2014-11-30,"Port Wentworth","GA","Savannah","Chatham",6723,1154,-0.0170357751277683,-0.0278011794439764,0.0221434898139947,2547
2014-11-30,"Terrebonne","OR",,"Jefferson",6724,1326,0.0099009900990099,0.027906976744186,0.141135972461274,1196
2014-11-30,"Saint George","SC","Charleston","Dorchester",6725,1173,0.0235602094240838,0.041740674955595,-0.0361544782251438,2199
2014-11-30,"Bridge City","TX","Beaumont","Orange",6726,1305,0.010844306738962,0.0187353629976581,0.0558252427184466,3122
2014-11-30,"Coweta","OK","Tulsa","Wagoner",6727,1114,0.00179856115107914,0.0411214953271028,0.217486338797814,3852
2014-11-30,"Linwood","NJ","Atlantic City","Atlantic",6728,1636,-0.0108827085852479,-0.00667880995749848,0.00245098039215686,2724
2014-11-30,"North Riverside","IL","Chicago","Cook",6729,1581,-0.00753295668549906,-0.0149532710280374,0.042188529993408,2196
2014-11-30,"Oakville","CT","Torrington","Litchfield",6730,1410,0.010752688172043,-0.0112201963534362,0.1015625,2301
2014-11-30,"White Salmon","WA",,"Klickitat",6731,1520,-0.0250160359204618,-0.0343074968233799,0.00595632031767042,717
2014-11-30,"Polk","WI","Milwaukee","Washington",6732,1512,-0.0124101894186806,-0.0478589420654912,-0.0983899821109123,1791
2014-11-30,"Plano","IL","Chicago","Kendall",6733,1426,0,-0.00488485694347523,0.0185714285714286,3473
2014-11-30,"Berkley","MA","Providence","Bristol",6734,1755,-0.00959367945823928,-0.0173572228443449,-0.0239154616240267,2129
2014-11-30,"Mamou","LA",,"Evangeline",6735,1298,-0.0349442379182156,-0.0121765601217656,0.0691927512355848,1088
2014-11-30,"Manteo","NC","Kill Devil Hills","Dare",6736,1357,-0.00293901542983101,0.00667655786350148,0.0134428678117999,1197
2014-11-30,"Priest River","ID",,"Bonner",6737,1067,0.0123339658444023,0.0533070088845015,0.117277486910995,2527
2014-11-30,"Lagrange","OH","Cleveland","Lorain",6738,1177,0.0103004291845494,0.0137812230835487,-0.0224252491694352,2175
2014-11-30,"Folsom","PA","Philadelphia","Delaware",6739,1467,-0.00271923861318831,0.00410677618069815,0.059971098265896,2386
2014-11-30,"Souderton","PA","Philadelphia","Montgomery",6740,1504,-0.0026525198938992,-0.0079155672823219,0.0488145048814505,1642
2014-11-30,"Wadena","MN",,"Wadena",6741,1102,-0.0213143872113677,-0.0239149689991143,0.0203703703703704,2158
2014-11-30,"Rochester Township","PA","Pittsburgh","Beaver",6742,817,-0.0250596658711217,-0.0684150513112885,-0.11866235167206,1883
2014-11-30,"Crystal Lake","FL","Lakeland","Polk",6743,858,0.0082256169212691,0.0141843971631206,0.0425273390036452,1237
2014-11-30,"Holly","MI","Detroit","Oakland",6744,1120,0.00448430493273543,-0.0114739629302736,0.0135746606334842,1766
2014-11-30,"Williams Township","PA","Allentown","Northampton",6745,1632,0.0193628981886321,0.0193628981886321,0.0212765957446809,2178
2014-11-30,"Le Sueur","MN",,"Le Sueur",6746,1275,-0.000783699059561128,0.00631412786108919,0.0265700483091787,1797
2014-11-30,"Hazel Dell South","WA","Portland","Clark",6747,1405,0.0159074475777296,0.0361356932153392,0.0758039816232772,1897
2014-11-30,"Ossian","IN","Fort Wayne","Wells",6748,1064,0.00472143531633617,0.00662251655629139,0.000940733772342427,1767
2014-11-30,"Heber","UT","Heber","Wasatch",6749,1435,0.0170092133238838,0.0669144981412639,0.0199004975124378,2770
2014-11-30,"Pigeon Forge","TN","Sevierville","Sevier",6750,1057,0.0163461538461538,-0.000945179584120983,0.0413793103448276,5006
2014-11-30,"Edinboro","PA","Erie","Erie",6751,1190,0.0223367697594502,0.117370892018779,0.142034548944338,1091
2014-11-30,"Max Meadows","VA",,"Wythe",6752,1088,0.010213556174559,-0.0072992700729927,0.0158730158730159,914
2014-11-30,"West Milton","OH","Dayton","Miami",6753,1035,-0.00480769230769231,-0.000965250965250965,0.0166994106090373,2265
2014-11-30,"Hartsville","SC","Florence","Darlington",6754,947,0.0128342245989305,0.0106723585912487,0.0418041804180418,3093
2014-11-30,"Roxborough Park","CO","Denver","Douglas",6755,2255,0.0171402796571944,0.031092821216278,0.0784313725490196,3196
