"RegionName","State","Metro","CountyName","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11"
"Tucson Estates","AZ","Tucson","Pima",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6667,6.8628,,,,,,,,,,,4.2017,,,,3.3333,,,,,,,,,,1.7857,,2.4588,,,,,2.2727,,2.6818,4.7333,2.9333,,,,,,,,1.7301,3.661,2.2833,,,,,,,,,4.8077,,,,,,,,,,,,,9.0909,19.7861,,,,,,,,,,,9.0909,,23.0769,,,47.0588,,,,,,,,36.3636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Southampton","NY","New York","Suffolk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,1.282,,1.7004,2.4836,1.4885,,,,,,,,,,,,,,,,,,1.1363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8462,7.0402,4.1973,,,,,2,,,3.3333,,,2.3809,,,,2.6316,,,,,,,,1.6129,2.5179,1.4561,,,,,2.2727,,,,2.5,2.8611,1.5278,,1.6667,2.7796,2.7654,1.2793,1.7298,,,,,,2,2.682,1.4974,,,
"Norton","OH","Akron","Summit",,,,,,1.5152,2.9125,1.7508,,,,,,,,,,,,,2.1739,,,,,,2.2727,,2.8557,,2.504,,2.5556,4.0316,2.4421,,,,,,2.1739,,,2.3809,,2.3272,,8.3786,5.5263,,,6.25,4.375,,,,,2.7472,8.8235,4.9107,,,,3.7037,4.8653,2.702,4.2533,9.9074,9.9603,8.8148,3.9111,3.9778,,,6.25,,,2,5.6857,3.6,,,2.2727,3.514,8.8462,11.5997,8.9205,3.625,,,,3.3333,3.4961,5.868,3.1867,,3.3333,,,,3.8462,8.9423,8.3066,5.9028,4.7917,6.0787,8.1045,12.1367,13.956,7.3077,,10.7143,12.0455,8.4795,14.5867,11.133,10.1203,9.1818,5,,4.1666,10.609,,31.5223,27.5783,24.0656,,11.0454,15.5513,24.4314,,29.3207,27.8075,,41.7966,40.0129,30.1374,19.1072,16.113,23.8636,13.6648,4.6875,,3.8462,,,,22.2222,,16.1172,5.8823,10.4762,12.5,11.7121,,,,28.5714,17.1123,,53.38,35.2941,19.2121,11.7348,16.737,,,,36.3636,,12.0546,,4.2857,14.2647,22.4646,21.3606,19.9819,9.5862,11.8236,8.9543,12.0915,17.447,14.5524,10.998,13.4147,9.697,8.3036,16.0417,15,13.7718,11.8345,11.2581,10.9705,5.4678,,3.125,6.3541,6.2351,5.4167,2.4643,7.5682,8.9394,19.2478
"Saint Ann","MO","St. Louis","Saint Louis",,,,,,,,1.9231,,,,,,,,,1.4286,,,2,,2.6,,5.1454,3.1818,3.2867,,11.4465,7.6087,3.2609,10.5263,12.0559,11.1266,8.8542,8.6708,4.2935,7.5544,,13.8736,8.4399,4.9146,1.5272,2.0991,4.5403,5.6284,2.9445,3.3333,,2.75,5.2462,6.996,7.5926,3.8034,,5.5556,5.9722,3.125,,2.0833,,6.3943,4.0385,3.4549,5.3736,9.2031,6.9551,5.6752,8.3268,6.1138,2.5787,4.3488,5.8303,9.0905,4.9476,,4.6875,7.8267,8.7547,7.4053,5.5208,4.0087,3.8374,7.1146,6.8773,5.3938,10.8851,11.0987,8.1359,4.9539,5.924,4.6581,7.8079,5.6134,4.0733,10.25,6.631,9.1688,6.2894,3.1634,,1.3158,4.2544,5.3597,6.6883,8.6542,11.2261,7.5384,7.7268,8.0602,13.5195,12.6493,11.7828,12.5317,9.2308,8.9377,9.6746,12.9761,10.4545,20.1061,20.1371,17.5916,18.2143,27.1429,22.1309,13.0417,15.2986,18.0903,19.4196,24.4792,21.6905,16.5833,19.9185,33.7327,36.4888,27.3084,24.8128,28.8592,24.5811,20.7003,23.8971,18.5395,17.4085,28.4987,31.9865,35.3611,44.8978,39.0016,31.6434,20.527,20.1749,30.5883,40.7375,44.4403,53.1998,49.9443,45.8767,39.3789,,33.8828,38.4933,44.7368,48.8158,35.5263,35.323,23.0316,22.5252,22.4167,32.15,36.0211,42.8947,31.7013,23.4856,24.5184,32.7386,29.5613,32.9579,33.4615,34.0476,25.7576,31.9519,36.5835,40.8402,36.3596,38.5223,28.4731,21.4197,28.855,16.6471,9.5715,12.5,19.6099,23.5769,34.9388,,24.4755,14.0226,17.9798,23.9069,16.1869,12.1125,,9.1252,
"Cedar Grove","NJ","New York","Essex",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Berkeley Heights","NJ","New York","Union",,,,,,,,,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3333,,,,,,,,,,,,,,,,,3.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2727,5.1624,5.2652,,
"Lower Southampton Township","PA","Philadelphia","Bucks",,,,,,,4.3956,2.3529,,,5.5556,3.8889,,3.125,,,,,,2,,2.8728,,,,,,,,1.8519,,2.5556,,,,,,,,4.9019,5.8579,3.3088,,,,,,,,,9.6154,5.1471,,,,,,,,,,,,,,,,,,,,,2.3809,,,,,2.0833,,,,,,,,,,,,,2.2727,,2.8557,,,,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.125,,,,7.1429,,,,,,,,,,,,,,,,,,,3.6765,,,,4.5249,,8.8461,22.0513,,,,,15.3846,,,,,,9.0498,5.3846,,,,,1.8519,3.7963,6.6534,3.7935,,,6.4102,16.0364,13.2955,6.3961,,,5.4945,5.8824,2.8214,,4.1666,,4.8214,,,,23.0769,13.1787,9.2205,8.4375,7.9048,6.0072,2.5217,3.1522
"Harrison","NY","New York","Westchester",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9216,,,6.4102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Salisbury","NY","New York","Nassau",,,,,,,,,,3.3333,,,,,,,,,,,3.8462,,,,,,3.8462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1666,6.7628,3.9423,,,3.4602,,,,,,,,,,,6.993,,,,6.4102,8.7789,,,15.6863,,13.1469,,7.2261,17.451,13.5962,10.9878,12.669,7.197,,,,,21.4286,13.4238,,,,,,,,,,,,,3.8462,,,,,,,,,,,,6.4102,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Town of Medfield","MA","Boston","Norfolk",,,,,,,1.4706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1111,,,,,,,,,,,4.2735,4.2484,2,,,,,,,,,,,,,,,,,,,,,,,,,2.0833,8.6012,5.625,,,,,,,,,,,,,,,,,,,,1.25,,,,,,,,4.7619,3.3333,,,,,,,2.9412,,,,,,,,,,,,,
"Henryetta","OK","Tulsa","Okmulgee",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0909,,,7.6923,,,,3.6765,,7.8525,,,,,,,,,,,
"Middletown","MD","Washington","Frederick",,,,,3.8462,,,4.1666,2.9167,,,,,,,,,,4.2017,,,,,6.4102,,,,,,,,3.4965,,4.8485,,,,,7.326,7.598,6.1161,2.6875,,2.5,,,,2.9412,,,,,,,,1.5152,,2.7273,,,,,,,1.9231,,,,,,,,,,,,,,,,,,2.6316,,,,,,,,,,,,,,,,,,,,,,,3.5715,,,7.6923,5.3846,,,,,,,,,,,,,,,,,2.6316,,,4.9019,,,,,,,,6.25,6.25,3.125,4.4538,6.3462,3.7637,5.6993,,,5.8824,15.0272,12.549,9.7024,7.3215,,8.6414,,,,,,,,,16.5152,,12.071,,7.6923,,,,23.0769,,19.3114,18.1818,12.0321,8.3576,3.3824,9.4048,5.8333,6.0715,7.0455,8.4199,4.2803,,,,,,2.5,,,,,,,4.5249,6.5385,7.6923,12.937,7.5175,,,3.8462,
"Mounds View","MN","Minneapolis-St Paul","Ramsey",,,,,,,,,,,,,,,,,,,,,2.1739,,,,,,,,,,,,,,,,,,9.0909,,,,4.1666,,,2.6316,,,,,,,,,3.5715,,,,4.5249,,,,4.5454,7.3485,,,,,,,,,,4.5454,,,,,3.3333,,,,,,4.1666,,,4.5249,,,,2.3809,5.8333,6.9643,,,,,,,4.5454,,,,,,,,,,,,,,,,,,4.2017,,,,,,,,,,,25,,,,,,,,,6.6667,,,,,,,,27.2727,,,8.3333,,,,,,,,,,,,,,18.1818,23.5294,,20.2797,17.2906,,,,,,11.7647,21.1842,19.3817,9.693,10.7018,,24.8252,,,,,14.2857,,,,4.5249,6.859,7.6419,,,,,,,14.2857,,14.8352,,3.4615,
"Mt Pleasant","NY","New York","Westchester",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thurmont","MD","Washington","Frederick",4.1666,6.4881,6.5278,3.0159,,1.5152,,,,,,,,,,1.7857,,,,,,,,,,3.3333,,,,,,,,,5,3.5,,2.9412,,,3.5715,2.5,,,,,2.7778,,7.1992,7.3691,4.9697,4.8496,2.3947,,,2.9412,,3.2633,,,,,,,,2.6316,1.8421,,,,,1.4286,,,,,,,,,,2.1739,,,,,,,,,,,,2.5,,,,4.1666,6.25,3.5833,,,,,,,,,,,4.1666,,,,,,,,,,,,,,6.993,,,,8.3333,,,,,,,,9.0909,,,13.986,7.4866,,,8.3333,8.7789,,,,,11.7647,,,,27.2727,,,25,,,,26.6667,,,21.4286,18.6275,18.1385,,,9.0909,,,,18.1818,18.1818,9.0909,,5.8823,10.3676,6.1397,,10.7143,16.5909,17.9113,8.5606,9.1667,4.6667,,4.5454,,4.1414,4.8857,9.1422,,,,27.2727,22.9946,15.8528,9.4583,10.7589,11.2006,16.5414,9.079
"Somerville","NJ","New York","Somerset",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6923,,,,,,,,,,,,,8.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Arlington","TN","Memphis","Shelby",,,,,,,,,,,,,,,,,,,,4.1666,,,,,,,4.0486,,,,,,,,,,,,,,,,,,,6.25,6.5489,10.0634,5.3188,,,,,,1.5625,4.035,2.5276,,,3.0303,2.1212,7.1591,4.375,9.875,5.6,3.65,2.7981,3.3341,4.0316,3.3938,1.5951,2.7102,1.6279,2.2602,2.3133,1.3224,,0.8197,,0.9705,2.3591,1.5137,,,,,2,1.4,1.9514,,,1.6949,4.3114,2.696,,1.4286,,1.7444,2.1116,3.7281,2.1071,,,3.6765,2.5735,2.7978,1.1864,,,1.1628,1.7755,3.7997,2.2329,3.9583,5.0721,5.8979,4.3131,3.2059,3.1483,6.2008,5.3304,9.6355,5.4839,,7.1429,13.3333,14.0738,10.472,9.9774,13.0645,10.8833,8.0444,7.6068,19.3656,12.0736,12.0228,11.4352,11.9544,11.625,8.1881,6.4079,14.85,13.2037,17.4537,,,5.1748,8.4344,16.4032,13.6698,7.6667,7.7572,9.4993,9.074,10.8699,10.3896,,25.615,14.385,13.7868,9.1941,8.1029,7.2033,13.3583,17.1259,17.2334,17.5633,17.5455,8.8647,11.3043,14.1951,19.648,19.2105,18.5599,10.0919,11.1986,10.1452,15.69,14.0849,9.0605,8.2974,10.2457,8.8767,14.4042,12.7746,11.57,9.0478,4.3789,3.2,4.0316,4.7149,9.1986,5.4546,9.1883,12.6923,7.5275,6.0114,4.7665,7.6328,4.1522,3.0625,6.2661,7.7931
"Newtown Township","PA","Philadelphia","Delaware",,,,,,,,,,2.6316,,4.1228,,,,,,,,,,2.2727,,,,,,,,,,,2.7778,,6.0898,,,,,4.5249,4.6846,2.2285,,,2.6316,,3.2895,,,3.5715,,,,,,,3.125,,,,,,,,3.125,,,1.4706,,,,,1.7857,,,,,,,,1.4286,,,1.5152,,,,,,,2.1739,3.1884,1.8188,,,1.9231,,,,,,,,,,,,3.8462,,,,4.9019,2.9167,,,,,,,,,,,,,,2.6316,,,,,,,,,,,,,,,,,3.3333,,,,,,,,,,6.993,,,,,,,,,,,,4.2735,,,,,,4.5249,,,2.3809,,7.236,4.5652,4.0399,,,,,5.1282,,,1.2195,,,,4.1666,,,4.8077,,,,,,2.6316,5.6883,3.4818,
"Jericho","NY","New York","Nassau",,,,,,,,1.9231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.125,,,,,,,2.6316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8824,,,,,,,,,,,,,,,,,,,2.5,,,,6.4102,,4.8214,,,,,,,,,,,,,,,,,,,
"Forest Hill","TX","Dallas-Fort Worth","Tarrant",,,,,,,,,,,,,,,,,,16.6667,6.8628,,,,,,,,,,,,,,,,37.5,,26.4053,,22.4194,14.4979,15.606,,,,,16.0428,,17.2827,5.8823,17.7679,14.7836,,5.6213,5.7353,2.9375,4.7836,9.8352,8.7854,6.9262,11.1817,13.8586,,7.3453,18.5071,19.6026,13.3081,24.1162,31.1111,21.0714,15.8334,16.2798,22.9514,19.6776,29.7549,37.6073,36.2979,33.7517,22.9487,18.7576,16.3636,26.1844,28.2334,30.4799,35.886,30.0345,26.25,19.6566,,33.4648,29.3821,26.2879,22.5039,14.1164,10.8465,13.1597,21.7857,26.5,30.7524,31.2513,30.7692,28.2733,26.754,26.0408,37.9871,39.5707,35.4447,23.6067,34.8152,29.75,35.9286,35.3913,33.6025,31.102,35.2692,32.5043,46.4915,49.2345,33.3937,37.4434,43.141,37.1667,,31.7949,,,69.2308,48.1146,51.2179,,51.9231,,50,48.0392,61.3333,,,,,,,,72.7273,,58.2034,,,,45.4545,,38.4615,52.4064,46.958,,,,,,,,,,,36.3636,,,,,,,,73.3333,,,,,,,,,,63.6364,,42.6573,,21.2121,,31.3187,20.0535,,16.0839,,,,,,21.4286,,,,,,,
"Eatontown","NJ","New York","Monmouth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3333,,,,,,,15.3846,,,,,,,,,
"Valley Springs","CA",,"Calaveras",,,,,,3.9216,,3.9412,,,,,,,,8.4034,8.8461,7.3352,2.9038,,,,3.8462,,,,1.7857,3.4239,2.0574,,,3.125,,,,,2.7778,,6.0057,5.5438,5.3979,2.3269,,2,3.2519,1.8963,2.9365,,2.7143,,,1.4706,,1.9118,,3.5662,4.0393,2.2338,4.5556,4.7231,4.7201,2.0987,,,,3.5715,4.1129,2.2005,,,,1.7857,,,,2.3809,1.6667,,1.282,2.1795,2.8446,1.4784,,,,,,,,0.8621,1.7398,1.0541,1.3213,,,,4.1666,,,,2.0833,,,,,,,4.1666,6.25,7.1548,10.1667,5.7381,7,3.5,8.6428,16.5384,26.8864,,38.4615,33.7716,,,,37.5,35.049,,50.9615,45.5707,48.6939,51.2271,56.1553,68.0619,63.3782,,62.1998,74.4377,73.1434,69.2962,69.7353,66.1995,69.668,66.5294,49.0597,50.636,67.4035,65.4394,62.4473,67.8995,72.5718,67.7375,52.673,48.3664,56.9445,65.4487,65.0808,62.2596,63.7084,55.6667,57.2858,58.4512,64.565,52.2216,47.5606,43.2039,48.7661,63.8016,65.1705,59.3766,65.25,63.6975,56.8382,48.5457,54.0079,51.0606,43.9448,38.125,41.2689,28.1628,14.6667,19.1875,29.8586,36.8392,35.8041,34.1666,35.6321,36.7943,24.6526,18.4512,16.5826,14.2512,12.3799,12.0343,9.9859,23.3173,17.22,18.5534,19.4285,18.8119,15.4742,17.9046,19.6087,22.0256,22.3464
"Isanti","MN","Minneapolis-St Paul","Isanti",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.125,,,,,,,,,,,4.2017,,,5.4945,,4.9176,,,,,3.096,,,,3.5715,,11.9047,,,,6.993,,,6.1919,3.6842,,,,,5.3476,,7.0513,,11.5719,11.5628,16.355,12.5715,5.5476,5.1667,8.1798,8.2675,8.0789,10.1667,8.4028,3.8195,3.4649,6.3876,6.9125,12.0432,9.0002,11.9393,10.318,7.5578,5.0148,,,3.268,4.5761,13.2018,13.421,,,,
"Perry Hall","MD","Baltimore","Baltimore",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.282,2.6831,1.6346,,1.25,,,,,,,,,,,,,,,2.7778,1.9445,,1.0638,,,,,,1.6667,5.3333,3.4166,,,,1.4286,,,,,,,,,,2.2727,1.5909,2.6049,1.3462,,,,,,,,,,,,,,,,,1.3889,,,,,,,,,,,,,,,,1.3889,,,,,,2.2727,,,,,,,,,,,1.25,,,7.1429,5,,,2.3809,,2.6374,,,2,,,,4.1666,11.25,9.4643,7.1079,5.0459,3.7891,11.75,7.4286,3,,2.5,,13.9744,6.8628,6.3462,5.3239,7.5414,8.7332,4.697,10.2521,15.5515,11.1327,,8.9847,9.1,,,,3.4602,,,,,,5.8823,7.9638,4.457,3.9316,,6.3889,5.9722,3.125,,,5.3476,5.9596,3.3081,,,,,,,2.1786,4.8677,3.0556,5.4193,3.0435,
"Lonoke","AR","Little Rock","Lonoke",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6923,,,,,,3.268,,,3.4602,5.905,,,9.0909,8.2682,,,,,,,,11.5218,8.4464,4.1209,4.095,,,2.9412,5.905,6.908,6.265,6.5159,3.3334,3.8492,2.2727,6.8541,7.6994,10.5789,,,,,,,,13.3333,10.0151,,,,,18.1818,,11.1888,,,,18.1818,,37.1628,
"Ridge","NY","New York","Suffolk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6129,,,,,,3.7037,2.5926,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9231,,,,,4.1666,,,,,,4,5.3,6.075,2.9375,,5.8823,4.1176,,,,,2.0833,,,1.9231,,3.5181,2.0588,3.2633,4.1667,5.4055,2.8088,7.4041,6.2894,6.4968,2.7047,3.1114,3.0435,4.0822,6.9445,4.3333,,3.8462,11.8628,6.5833,,,,,,,,3.125,,3.5691,,,2,,,,,1.7242,,,,,,,1.4286,,,,,,2.0833,6.0038,3.8068,,2.6316,,2.7126,2.9591,3.7893,1.9422,
"Wallkill","NY","Poughkeepsie","Orange",,,,,,,,,,,,,,,,,,,,,,,,8.3333,,,,,,8.3333,7.3529,3.5833,4.125,6.0336,,,,,,,,,,,,,,,,,,,,,2.2727,,,,,6.4102,,,,,,2.7778,,,,,,,,,,,,,,,4.0486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1666,,,,,,,,,,,,8.3333,,,,,6.25,7.0984,3.6298,3.7854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3846,6.3348,,,,5.3476,,,,,,,,,,,,,,,,,,,
"Crowley","TX","Dallas-Fort Worth","Tarrant",,,,,,,,9.0909,,,,,,,,,,,,,,,,,,,,,,,15.3846,,,,,,,,4.9019,,,,,3.3333,,7.9487,,,,,4.1666,,,,2.1786,3.569,3.8706,1.8887,,3.125,2.1875,,,2.6316,,4.8435,4.6897,8.5125,7.5334,6.6857,2.8922,5.049,9.1667,9.625,7.7053,3.3212,4.0341,3.5764,1.9097,6.1859,5.5091,2.7602,2.293,5.1424,6.3729,6.1191,7.0486,5.8333,10.6031,15.8735,10.8981,6.5045,3.4339,1.5893,3.0066,5.6883,5.9208,4.8611,5.9053,5.7415,7.5487,7.35,6.3649,6.6883,8.1329,8.2558,4.0877,3.984,7.9335,12.3687,8.1523,8.6151,10.9214,17.3089,14.0947,11.9365,13.0249,13.587,9.8902,10.5784,24.9188,35.0121,32.4074,26.9074,22.2889,21.4695,22.2753,20.0482,19.0583,19.2529,20.3834,23.4119,,,47.3684,39.1125,35.4386,,53.8461,49.4737,47.2828,36.8614,19.5581,20.3865,11.3386,23.2254,21.9333,19.6476,17.7571,16.5741,19.5808,26.0886,39.5142,28.7586,30.8152,27.5815,26.1397,28.6519,32.647,36.7974,38.9052,31.6226,31.9608,28.1118,27.1864,29.9621,18.8826,21.8934,18.3745,13.5784,17.5595,28.5185,18.7941,15.7546,13.9428,17.1428,17.7636,17.3678,18.1347,16.8014,12.3905,14.1426,15.0889,18.9005,13.0035,7.8497,11.8634,17.6124,15.9518,10.8141,7.8362,11.4662,,11.7409,4.3344,11.1943,15.99,11.3661,8.1778,8.2387,8.5871,7.585,
"Kingston","WA","Bremerton","Kitsap",,,,,2.1739,,,,3.125,5.1287,,7.2746,,7.6923,,,,,2.3809,,10.0893,9.1941,4.6546,,,,,21.4286,8.8235,,,,,3.5715,5.4412,6.4636,,,,2.2625,4.124,10.0214,6.0833,,,4.1666,7.0833,,,,,2.2727,,,,,,1.6667,,,,,3.096,6.0088,8.2516,4.4318,3.6364,,2.6049,5.5128,3.4936,,,,5.698,3.0501,2.8353,,,,,3.3333,,3.1739,4.8551,6.1105,3.1875,,,,,,1.5625,,2.7415,,,,,,2.6316,,,,,2.6316,,,,,,,,,,,,,,,,,,,,3.3333,,6.6667,,,,,,,,,,9.0909,9.0909,15.2598,18.8636,14.9762,14.0256,11.8132,,,18.1818,15.3297,7.3939,13.5384,12.6224,11.1888,12.2378,18.5129,,,,,11.7647,,,6.25,,,,,,,23.0769,,18.146,5.8823,16.0318,20.4365,11.6667,5.5952,8.8095,10.4762,5.0595,,,,6.25,,6.4931,13.2639,17.6042,19.375,14.3579,18.6818,13.2386,,,,15.3846,17.03,18.0463,15.059,15.9419,8.0944,,2.0833,4.7917
"Saint Joseph","MN","St. Cloud","Stearns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4945,,,8.3333,7.6331,,,,9.0909,,,,,,,,,,,,,,,,,,,,,,,,,,4.0486,,,,,,,,,,,,3.125,,8.4353,,,,,,,4.9019,9.1667,5.625,,,,,,,,,,,,,,,
"Brookings","OR","Brookings","Curry",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0909,,,,,,,,,,,,11.8343,6.3348,4.8077,5.9166,,13.7574,,,,,,,,,,,,,,,,,,,,,,,
"South Charleston","WV","Charleston","Kanawha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
